team,year,conference,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,sacks,tacklesForLoss,thirdDownConversions,thirdDowns,totalYards,turnovers
Arizona,2018,Pac-12,264.0,8.0,13.0,9.0,8.0,12.0,1.0,164.0,10.0,1.0,773.0,41.0,3063.0,389.0,216.0,7.0,29.0,90.0,852.0,18729.0,0.0,202.0,21.0,493.0,14.0,2429.0,23.0,71.0,73.0,164.0,5492.0,19.0
Arizona,2019,Pac-12,269.0,13.0,20.0,6.0,8.0,12.0,0.0,129.0,12.0,0.0,716.0,37.0,3193.0,422.0,261.0,11.0,23.0,76.0,677.0,19733.0,0.0,89.0,14.0,451.0,19.0,2088.0,23.0,79.0,82.0,186.0,5281.0,18.0
Arizona,2020,Pac-12,107.0,3.0,12.0,5.0,1.0,5.0,0.0,15.0,7.0,0.0,235.0,14.0,1065.0,188.0,113.0,2.0,6.0,34.0,294.0,8396.0,0.0,35.0,5.0,184.0,4.0,846.0,2.0,25.0,26.0,78.0,1911.0,12.0
Arizona,2021,Pac-12,248.0,18.0,28.0,5.0,3.0,12.0,1.0,89.0,18.0,0.0,483.0,27.0,2716.0,444.0,268.0,4.0,12.0,105.0,845.0,21767.0,1.0,202.0,23.0,426.0,6.0,1556.0,22.0,69.0,61.0,190.0,4272.0,23.0
Arizona,2022,Pac-12,289.0,10.0,23.0,8.0,23.0,12.0,0.0,59.0,13.0,0.0,354.0,20.0,3821.0,459.0,283.0,4.0,26.0,65.0,600.0,20202.0,0.0,93.0,13.0,352.0,19.0,1728.0,15.0,55.0,62.0,147.0,5549.0,21.0
Arizona,2023,Pac-12,299.0,10.0,15.0,3.0,9.0,13.0,0.0,88.0,11.0,0.0,166.0,12.0,4008.0,464.0,332.0,9.0,36.0,82.0,689.0,24059.0,1.0,101.0,15.0,398.0,17.0,1816.0,34.0,74.0,80.0,163.0,5824.0,14.0
Arizona State,2007,Pac-10,289.0,12.0,18.0,15.0,13.0,13.0,4.0,356.0,11.0,,,,3798.0,428.0,265.0,17.0,27.0,81.0,734.0,15833.0,0.0,272.0,54.0,549.0,18.0,1785.0,,,81.0,206.0,5199.0,26.0
Arizona State,2008,Pac-10,205.0,5.0,13.0,8.0,9.0,12.0,4.0,346.0,11.0,,,,2873.0,395.0,228.0,16.0,17.0,93.0,787.0,12312.0,0.0,385.0,40.0,369.0,7.0,1069.0,,,47.0,160.0,3713.0,19.0
Arizona State,2009,Pac-10,218.0,12.0,22.0,14.0,9.0,12.0,2.0,243.0,12.0,1.0,1014.0,48.0,2761.0,418.0,225.0,15.0,17.0,111.0,1016.0,13796.0,0.0,277.0,51.0,382.0,14.0,1431.0,,,52.0,169.0,4013.0,26.0
Arizona State,2010,Pac-10,255.0,8.0,14.0,6.0,6.0,12.0,1.0,154.0,17.0,3.0,1405.0,51.0,3617.0,464.0,279.0,12.0,23.0,96.0,835.0,11892.0,1.0,309.0,49.0,413.0,19.0,1671.0,,,72.0,180.0,5108.0,23.0
Arizona State,2011,Pac-12,308.0,10.0,20.0,10.0,16.0,13.0,1.0,223.0,13.0,3.0,1658.0,67.0,4274.0,527.0,333.0,15.0,27.0,104.0,1037.0,13457.0,1.0,276.0,29.0,423.0,23.0,1678.0,,,69.0,178.0,5795.0,23.0
Arizona State,2012,Pac-12,329.0,7.0,18.0,12.0,9.0,13.0,3.0,383.0,12.0,1.0,761.0,34.0,3369.0,413.0,275.0,21.0,33.0,55.0,454.0,23031.0,0.0,269.0,33.0,598.0,27.0,2670.0,,,80.0,194.0,6039.0,24.0
Arizona State,2013,Pac-12,340.0,15.0,25.0,6.0,12.0,14.0,5.0,345.0,12.0,0.0,970.0,45.0,3723.0,494.0,309.0,21.0,28.0,56.0,439.0,25435.0,0.0,206.0,37.0,608.0,36.0,2679.0,,,84.0,215.0,6402.0,18.0
Arizona State,2014,Pac-12,301.0,10.0,23.0,4.0,13.0,13.0,3.0,276.0,9.0,0.0,555.0,23.0,3556.0,467.0,281.0,14.0,34.0,58.0,421.0,22292.0,0.0,55.0,15.0,508.0,20.0,2194.0,,,76.0,199.0,5750.0,13.0
Arizona State,2015,Pac-12,305.0,10.0,18.0,10.0,6.0,13.0,2.0,189.0,9.0,1.0,1237.0,55.0,3887.0,534.0,320.0,15.0,30.0,60.0,518.0,24584.0,0.0,189.0,27.0,536.0,19.0,2319.0,,,94.0,230.0,6206.0,19.0
Arizona State,2016,Pac-12,244.0,8.0,17.0,7.0,8.0,12.0,1.0,203.0,14.0,1.0,1213.0,57.0,3111.0,425.0,257.0,9.0,16.0,66.0,624.0,21822.0,1.0,248.0,23.0,475.0,27.0,1578.0,27.0,84.0,74.0,195.0,4689.0,21.0
Arizona State,2017,Pac-12,282.0,10.0,18.0,6.0,6.0,13.0,2.0,95.0,9.0,0.0,734.0,39.0,3324.0,416.0,264.0,11.0,21.0,50.0,487.0,24492.0,1.0,115.0,20.0,565.0,27.0,2276.0,37.0,81.0,93.0,211.0,5600.0,15.0
Arizona State,2018,Pac-12,277.0,14.0,18.0,4.0,9.0,13.0,1.0,177.0,7.0,0.0,563.0,29.0,3023.0,395.0,246.0,12.0,20.0,80.0,636.0,22959.0,1.0,227.0,22.0,501.0,26.0,2393.0,29.0,83.0,76.0,181.0,5416.0,11.0
Arizona State,2019,Pac-12,233.0,9.0,16.0,10.0,25.0,13.0,1.0,113.0,4.0,0.0,606.0,23.0,3235.0,383.0,233.0,13.0,21.0,85.0,818.0,22795.0,1.0,247.0,19.0,459.0,13.0,1602.0,33.0,104.0,72.0,187.0,4837.0,14.0
Arizona State,2020,Pac-12,81.0,2.0,6.0,3.0,8.0,4.0,0.0,12.0,1.0,1.0,301.0,9.0,777.0,87.0,51.0,5.0,5.0,28.0,218.0,7034.0,0.0,35.0,5.0,165.0,16.0,1058.0,9.0,24.0,21.0,45.0,1835.0,4.0
Arizona State,2021,Pac-12,260.0,9.0,14.0,12.0,5.0,13.0,2.0,229.0,10.0,0.0,681.0,37.0,2530.0,313.0,206.0,16.0,12.0,113.0,1015.0,22955.0,0.0,255.0,21.0,495.0,34.0,2514.0,27.0,75.0,67.0,150.0,5044.0,22.0
Arizona State,2022,Pac-12,254.0,12.0,19.0,8.0,1.0,12.0,1.0,114.0,10.0,0.0,757.0,34.0,3023.0,403.0,270.0,11.0,18.0,87.0,868.0,22137.0,0.0,63.0,19.0,385.0,21.0,1623.0,17.0,50.0,59.0,151.0,4646.0,18.0
Arizona State,2023,Pac-12,226.0,18.0,38.0,6.0,7.0,12.0,0.0,47.0,14.0,0.0,710.0,31.0,2524.0,440.0,243.0,5.0,8.0,69.0,622.0,21799.0,0.0,100.0,10.0,374.0,17.0,1334.0,26.0,65.0,53.0,173.0,3858.0,20.0
Arkansas,2007,SEC,273.0,7.0,19.0,15.0,10.0,13.0,2.0,300.0,11.0,,,,2229.0,313.0,179.0,20.0,24.0,82.0,707.0,14771.0,0.0,161.0,52.0,625.0,33.0,3725.0,,,84.0,195.0,5850.0,26.0
Arkansas,2008,SEC,226.0,12.0,23.0,8.0,5.0,12.0,0.0,138.0,18.0,0.0,109.0,7.0,3251.0,428.0,245.0,11.0,19.0,79.0,584.0,13787.0,0.0,80.0,29.0,374.0,13.0,1357.0,,,63.0,171.0,4079.0,26.0
Arkansas,2009,SEC,255.0,10.0,20.0,6.0,17.0,13.0,2.0,222.0,9.0,1.0,1283.0,56.0,4010.0,439.0,247.0,13.0,32.0,85.0,699.0,14300.0,1.0,130.0,38.0,395.0,23.0,1713.0,,,54.0,162.0,5555.0,15.0
Arkansas,2010,SEC,291.0,9.0,19.0,9.0,14.0,13.0,1.0,98.0,15.0,0.0,1047.0,54.0,4495.0,465.0,301.0,11.0,36.0,103.0,831.0,14331.0,1.0,311.0,39.0,421.0,22.0,1935.0,,,68.0,165.0,6273.0,24.0
Arkansas,2011,SEC,277.0,11.0,16.0,15.0,9.0,13.0,0.0,215.0,7.0,2.0,974.0,42.0,4095.0,471.0,299.0,12.0,26.0,80.0,593.0,13626.0,4.0,420.0,51.0,412.0,25.0,1786.0,,,78.0,184.0,5695.0,22.0
Arkansas,2012,SEC,253.0,6.0,18.0,15.0,6.0,12.0,0.0,34.0,16.0,0.0,566.0,31.0,3618.0,459.0,272.0,6.0,23.0,72.0,528.0,21362.0,0.0,124.0,22.0,367.0,12.0,1424.0,,,58.0,158.0,5042.0,31.0
Arkansas,2013,SEC,222.0,7.0,15.0,12.0,6.0,12.0,1.0,62.0,11.0,0.0,740.0,36.0,1782.0,301.0,150.0,8.0,15.0,49.0,461.0,21897.0,0.0,67.0,9.0,474.0,14.0,2504.0,,,65.0,156.0,4286.0,23.0
Arkansas,2014,SEC,288.0,12.0,19.0,11.0,12.0,13.0,1.0,241.0,6.0,1.0,617.0,24.0,2444.0,359.0,199.0,12.0,21.0,68.0,581.0,26599.0,0.0,206.0,22.0,557.0,32.0,2834.0,,,88.0,188.0,5278.0,17.0
Arkansas,2015,SEC,304.0,12.0,21.0,3.0,7.0,13.0,0.0,80.0,8.0,0.0,782.0,38.0,3486.0,374.0,246.0,11.0,31.0,55.0,477.0,26824.0,0.0,186.0,14.0,512.0,31.0,2565.0,,,75.0,161.0,6051.0,11.0
Arkansas,2016,SEC,288.0,10.0,18.0,10.0,11.0,13.0,4.0,229.0,15.0,0.0,684.0,36.0,3434.0,406.0,247.0,10.0,26.0,80.0,680.0,27088.0,0.0,143.0,17.0,517.0,21.0,2135.0,26.0,60.0,70.0,176.0,5569.0,25.0
Arkansas,2017,SEC,238.0,9.0,18.0,9.0,9.0,12.0,0.0,143.0,9.0,1.0,957.0,46.0,2465.0,340.0,192.0,8.0,18.0,58.0,505.0,22617.0,0.0,51.0,4.0,462.0,24.0,2016.0,19.0,48.0,69.0,165.0,4481.0,18.0
Arkansas,2018,SEC,219.0,5.0,14.0,8.0,10.0,12.0,0.0,5.0,18.0,0.0,530.0,23.0,2301.0,370.0,202.0,5.0,17.0,68.0,606.0,21398.0,0.0,91.0,9.0,440.0,11.0,1720.0,26.0,68.0,52.0,168.0,4021.0,26.0
Arkansas,2019,SEC,219.0,8.0,20.0,6.0,15.0,12.0,0.0,60.0,15.0,0.0,649.0,42.0,2315.0,407.0,202.0,6.0,14.0,61.0,492.0,20031.0,0.0,160.0,14.0,376.0,14.0,1766.0,26.0,76.0,55.0,166.0,4081.0,21.0
Arkansas,2020,SEC,206.0,7.0,11.0,7.0,5.0,10.0,3.0,172.0,6.0,0.0,157.0,9.0,2386.0,283.0,182.0,13.0,20.0,64.0,457.0,15171.0,0.0,18.0,4.0,394.0,11.0,1513.0,14.0,50.0,46.0,138.0,3899.0,13.0
Arkansas,2021,SEC,284.0,12.0,19.0,6.0,6.0,13.0,0.0,97.0,5.0,0.0,310.0,20.0,2781.0,314.0,205.0,13.0,22.0,103.0,820.0,23010.0,1.0,264.0,25.0,588.0,26.0,2961.0,24.0,79.0,64.0,173.0,5742.0,11.0
Arkansas,2022,SEC,311.0,9.0,20.0,11.0,13.0,13.0,0.0,83.0,7.0,0.0,161.0,9.0,3041.0,356.0,230.0,9.0,26.0,83.0,723.0,23698.0,1.0,162.0,16.0,606.0,27.0,3085.0,39.0,73.0,89.0,194.0,6126.0,18.0
Arkansas,2023,SEC,208.0,10.0,16.0,10.0,6.0,12.0,4.0,235.0,8.0,0.0,475.0,24.0,2250.0,323.0,207.0,12.0,22.0,76.0,665.0,22123.0,1.0,180.0,16.0,472.0,9.0,1668.0,29.0,75.0,67.0,175.0,3918.0,18.0
Arkansas State,2007,Sun Belt,241.0,11.0,24.0,9.0,9.0,12.0,2.0,255.0,16.0,,,,2694.0,388.0,205.0,13.0,16.0,84.0,721.0,12835.0,1.0,287.0,26.0,460.0,16.0,2112.0,,,62.0,171.0,4558.0,25.0
Arkansas State,2008,Sun Belt,237.0,8.0,18.0,8.0,10.0,12.0,1.0,193.0,8.0,,,,2564.0,308.0,167.0,14.0,16.0,83.0,770.0,14289.0,0.0,240.0,30.0,488.0,19.0,2445.0,,,59.0,158.0,4791.0,16.0
Arkansas State,2009,Sun Belt,208.0,8.0,18.0,12.0,11.0,12.0,1.0,223.0,12.0,0.0,979.0,47.0,2546.0,330.0,192.0,8.0,10.0,90.0,721.0,13453.0,0.0,254.0,42.0,428.0,21.0,1623.0,,,48.0,144.0,3946.0,24.0
Arkansas State,2010,Sun Belt,262.0,7.0,16.0,12.0,14.0,12.0,1.0,173.0,12.0,0.0,1198.0,55.0,3220.0,436.0,264.0,11.0,23.0,83.0,699.0,11734.0,0.0,97.0,27.0,420.0,23.0,1789.0,,,52.0,153.0,4841.0,24.0
Arkansas State,2011,Sun Belt,277.0,16.0,26.0,11.0,8.0,13.0,1.0,214.0,15.0,0.0,817.0,40.0,3634.0,463.0,301.0,17.0,18.0,83.0,706.0,14070.0,1.0,204.0,50.0,475.0,24.0,1872.0,,,78.0,187.0,5333.0,26.0
Arkansas State,2012,Sun Belt,319.0,7.0,14.0,9.0,10.0,13.0,0.0,227.0,5.0,0.0,712.0,37.0,3386.0,412.0,279.0,13.0,25.0,63.0,569.0,24597.0,0.0,47.0,12.0,540.0,31.0,2681.0,,,81.0,173.0,6067.0,14.0
Arkansas State,2013,Sun Belt,275.0,6.0,21.0,7.0,11.0,13.0,0.0,117.0,7.0,1.0,957.0,40.0,2627.0,368.0,255.0,9.0,14.0,94.0,783.0,23927.0,1.0,184.0,22.0,579.0,31.0,2674.0,,,86.0,194.0,5301.0,14.0
Arkansas State,2014,Sun Belt,304.0,18.0,36.0,14.0,12.0,13.0,3.0,266.0,8.0,0.0,1057.0,48.0,3381.0,448.0,276.0,16.0,25.0,104.0,905.0,23064.0,1.0,250.0,35.0,576.0,35.0,2813.0,,,78.0,207.0,6194.0,22.0
Arkansas State,2015,Sun Belt,290.0,10.0,20.0,11.0,8.0,13.0,6.0,503.0,15.0,2.0,1112.0,43.0,2693.0,365.0,207.0,27.0,23.0,108.0,996.0,23748.0,1.0,413.0,37.0,608.0,35.0,3007.0,,,74.0,192.0,5700.0,26.0
Arkansas State,2016,Sun Belt,242.0,15.0,26.0,8.0,10.0,13.0,1.0,136.0,9.0,0.0,575.0,27.0,3148.0,402.0,231.0,11.0,21.0,107.0,835.0,22645.0,2.0,287.0,39.0,517.0,19.0,1784.0,43.0,132.0,55.0,187.0,4932.0,17.0
Arkansas State,2017,Sun Belt,320.0,5.0,15.0,8.0,12.0,12.0,1.0,198.0,17.0,0.0,676.0,36.0,4106.0,512.0,317.0,14.0,38.0,94.0,828.0,20777.0,1.0,370.0,31.0,463.0,17.0,1831.0,35.0,98.0,80.0,180.0,5937.0,25.0
Arkansas State,2018,Sun Belt,300.0,16.0,30.0,6.0,8.0,13.0,2.0,120.0,10.0,0.0,695.0,31.0,3659.0,472.0,303.0,12.0,28.0,99.0,885.0,23491.0,1.0,278.0,34.0,508.0,18.0,2414.0,30.0,89.0,80.0,201.0,6073.0,16.0
Arkansas State,2019,Sun Belt,287.0,13.0,23.0,11.0,10.0,13.0,2.0,205.0,11.0,1.0,954.0,50.0,4065.0,469.0,298.0,12.0,37.0,99.0,878.0,21572.0,0.0,228.0,24.0,456.0,13.0,1654.0,31.0,96.0,78.0,193.0,5719.0,22.0
Arkansas State,2020,Sun Belt,269.0,15.0,30.0,7.0,6.0,11.0,1.0,115.0,9.0,0.0,711.0,36.0,4008.0,464.0,276.0,6.0,39.0,70.0,631.0,18901.0,0.0,11.0,6.0,384.0,7.0,1377.0,20.0,76.0,69.0,173.0,5385.0,16.0
Arkansas State,2021,Sun Belt,257.0,5.0,17.0,5.0,5.0,12.0,0.0,93.0,17.0,2.0,1400.0,63.0,3757.0,525.0,310.0,9.0,27.0,67.0,552.0,20968.0,1.0,131.0,17.0,349.0,4.0,975.0,24.0,66.0,58.0,179.0,4732.0,22.0
Arkansas State,2022,Sun Belt,206.0,14.0,23.0,4.0,7.0,12.0,1.0,115.0,5.0,1.0,1106.0,51.0,2721.0,396.0,247.0,6.0,16.0,68.0,654.0,21770.0,0.0,96.0,17.0,381.0,16.0,1058.0,23.0,77.0,49.0,167.0,3779.0,9.0
Arkansas State,2023,Sun Belt,257.0,7.0,20.0,4.0,8.0,13.0,2.0,194.0,9.0,1.0,761.0,30.0,2931.0,370.0,208.0,8.0,17.0,80.0,792.0,20503.0,1.0,164.0,17.0,459.0,20.0,1926.0,23.0,88.0,60.0,169.0,4857.0,13.0
Army,2007,FBS Independents,171.0,10.0,26.0,16.0,14.0,12.0,2.0,117.0,17.0,,,,2480.0,380.0,201.0,6.0,13.0,47.0,370.0,12033.0,1.0,342.0,36.0,400.0,6.0,1049.0,,,45.0,174.0,3306.0,33.0
Army,2008,FBS Independents,185.0,11.0,25.0,24.0,11.0,12.0,1.0,58.0,6.0,,,,622.0,128.0,57.0,7.0,3.0,46.0,437.0,13818.0,0.0,99.0,32.0,635.0,17.0,2897.0,,,65.0,172.0,3452.0,30.0
Army,2009,FBS Independents,175.0,7.0,15.0,14.0,11.0,12.0,1.0,197.0,5.0,0.0,889.0,46.0,928.0,161.0,73.0,13.0,5.0,65.0,517.0,13931.0,0.0,139.0,48.0,593.0,13.0,2443.0,,,50.0,173.0,3304.0,19.0
Army,2010,FBS Independents,239.0,14.0,19.0,11.0,16.0,13.0,1.0,241.0,3.0,0.0,954.0,51.0,1077.0,138.0,72.0,13.0,7.0,55.0,532.0,15633.0,0.0,142.0,33.0,728.0,34.0,3271.0,,,89.0,193.0,4286.0,14.0
Army,2011,FBS Independents,254.0,18.0,34.0,30.0,8.0,12.0,1.0,151.0,4.0,0.0,1027.0,55.0,673.0,97.0,37.0,8.0,5.0,49.0,436.0,15080.0,0.0,55.0,24.0,740.0,35.0,4158.0,,,72.0,158.0,4763.0,34.0
Army,2012,FBS Independents,283.0,21.0,41.0,20.0,7.0,12.0,0.0,119.0,2.0,0.0,916.0,46.0,797.0,115.0,51.0,7.0,3.0,47.0,361.0,22867.0,0.0,58.0,13.0,806.0,32.0,4438.0,,,84.0,180.0,5235.0,22.0
Army,2013,FBS Independents,251.0,13.0,26.0,13.0,10.0,12.0,0.0,0.0,4.0,0.0,611.0,40.0,931.0,154.0,75.0,7.0,4.0,45.0,390.0,22828.0,0.0,47.0,14.0,693.0,34.0,3717.0,,,72.0,168.0,4648.0,17.0
Army,2014,FBS Independents,216.0,16.0,31.0,11.0,4.0,12.0,2.0,237.0,2.0,0.0,659.0,41.0,747.0,105.0,50.0,11.0,3.0,49.0,435.0,22234.0,2.0,65.0,18.0,665.0,33.0,3558.0,,,63.0,154.0,4305.0,13.0
Army,2015,FBS Independents,194.0,9.0,22.0,13.0,5.0,12.0,0.0,98.0,9.0,0.0,691.0,38.0,1128.0,108.0,49.0,6.0,10.0,48.0,474.0,23227.0,1.0,135.0,24.0,616.0,24.0,2931.0,,,70.0,160.0,4059.0,22.0
Army,2016,FBS Independents,276.0,20.0,33.0,12.0,5.0,13.0,0.0,98.0,10.0,0.0,486.0,29.0,925.0,112.0,51.0,17.0,7.0,57.0,504.0,25371.0,0.0,145.0,21.0,747.0,45.0,4245.0,21.0,62.0,81.0,160.0,5170.0,22.0
Army,2017,FBS Independents,270.0,19.0,30.0,4.0,9.0,13.0,1.0,93.0,6.0,0.0,712.0,39.0,361.0,65.0,20.0,6.0,2.0,55.0,472.0,27089.0,1.0,109.0,12.0,785.0,50.0,4710.0,25.0,51.0,91.0,165.0,5071.0,10.0
Army,2018,FBS Independents,283.0,31.0,36.0,5.0,13.0,13.0,0.0,11.0,2.0,0.0,152.0,12.0,1041.0,97.0,52.0,5.0,7.0,63.0,626.0,29889.0,0.0,218.0,13.0,822.0,47.0,4059.0,16.0,55.0,111.0,195.0,5100.0,7.0
Army,2019,FBS Independents,272.0,26.0,39.0,11.0,16.0,13.0,0.0,155.0,7.0,0.0,285.0,26.0,1066.0,126.0,59.0,7.0,6.0,60.0,496.0,25472.0,0.0,37.0,14.0,743.0,45.0,3863.0,21.0,73.0,76.0,168.0,4929.0,18.0
Army,2020,FBS Independents,232.0,23.0,34.0,8.0,6.0,12.0,2.0,172.0,6.0,0.0,272.0,14.0,537.0,76.0,35.0,12.0,4.0,56.0,495.0,24575.0,0.0,157.0,17.0,716.0,36.0,3273.0,18.0,70.0,76.0,168.0,3810.0,14.0
Army,2021,FBS Independents,261.0,30.0,41.0,5.0,7.0,13.0,0.0,141.0,3.0,0.0,161.0,25.0,1233.0,110.0,60.0,10.0,11.0,50.0,479.0,27673.0,0.0,154.0,14.0,758.0,46.0,3648.0,30.0,66.0,82.0,178.0,4881.0,8.0
Army,2022,FBS Independents,211.0,16.0,30.0,8.0,10.0,12.0,0.0,74.0,4.0,0.0,211.0,13.0,924.0,104.0,42.0,10.0,5.0,58.0,465.0,22773.0,3.0,167.0,15.0,645.0,38.0,3467.0,18.0,45.0,70.0,159.0,4391.0,12.0
Army,2023,FBS Independents,195.0,20.0,34.0,11.0,10.0,12.0,1.0,180.0,11.0,0.0,223.0,13.0,1234.0,164.0,83.0,9.0,7.0,47.0,435.0,23429.0,2.0,149.0,11.0,573.0,19.0,2505.0,17.0,47.0,59.0,156.0,3739.0,22.0
Auburn,2007,SEC,246.0,13.0,19.0,10.0,11.0,13.0,1.0,238.0,15.0,,,,2502.0,356.0,204.0,14.0,12.0,80.0,619.0,14950.0,0.0,310.0,45.0,543.0,23.0,2040.0,,,67.0,183.0,4357.0,25.0
Auburn,2008,SEC,198.0,5.0,12.0,13.0,8.0,12.0,1.0,176.0,13.0,,,,2144.0,341.0,184.0,11.0,7.0,74.0,568.0,13280.0,1.0,273.0,45.0,469.0,12.0,1650.0,,,65.0,183.0,3635.0,26.0
Auburn,2009,SEC,266.0,4.0,14.0,13.0,8.0,13.0,4.0,243.0,9.0,1.0,1493.0,63.0,3049.0,364.0,218.0,17.0,25.0,96.0,837.0,13850.0,0.0,107.0,36.0,550.0,24.0,2756.0,,,71.0,177.0,5613.0,22.0
Auburn,2010,SEC,343.0,5.0,8.0,10.0,10.0,14.0,1.0,94.0,7.0,1.0,1482.0,63.0,3154.0,296.0,194.0,12.0,31.0,78.0,740.0,15869.0,0.0,136.0,40.0,652.0,41.0,3987.0,,,86.0,162.0,6989.0,17.0
Auburn,2011,SEC,227.0,6.0,12.0,8.0,12.0,13.0,2.0,180.0,13.0,2.0,1356.0,56.0,2219.0,292.0,164.0,11.0,17.0,75.0,676.0,13288.0,0.0,155.0,39.0,536.0,20.0,2370.0,,,61.0,171.0,4392.0,21.0
Auburn,2012,SEC,188.0,3.0,9.0,10.0,11.0,12.0,1.0,72.0,15.0,1.0,808.0,36.0,1879.0,257.0,147.0,2.0,8.0,75.0,601.0,21670.0,0.0,161.0,18.0,438.0,16.0,1781.0,,,44.0,143.0,3660.0,25.0
Auburn,2013,SEC,334.0,8.0,15.0,11.0,6.0,14.0,1.0,112.0,8.0,2.0,936.0,40.0,2422.0,285.0,173.0,13.0,20.0,70.0,569.0,25369.0,1.0,377.0,35.0,729.0,48.0,4596.0,,,87.0,187.0,7018.0,19.0
Auburn,2014,SEC,314.0,3.0,7.0,13.0,5.0,13.0,1.0,130.0,7.0,0.0,701.0,35.0,2984.0,332.0,208.0,22.0,23.0,92.0,896.0,23800.0,2.0,303.0,17.0,607.0,32.0,3321.0,,,94.0,179.0,6305.0,20.0
Auburn,2015,SEC,257.0,9.0,15.0,5.0,5.0,13.0,1.0,144.0,12.0,0.0,950.0,34.0,2257.0,306.0,179.0,14.0,11.0,62.0,603.0,22123.0,0.0,179.0,15.0,587.0,28.0,2553.0,,,74.0,179.0,4810.0,17.0
Auburn,2016,SEC,286.0,10.0,21.0,8.0,6.0,13.0,0.0,83.0,6.0,0.0,438.0,23.0,2203.0,289.0,178.0,11.0,12.0,61.0,475.0,22761.0,0.0,171.0,16.0,645.0,33.0,3527.0,25.0,83.0,76.0,183.0,5730.0,14.0
Auburn,2017,SEC,312.0,7.0,15.0,14.0,13.0,14.0,2.0,82.0,6.0,0.0,627.0,27.0,3267.0,382.0,255.0,6.0,21.0,63.0,537.0,26343.0,1.0,175.0,23.0,642.0,34.0,3056.0,32.0,77.0,95.0,210.0,6323.0,20.0
Auburn,2018,SEC,248.0,11.0,22.0,8.0,8.0,13.0,3.0,173.0,5.0,1.0,466.0,22.0,2892.0,382.0,233.0,14.0,21.0,73.0,651.0,20252.0,1.0,332.0,29.0,512.0,25.0,2177.0,37.0,90.0,61.0,164.0,5069.0,13.0
Auburn,2019,SEC,277.0,7.0,15.0,11.0,24.0,13.0,2.0,181.0,6.0,1.0,451.0,23.0,2684.0,396.0,228.0,9.0,20.0,92.0,718.0,22683.0,0.0,308.0,24.0,548.0,31.0,2591.0,35.0,111.0,76.0,189.0,5275.0,17.0
Auburn,2020,SEC,228.0,3.0,11.0,2.0,4.0,11.0,1.0,278.0,7.0,0.0,497.0,23.0,2422.0,362.0,216.0,9.0,12.0,64.0,556.0,18967.0,0.0,78.0,8.0,392.0,16.0,1788.0,26.0,62.0,71.0,158.0,4210.0,9.0
Auburn,2021,SEC,271.0,13.0,23.0,8.0,4.0,13.0,2.0,110.0,4.0,0.0,621.0,27.0,3121.0,455.0,267.0,9.0,17.0,73.0,598.0,21736.0,1.0,204.0,23.0,443.0,22.0,2096.0,36.0,97.0,74.0,184.0,5217.0,12.0
Auburn,2022,SEC,217.0,13.0,22.0,10.0,12.0,12.0,1.0,60.0,12.0,0.0,396.0,24.0,2072.0,308.0,159.0,6.0,9.0,90.0,688.0,21757.0,0.0,170.0,20.0,488.0,25.0,2470.0,26.0,62.0,64.0,178.0,4542.0,22.0
Auburn,2023,SEC,241.0,13.0,26.0,7.0,6.0,13.0,1.0,179.0,13.0,0.0,708.0,34.0,2109.0,317.0,189.0,12.0,18.0,71.0,570.0,22670.0,1.0,250.0,25.0,513.0,22.0,2457.0,30.0,77.0,54.0,166.0,4566.0,20.0
BYU,2007,Mountain West,314.0,13.0,19.0,19.0,5.0,13.0,2.0,219.0,13.0,,,,4000.0,503.0,300.0,16.0,26.0,90.0,768.0,15192.0,0.0,157.0,49.0,493.0,24.0,1877.0,,,88.0,196.0,5756.0,32.0
BYU,2008,Mountain West,315.0,7.0,10.0,20.0,23.0,13.0,1.0,31.0,14.0,,,,4161.0,494.0,338.0,9.0,35.0,100.0,885.0,14339.0,0.0,78.0,33.0,424.0,21.0,1738.0,,,98.0,176.0,5773.0,34.0
BYU,2009,Mountain West,291.0,5.0,13.0,10.0,10.0,13.0,0.0,247.0,14.0,0.0,873.0,40.0,3799.0,419.0,282.0,14.0,34.0,93.0,888.0,14547.0,0.0,173.0,33.0,470.0,26.0,1894.0,,,94.0,169.0,5553.0,24.0
BYU,2010,Mountain West,283.0,8.0,20.0,10.0,7.0,13.0,0.0,211.0,11.0,0.0,1041.0,48.0,2754.0,428.0,243.0,16.0,17.0,69.0,562.0,15396.0,0.0,217.0,37.0,518.0,23.0,2185.0,,,92.0,199.0,4764.0,21.0
BYU,2011,FBS Independents,306.0,7.0,14.0,12.0,12.0,13.0,1.0,210.0,15.0,1.0,1071.0,47.0,3302.0,464.0,262.0,13.0,28.0,75.0,653.0,14906.0,1.0,275.0,42.0,494.0,16.0,2084.0,,,98.0,191.0,5274.0,27.0
BYU,2012,FBS Independents,299.0,20.0,28.0,8.0,10.0,13.0,1.0,149.0,17.0,0.0,616.0,26.0,3214.0,498.0,296.0,12.0,25.0,80.0,703.0,25850.0,0.0,258.0,31.0,505.0,22.0,1989.0,,,97.0,212.0,5203.0,25.0
