name,team,year,games,wins,losses,cumulative_wins,cumulative_games,career_win_pct
Fred Pancoast,Memphis,1972,11,5,5,5,11,0.45454545454545453
Bill Pace,Vanderbilt,1972,11,3,8,22,63,0.3492063492063492
Chester Caddas,Pacific,1972,11,8,3,8,11,0.7272727272727273
Jim Owens,Washington,1972,11,8,3,92,165,0.5575757575757576
F. Dry,Tulsa,1972,5,3,2,3,5,0.6
Dick Enright,Oregon,1972,11,4,7,4,11,0.36363636363636365
Billy Kinard,Ole Miss,1972,10,5,5,15,22,0.6818181818181818
Jim Wood,New Mexico State,1972,11,2,9,21,52,0.40384615384615385
DeWayne King,San José State,1972,11,4,7,10,31,0.3225806451612903
Bob Blackman,Illinois,1972,11,3,8,124,186,0.6666666666666666
Lou Holtz,NC State,1972,12,8,3,21,45,0.4666666666666667
Chuck Fairbanks,Oklahoma,1972,12,11,1,52,68,0.7647058823529411
Don Fambrough,Kansas,1972,11,4,7,8,22,0.36363636363636365
Al Onofrio,Missouri,1972,12,6,6,7,23,0.30434782608695654
Robert King,Furman,1972,11,2,9,60,152,0.39473684210526316
Al Conover,Rice,1972,11,5,5,5,11,0.45454545454545453
Joseph Yukica,Boston College,1972,11,4,7,32,50,0.64
Cecil Ingram,Clemson,1972,11,4,7,12,33,0.36363636363636365
Ara Parseghian,Notre Dame,1972,11,8,3,110,165,0.6666666666666666
Larry Jones,Florida State,1972,11,7,4,15,23,0.6521739130434783
Lee Corso,Louisville,1972,10,9,1,28,42,0.6666666666666666
Ben Schwartzwalder,Syracuse,1972,11,5,6,151,236,0.6398305084745762
John Pont,Indiana,1972,11,5,6,51,112,0.45535714285714285
Don Coryell,San Diego State,1972,11,10,1,36,44,0.8181818181818182
Carmen Cozza,Yale,1972,9,7,2,48,72,0.6666666666666666
LaVell Edwards,BYU,1972,11,7,4,7,11,0.6363636363636364
Jack Murphy,Toledo,1972,11,6,5,18,23,0.782608695652174
Jack Christiansen,Stanford,1972,11,6,5,6,11,0.5454545454545454
Bill Yeoman,Houston,1972,11,6,4,68,115,0.591304347826087
Bobby Bowden,West Virginia,1972,12,8,4,23,34,0.6764705882352942
Bennie Ellender,Tulane,1972,11,6,5,9,22,0.4090909090909091
Charles Shira,Mississippi State,1972,11,4,7,16,63,0.25396825396825395
Fritz Shurmur,Wyoming,1972,11,4,7,9,22,0.4090909090909091
Johnny Majors,Iowa State,1972,12,5,6,24,55,0.43636363636363634
John Jardine,Wisconsin,1972,11,4,7,12,32,0.375
Bo Schembechler,Michigan,1972,11,10,1,78,104,0.75
Bill Mallory,Miami (OH),1972,10,7,3,28,40,0.7
Joe Paterno,Penn State,1972,12,10,2,63,77,0.8181818181818182
Don James,Kent State,1972,12,6,5,9,23,0.391304347826087
Jerry Ippoliti,Northern Illinois,1972,11,7,4,12,22,0.5454545454545454
Eddie Crowder,Colorado,1972,12,8,4,62,107,0.5794392523364486
Chuck Mills,Utah State,1972,11,8,3,38,62,0.6129032258064516
Robert Dobbs,UTEP,1972,6,1,5,71,138,0.5144927536231884
Jerry Claiborne,Maryland,1972,11,5,5,66,113,0.584070796460177
John Ray,Kentucky,1972,11,3,8,10,43,0.23255813953488372
Rudy Feldman,New Mexico,1972,11,3,8,20,52,0.38461538461538464
Duffy Daugherty,Michigan State,1972,11,5,5,109,183,0.5956284153005464
Bill Doolittle,Western Michigan,1972,11,7,3,49,87,0.5632183908045977
Charles McClendon,LSU,1972,12,9,2,88,122,0.7213114754098361
Bill Hess,Ohio,1972,11,3,8,56,112,0.5
Darrell Royal,Texas,1972,11,10,1,153,203,0.7536945812807881
Dee Andros,Oregon State,1972,11,2,9,56,111,0.5045045045045045
Emory Bellard,Texas A&M,1972,11,3,8,3,11,0.2727272727272727
Bill Battle,Tennessee,1972,12,10,2,31,36,0.8611111111111112
John Bateman,Rutgers,1972,11,7,4,73,124,0.5887096774193549
Rod Rust,North Texas,1972,11,1,10,29,62,0.46774193548387094
Mike White,California,1972,11,3,8,3,11,0.2727272727272727
Cal Stoll,Minnesota,1972,11,4,7,19,43,0.4418604651162791
Neil Wheelwright,Colgate,1972,10,5,4,26,50,0.52
Vince Dooley,Georgia,1972,11,7,4,66,98,0.673469387755102
Fritz Shurmur,Wyoming,1973,11,4,7,13,33,0.3939393939393939
Pete Elliott,Miami,1973,11,5,6,50,118,0.423728813559322
Jim Brakefield,Appalachian State,1973,11,3,7,8,22,0.36363636363636365
Tom Alley,Louisville,1973,11,5,6,5,11,0.45454545454545453
Frank Burns,Rutgers,1973,11,6,5,6,11,0.5454545454545454
Bo Schembechler,Michigan,1973,11,10,0,88,115,0.7652173913043478
Mike White,California,1973,11,4,7,7,22,0.3181818181818182
Bill Meek,Utah,1973,12,7,5,78,173,0.4508670520231214
Dennis Stolz,Michigan State,1973,11,5,6,5,11,0.45454545454545453
Bill Mallory,Miami (OH),1973,11,11,0,39,51,0.7647058823529411
Charles Coffey,Virginia Tech,1973,11,2,9,12,33,0.36363636363636365
Frank Lauterbur,Iowa,1973,11,0,11,52,115,0.45217391304347826
Joe Paterno,Penn State,1973,12,12,0,75,89,0.8426966292134831
Cal Stoll,Minnesota,1973,11,7,4,26,54,0.48148148148148145
Don James,Kent State,1973,11,9,2,18,34,0.5294117647058824
Mike McGee,Duke,1973,11,2,8,16,44,0.36363636363636365
Doug Dickey,Florida,1973,12,7,5,69,110,0.6272727272727273
Jerry Ippoliti,Northern Illinois,1973,11,6,5,18,33,0.5454545454545454
Larry Jones,Florida State,1973,11,0,11,15,34,0.4411764705882353
Earle Bruce,Iowa State,1973,11,4,7,4,11,0.36363636363636365
Ralph Jordan,Auburn,1973,12,6,6,162,242,0.6694214876033058
Barry Switzer,Oklahoma,1973,11,10,0,10,11,0.9090909090909091
Edward Doherty,Holy Cross,1973,11,5,6,58,123,0.4715447154471545
Bill Fulcher,Georgia Tech,1973,11,5,6,12,23,0.5217391304347826
Paul Dietzel,South Carolina,1973,11,7,4,105,198,0.5303030303030303
Darrell Royal,Texas,1973,11,8,3,161,214,0.7523364485981309
John Jardine,Wisconsin,1973,11,4,7,16,43,0.37209302325581395
Neil Wheelwright,Colgate,1973,10,5,5,31,60,0.5166666666666667
Bob Tyler,Mississippi State,1973,11,4,5,4,11,0.36363636363636365
Claude Gilbert,San Diego State,1973,11,9,1,9,11,0.8181818181818182
Art Baker,Furman,1973,11,7,4,7,11,0.6363636363636364
Vince Gibson,Kansas State,1973,11,5,6,29,74,0.3918918918918919
Ben Schwartzwalder,Syracuse,1973,11,2,9,153,247,0.6194331983805668
Carmen Cozza,Yale,1973,9,6,3,54,81,0.6666666666666666
Vince Dooley,Georgia,1973,12,7,4,73,110,0.6636363636363637
Jack Christiansen,Stanford,1973,11,7,4,13,22,0.5909090909090909
Pepper Rodgers,UCLA,1973,11,9,2,39,74,0.527027027027027
Bill Battle,Tennessee,1973,12,8,4,39,48,0.8125
LaVell Edwards,BYU,1973,11,5,6,12,22,0.5454545454545454
Bobby Ross,The Citadel,1973,11,3,8,3,11,0.2727272727272727
Jack Murphy,Toledo,1973,11,3,8,21,34,0.6176470588235294
Joseph Restic,Harvard,1973,9,7,2,16,27,0.5925925925925926
J.R. Boone,Fresno State,1973,11,2,9,2,11,0.18181818181818182
Dee Andros,Oregon State,1973,11,2,9,58,122,0.47540983606557374
Bobby Bowden,West Virginia,1973,11,6,5,29,45,0.6444444444444445
Darryl Rogers,San José State,1973,11,5,4,31,55,0.5636363636363636
Bill Yeoman,Houston,1973,12,11,1,79,127,0.6220472440944882
Don Nehlen,Bowling Green,1973,10,7,3,33,59,0.559322033898305
P.W. Underwood,Southern Mississippi,1973,11,6,4,25,54,0.46296296296296297
Bennie Ellender,Tulane,1973,12,9,3,18,34,0.5294117647058824
Eddie Crowder,Colorado,1973,11,5,6,67,118,0.5677966101694916
Jim Sweeney,Washington State,1973,11,5,6,21,64,0.328125
Lee Corso,Indiana,1973,11,2,9,30,53,0.5660377358490566
John Vaught,Ole Miss,1973,8,5,3,190,263,0.7224334600760456
Jack Lengyel,Marshall,1973,11,4,7,8,31,0.25806451612903225
Johnny Majors,Pittsburgh,1973,12,6,5,30,67,0.44776119402985076
John Pont,Northwestern,1973,11,4,7,55,123,0.44715447154471544
Don Lawrence,Virginia,1973,11,4,7,11,33,0.3333333333333333
Ara Parseghian,Notre Dame,1973,11,11,0,121,176,0.6875
Al Conover,Rice,1973,11,5,6,10,22,0.45454545454545453
Sarkis Arslanian,Colorado State,1973,11,5,6,5,11,0.45454545454545453
Jim Owens,Washington,1973,11,2,9,94,176,0.5340909090909091
Bill Doolittle,Western Michigan,1973,11,6,5,55,98,0.5612244897959183
Billy Tohill,TCU,1973,11,3,8,11,26,0.4230769230769231
Joe Morrison,Chattanooga,1973,11,4,7,4,11,0.36363636363636365
Wayne Hardin,Temple,1973,10,9,1,58,90,0.6444444444444445
John McKay,USC,1973,12,9,2,109,151,0.7218543046357616
Dick Enright,Oregon,1973,11,2,9,6,22,0.2727272727272727
Bear Bryant,Alabama,1973,12,11,1,231,317,0.7287066246056783
Bill Hess,Ohio,1973,10,5,5,61,122,0.5
Tony Mason,Cincinnati,1973,11,4,7,4,11,0.36363636363636365
Alex Agase,Purdue,1973,11,5,6,37,102,0.3627450980392157
Bob Blackman,Illinois,1973,11,5,6,129,197,0.6548223350253807
Jim Carlen,Texas Tech,1973,12,11,1,56,88,0.6363636363636364
Emory Bellard,Texas A&M,1973,11,5,6,8,22,0.36363636363636365
Lou Holtz,NC State,1973,12,9,3,30,57,0.5263157894736842
George Welsh,Navy,1973,11,4,7,4,11,0.36363636363636365
Bill Dooley,North Carolina,1973,11,4,7,42,77,0.5454545454545454
Frank Kush,Arizona State,1973,12,11,1,132,167,0.7904191616766467
Don Fambrough,Kansas,1973,12,7,4,15,34,0.4411764705882353
Russ Faulkinberry,Louisiana,1973,10,0,10,0,10,0.0
Al Onofrio,Missouri,1973,12,8,4,15,35,0.42857142857142855
Rudy Feldman,New Mexico,1973,11,4,7,24,63,0.38095238095238093
Jerry Claiborne,Maryland,1973,12,8,4,74,125,0.592
Joseph Yukica,Boston College,1973,11,7,4,39,61,0.639344262295082
Jim Stanley,Oklahoma State,1973,11,5,4,5,11,0.45454545454545453
Grant Teaff,Baylor,1973,11,2,9,7,22,0.3181818181818182
Chuck Mills,Wake Forest,1973,11,1,9,39,73,0.5342465753424658
Tom Osborne,Nebraska,1973,12,9,2,9,12,0.75
Chester Caddas,Pacific,1973,10,7,2,15,21,0.7142857142857143
F. Dry,Tulsa,1973,11,6,5,9,16,0.5625
Woody Hayes,Ohio State,1973,11,10,0,159,216,0.7361111111111112
Frank Broyles,Arkansas,1973,11,5,5,128,183,0.6994535519125683
Jim Bradley,New Mexico State,1973,11,5,6,5,11,0.45454545454545453
Thomas Cahill,Army,1973,10,0,10,40,81,0.49382716049382713
Fran Curci,Kentucky,1973,11,5,6,14,33,0.42424242424242425
Hayden Fry,North Texas,1973,11,5,5,54,127,0.4251968503937008
Red Parker,Clemson,1973,11,5,6,44,84,0.5238095238095238
Steve Sloan,Vanderbilt,1973,11,5,6,5,11,0.45454545454545453
Ben Martin,Air Force,1973,10,6,4,92,184,0.5
Tommy Hudspeth,UTEP,1973,11,0,11,39,93,0.41935483870967744
Charles McClendon,LSU,1973,12,9,3,97,134,0.7238805970149254
Fred Pancoast,Memphis,1973,11,8,3,13,22,0.5909090909090909
Jim Young,Arizona,1973,11,8,3,8,11,0.7272727272727273
Phil Krueger,Utah State,1973,11,7,4,7,11,0.6363636363636364
Sonny Randle,East Carolina,1973,11,9,2,22,32,0.6875
Dave Smith,SMU,1973,11,6,4,12,22,0.5454545454545454
John Anderson,Brown,1973,8,4,3,5,15,0.3333333333333333
Don Nehlen,Bowling Green,1974,11,6,4,39,70,0.5571428571428572
Charles McClendon,LSU,1974,11,5,5,102,145,0.7034482758620689
Bill Mondt,New Mexico,1974,11,4,6,4,11,0.36363636363636365
Don Read,Oregon,1974,11,2,9,2,11,0.18181818181818182
Jack Christiansen,Stanford,1974,11,5,4,18,33,0.5454545454545454
John Pont,Northwestern,1974,11,3,8,58,134,0.43283582089552236
Earle Bruce,Iowa State,1974,11,4,7,8,22,0.36363636363636365
Chuck Mills,Wake Forest,1974,11,1,10,40,84,0.47619047619047616
Sonny Randle,Virginia,1974,11,4,7,26,43,0.6046511627906976
Al Onofrio,Missouri,1974,11,7,4,22,46,0.4782608695652174
Mike McGee,Duke,1974,11,6,5,22,55,0.4
Jerry Claiborne,Maryland,1974,12,8,4,82,137,0.5985401459854015
Frank Broyles,Arkansas,1974,11,6,4,134,194,0.6907216494845361
Frank Burns,Rutgers,1974,11,7,3,13,22,0.5909090909090909
Ara Parseghian,Notre Dame,1974,12,10,2,131,188,0.6968085106382979
Chester Caddas,Pacific,1974,11,6,5,21,32,0.65625
Ben Martin,Air Force,1974,11,2,9,94,195,0.48205128205128206
Johnny Majors,Pittsburgh,1974,11,7,4,37,78,0.47435897435897434
Jim Carlen,Texas Tech,1974,12,6,4,62,100,0.62
Jack Lengyel,Marshall,1974,11,1,10,9,42,0.21428571428571427
Jack Murphy,Toledo,1974,11,6,5,27,45,0.6
Jim Owens,Washington,1974,11,5,6,99,187,0.5294117647058824
Larry Price,Hawai'i,1974,11,6,5,6,11,0.5454545454545454
Darrell Mudra,Florida State,1974,11,1,10,12,32,0.375
Fred Pancoast,Memphis,1974,11,7,4,20,33,0.6060606060606061
Joe Morrison,Chattanooga,1974,11,4,7,8,22,0.36363636363636365
Bear Bryant,Alabama,1974,12,11,1,242,329,0.7355623100303952
John McKay,USC,1974,12,10,1,119,163,0.7300613496932515
Joseph Restic,Harvard,1974,9,7,2,23,36,0.6388888888888888
Bill Mallory,Colorado,1974,11,5,6,44,62,0.7096774193548387
Joe Paterno,Penn State,1974,12,10,2,85,101,0.8415841584158416
Red Parker,Clemson,1974,11,7,4,51,95,0.5368421052631579
Tony Mason,Cincinnati,1974,11,7,4,11,22,0.5
Tom Lovat,Utah,1974,11,1,10,1,11,0.09090909090909091
Tom Osborne,Nebraska,1974,12,9,3,18,24,0.75
Frank Maloney,Syracuse,1974,11,2,9,2,11,0.18181818181818182
Edward Doherty,Holy Cross,1974,11,5,5,63,134,0.4701492537313433
Al Conover,Rice,1974,11,2,8,12,33,0.36363636363636365
Jim Weaver,Villanova,1974,8,3,5,13,42,0.30952380952380953
George Welsh,Navy,1974,11,4,7,8,22,0.36363636363636365
Paul Dietzel,South Carolina,1974,11,4,7,109,209,0.5215311004784688
Ken Cooper,Ole Miss,1974,11,3,8,3,11,0.2727272727272727
Bo Schembechler,Michigan,1974,11,10,1,98,126,0.7777777777777778
Neil Wheelwright,Colgate,1974,10,4,6,35,70,0.5
Jim Stanley,Oklahoma State,1974,12,7,5,12,23,0.5217391304347826
Dee Andros,Oregon State,1974,11,3,8,61,133,0.45864661654135336
Mike White,California,1974,11,7,3,14,33,0.42424242424242425
Don James,Kent State,1974,11,7,4,25,45,0.5555555555555556
Jerry Ippoliti,Northern Illinois,1974,11,4,7,22,44,0.5
Bob Commings,Iowa,1974,11,3,8,3,11,0.2727272727272727
John Anderson,Brown,1974,9,5,4,10,24,0.4166666666666667
Don Fambrough,Kansas,1974,11,4,7,19,45,0.4222222222222222
Lou Holtz,NC State,1974,12,9,2,39,69,0.5652173913043478
Tom Alley,Louisville,1974,11,4,7,9,22,0.4090909090909091
Pete Elliott,Miami,1974,11,6,5,56,129,0.43410852713178294
Steve Sloan,Vanderbilt,1974,12,7,3,12,23,0.5217391304347826
Bennie Ellender,Tulane,1974,11,5,6,23,45,0.5111111111111111
LaVell Edwards,BYU,1974,12,7,4,19,34,0.5588235294117647
Bill Yeoman,Houston,1974,12,8,3,87,139,0.6258992805755396
Darrell Royal,Texas,1974,12,8,4,169,226,0.7477876106194691
Dick Crum,Miami (OH),1974,11,10,0,10,11,0.9090909090909091
Bob Blackman,Illinois,1974,11,6,4,135,208,0.6490384615384616
Bobby Ross,The Citadel,1974,11,4,7,7,22,0.3181818181818182
Pat Dye,East Carolina,1974,11,7,4,7,11,0.6363636363636364
Jim Young,Arizona,1974,11,9,2,17,22,0.7727272727272727
Doug Weaver,Southern Illinois,1974,11,2,9,10,80,0.125
Phil Krueger,Utah State,1974,11,8,3,15,22,0.6818181818181818
Sarkis Arslanian,Colorado State,1974,11,4,6,9,22,0.4090909090909091
Bobby Bowden,West Virginia,1974,11,4,7,33,56,0.5892857142857143
Augie Tammariello,Louisiana,1974,11,2,9,2,11,0.18181818181818182
Grant Teaff,Baylor,1974,12,8,4,15,34,0.4411764705882353
Jim Sweeney,Washington State,1974,11,2,9,23,75,0.30666666666666664
Woody Hayes,Ohio State,1974,12,10,2,169,228,0.7412280701754386
Bill Battle,Tennessee,1974,12,7,3,46,60,0.7666666666666667
Wayne Hardin,Temple,1974,10,8,2,66,100,0.66
Gil Bartosh,UTEP,1974,11,4,7,4,11,0.36363636363636365
Jim Shofner,TCU,1974,11,1,10,1,11,0.09090909090909091
Art Baker,Furman,1974,11,5,6,12,22,0.5454545454545454
Bob Tyler,Mississippi State,1974,12,9,3,13,23,0.5652173913043478
Carmen Cozza,Yale,1974,9,8,1,62,90,0.6888888888888889
Jimmy Sharpe,Virginia Tech,1974,11,4,7,4,11,0.36363636363636365
Dennis Stolz,Michigan State,1974,11,7,3,12,22,0.5454545454545454
P.W. Underwood,Southern Mississippi,1974,11,6,5,31,65,0.47692307692307695
Cal Stoll,Minnesota,1974,11,4,7,30,65,0.46153846153846156
Dick Vermeil,UCLA,1974,11,6,3,6,11,0.5454545454545454
Ralph Jordan,Auburn,1974,12,10,2,172,254,0.6771653543307087
Bill Davidson,Arkansas State,1974,10,7,3,7,10,0.7
Lee Corso,Indiana,1974,11,1,10,31,64,0.484375
John Jardine,Wisconsin,1974,11,7,4,23,54,0.42592592592592593
Fritz Shurmur,Wyoming,1974,11,2,9,15,44,0.3409090909090909
Claude Gilbert,San Diego State,1974,11,8,2,17,22,0.7727272727272727
Vince Gibson,Kansas State,1974,11,4,7,33,85,0.38823529411764707
Doug Dickey,Florida,1974,12,8,4,77,122,0.6311475409836066
Bill Hess,Ohio,1974,11,6,5,67,133,0.5037593984962406
Hayden Fry,North Texas,1974,11,2,7,56,138,0.4057971014492754
J.R. Boone,Fresno State,1974,12,5,7,7,23,0.30434782608695654
Emory Bellard,Texas A&M,1974,11,8,3,16,33,0.48484848484848486
Frank Kush,Arizona State,1974,12,7,5,139,179,0.776536312849162
Barry Switzer,Oklahoma,1974,11,11,0,21,22,0.9545454545454546
Bill Dooley,North Carolina,1974,12,7,5,49,89,0.550561797752809
Pepper Rodgers,Georgia Tech,1974,11,6,5,45,85,0.5294117647058824
Bill Doolittle,Western Michigan,1974,11,3,8,58,109,0.5321100917431193
Dave Smith,SMU,1974,11,6,4,18,33,0.5454545454545454
F. Dry,Tulsa,1974,11,8,3,17,27,0.6296296296296297
Wayne Howard,Long Beach State,1974,11,6,5,6,11,0.5454545454545454
Jim Bradley,New Mexico State,1974,11,5,6,10,22,0.45454545454545453
Jim Brakefield,Appalachian State,1974,11,6,5,14,33,0.42424242424242425
Homer Smith,Army,1974,11,3,8,35,81,0.43209876543209874
Vince Dooley,Georgia,1974,12,6,6,79,122,0.6475409836065574
Darryl Rogers,San José State,1974,12,8,3,39,67,0.582089552238806
Joseph Yukica,Boston College,1974,11,8,3,47,72,0.6527777777777778
Alex Agase,Purdue,1974,11,4,6,41,113,0.36283185840707965
Fran Curci,Kentucky,1974,11,6,5,20,44,0.45454545454545453
Larry Price,Hawai'i,1975,11,6,5,12,22,0.5454545454545454
Emory Bellard,Texas A&M,1975,12,10,2,26,45,0.5777777777777777
Sarkis Arslanian,Colorado State,1975,11,6,5,15,33,0.45454545454545453
Dave McClain,Ball State,1975,11,9,2,9,11,0.8181818181818182
Doug Weaver,Southern Illinois,1975,11,1,9,11,91,0.12087912087912088
J.R. Boone,Fresno State,1975,11,3,8,10,34,0.29411764705882354
Ken Cooper,Ole Miss,1975,11,6,5,9,22,0.4090909090909091
Hayden Fry,North Texas,1975,11,7,4,63,149,0.4228187919463087
Bill Mallory,Colorado,1975,12,9,3,53,74,0.7162162162162162
Bill Hess,Ohio,1975,11,5,5,72,144,0.5
Ben Martin,Air Force,1975,11,2,8,96,206,0.46601941747572817
Ollie Keller,Louisiana Monroe,1975,11,4,6,4,11,0.36363636363636365
Doug Dickey,Florida,1975,12,9,3,86,134,0.6417910447761194
Vince Gibson,Louisville,1975,11,1,10,34,96,0.3541666666666667
Bobby Bowden,West Virginia,1975,12,9,3,42,68,0.6176470588235294
Darryl Rogers,San José State,1975,11,9,2,48,78,0.6153846153846154
Joe Paterno,Penn State,1975,12,9,3,94,113,0.831858407079646
Joseph Yukica,Boston College,1975,11,7,4,54,83,0.6506024096385542
Dennis Fitzgerald,Kent State,1975,11,4,7,4,11,0.36363636363636365
Don James,Washington,1975,11,6,5,31,56,0.5535714285714286
Sonny Randle,Virginia,1975,11,1,10,27,54,0.5
Mike White,California,1975,11,8,3,22,44,0.5
Bob Commings,Iowa,1975,11,3,8,6,22,0.2727272727272727
Jim Brakefield,Appalachian State,1975,11,8,3,22,44,0.5
Barry Switzer,Oklahoma,1975,12,11,1,32,34,0.9411764705882353
Al Conover,Rice,1975,11,2,9,14,44,0.3181818181818182
Dee Andros,Oregon State,1975,11,1,10,62,144,0.4305555555555556
Jim Stanley,Oklahoma State,1975,11,7,4,19,34,0.5588235294117647
Neil Wheelwright,Colgate,1975,10,6,4,41,80,0.5125
Frank Maloney,Syracuse,1975,11,6,5,8,22,0.36363636363636365
Ellis Rainsberger,Kansas State,1975,11,3,8,3,11,0.2727272727272727
Fran Curci,Kentucky,1975,11,2,8,22,55,0.4
Bo Schembechler,Michigan,1975,12,8,2,106,138,0.7681159420289855
Bear Bryant,Alabama,1975,12,11,1,253,341,0.7419354838709677
George Welsh,Navy,1975,11,7,4,15,33,0.45454545454545453
Jim Young,Arizona,1975,11,9,2,26,33,0.7878787878787878
Tom Lovat,Utah,1975,11,1,10,2,22,0.09090909090909091
Don Nehlen,Bowling Green,1975,11,8,3,47,81,0.5802469135802469
Vince Dooley,Georgia,1975,12,9,3,88,134,0.6567164179104478
Earle Bruce,Iowa State,1975,11,4,7,12,33,0.36363636363636365
Frank Broyles,Arkansas,1975,12,10,2,144,206,0.6990291262135923
Jim Shofner,TCU,1975,11,1,10,2,22,0.09090909090909091
Pepper Rodgers,Georgia Tech,1975,11,7,4,52,96,0.5416666666666666
Dan Devine,Notre Dame,1975,11,8,3,127,179,0.7094972067039106
Jim Carlen,South Carolina,1975,12,7,5,69,112,0.6160714285714286
Gil Bartosh,UTEP,1975,11,1,10,5,22,0.22727272727272727
Bill Battle,Tennessee,1975,12,7,5,53,72,0.7361111111111112
John Jardine,Wisconsin,1975,11,4,6,27,65,0.4153846153846154
Wayne Hardin,Temple,1975,11,6,5,72,111,0.6486486486486487
Jim Dennison,Akron,1975,11,7,4,7,11,0.6363636363636364
John McKay,USC,1975,12,8,4,127,175,0.7257142857142858
Woody Hayes,Ohio State,1975,12,11,1,180,240,0.75
Grant Teaff,Baylor,1975,11,3,6,18,45,0.4
Tom Harp,Indiana State,1975,10,5,5,46,106,0.4339622641509434
Jim Sweeney,Washington State,1975,11,3,8,26,86,0.3023255813953488
Mike McGee,Duke,1975,11,4,5,26,66,0.3939393939393939
Augie Tammariello,Louisiana,1975,11,6,5,8,22,0.36363636363636365
Alex Agase,Purdue,1975,11,4,7,45,124,0.3629032258064516
Charles McClendon,LSU,1975,11,4,7,106,156,0.6794871794871795
Johnny Majors,Pittsburgh,1975,12,8,4,45,90,0.5
Fred Pancoast,Vanderbilt,1975,11,7,4,27,44,0.6136363636363636
Claude Gilbert,San Diego State,1975,11,8,3,25,33,0.7575757575757576
Jerry Ippoliti,Northern Illinois,1975,11,3,8,25,55,0.45454545454545453
Lee Corso,Indiana,1975,11,2,8,33,75,0.44
Ralph Jordan,Auburn,1975,11,3,6,175,265,0.660377358490566
Darrell Mudra,Florida State,1975,11,3,8,15,43,0.3488372093023256
Bill Davidson,Arkansas State,1975,11,11,0,18,21,0.8571428571428571
Dick Vermeil,UCLA,1975,12,9,2,15,23,0.6521739130434783
Edward Doherty,Holy Cross,1975,11,1,10,64,145,0.4413793103448276
Art Baker,Furman,1975,11,5,5,17,33,0.5151515151515151
Dave Smith,SMU,1975,11,4,7,22,44,0.5
Elliot Uzelac,Western Michigan,1975,11,1,10,1,11,0.09090909090909091
Jack Christiansen,Stanford,1975,11,6,4,24,44,0.5454545454545454
Bob Tyler,Mississippi State,1975,11,6,4,19,34,0.5588235294117647
Carl Selmer,Miami,1975,10,2,8,2,10,0.2
Bill Dooley,North Carolina,1975,11,3,7,52,100,0.52
Jimmy Sharpe,Virginia Tech,1975,11,8,3,12,22,0.5454545454545454
Carmen Cozza,Yale,1975,9,7,2,69,99,0.696969696969697
Dennis Stolz,Michigan State,1975,11,7,4,19,33,0.5757575757575758
Cal Stoll,Minnesota,1975,11,6,5,36,76,0.47368421052631576
John Anderson,Brown,1975,9,6,2,16,33,0.48484848484848486
John Pont,Northwestern,1975,11,3,8,61,145,0.4206896551724138
Joe Morrison,Chattanooga,1975,11,5,5,13,33,0.3939393939393939
Lou Holtz,NC State,1975,12,7,4,46,81,0.5679012345679012
Jim Bradley,New Mexico State,1975,11,5,6,15,33,0.45454545454545453
Roy Kramer,Central Michigan,1975,11,8,2,8,11,0.7272727272727273
Tom Osborne,Nebraska,1975,12,10,2,28,36,0.7777777777777778
Red Parker,Clemson,1975,11,2,9,53,106,0.5
Frank Ellwood,Marshall,1975,11,2,9,2,11,0.18181818181818182
Dick Crum,Miami (OH),1975,12,11,1,21,23,0.9130434782608695
Bud Moore,Kansas,1975,12,7,5,7,12,0.5833333333333334
Steve Sloan,Texas Tech,1975,11,6,5,18,34,0.5294117647058824
F. Dry,Tulsa,1975,11,7,4,24,38,0.631578947368421
George Mans,Eastern Michigan,1975,10,4,6,4,10,0.4
