team,year,conference,expected_wins,win_pct,recent_win_pct,prev_win_pct,elo,fpi,conference_rating,recruiting_rank,recruiting_rating,talent_level,blue_chip,blue_chip_ratio,passing_usage,rushing_usage,usages,totalYards,turnover_margin,total_tds,off_drives,def_drives,off_explode,def_explode,off_ppa,def_ppa,off_success_rate,def_success_rate,coach,career_win_pct,sor,sos
Appalachian State,2021,Sun Belt,11.3,0.7142857142857143,0.7777777777777778,0.75,1739.0,6.017,-2.78,69,161.14,143.73250000000002,0.0,0.0,0.03,0.734,0.584,5424.0,1.0,49.0,137,138,1.2395014041948866,1.3661784674809818,0.2513071608663729,0.0810936705904304,0.4695340501792114,0.3640960809102402,Shawn Clark,0.7692307692307693,53.0,81
Appalachian State,2023,Sun Belt,9.7,0.6428571428571429,0.7413793103448276,0.5,1593.0,0.411,-2.407142857142857,80,161.99,155.5975,0.0,0.0,0.028,0.468,0.392,5464.0,14.0,55.0,147,138,1.2952462176333952,1.3080525074323508,0.2591587103010788,0.2054382488098099,0.4560185185185185,0.4129606099110546,Shawn Clark,0.6666666666666666,88.0,99
Arizona,2014,Pac-12,8.8,0.7142857142857143,0.4497041420118343,0.6153846153846154,1652.0,13.168,14.0,31,213.29,192.1,5.0,0.0824742268041237,0.0,0.048,0.142,5960.0,4.0,52.0,168,173,0.8485120897134552,0.9301930904843894,0.1000217546717069,0.0330140701906569,0.4519427402862985,0.4021164021164021,Rich Rodriguez,0.610738255033557,33.0,22
Arizona,2015,Pac-12,6.1,0.5384615384615384,0.4699453551912568,0.7142857142857143,1723.0,14.145,9.541666666666666,43,186.57,197.0075,1.0,0.0918367346938775,1.0,0.756,0.861,6491.0,8.0,55.0,199,203,1.2646430549336134,1.2171729725361162,0.1820684330748866,0.164389435766872,0.414570685169124,0.4257777777777777,Rich Rodriguez,0.6196319018404908,15.0,61
Arizona,2016,Pac-12,3.5,0.25,0.4744897959183674,0.5384615384615384,1494.0,5.557,9.325,48,180.42,192.2975,2.0,0.0989010989010989,0.805,0.551,0.601,6434.0,-4.0,58.0,175,183,1.3235909667606058,1.20865690503322,0.2502483118122826,0.2371944498213668,0.4578313253012048,0.4459459459459459,Rich Rodriguez,0.6136363636363636,50.0,19
Arizona,2017,Pac-12,7.2,0.5384615384615384,0.4615384615384615,0.25,1243.0,-2.5,7.966666666666667,45,185.88,191.54,1.0,0.0989010989010989,0.839,0.813,0.745,4957.0,-5.0,39.0,131,131,1.2952395850634268,1.2873491520870952,0.1501550653532597,0.2871241577195834,0.4158125915080527,0.4645161290322581,Rich Rodriguez,0.5904255319148937,87.0,63
Arizona,2018,Pac-12,6.4,0.4166666666666667,0.4660633484162896,0.5384615384615384,1519.0,5.312,6.958333333333333,61,178.03,182.725,0.0,0.0481927710843373,0.622,0.552,0.632,6364.0,3.0,67.0,171,176,1.367063973527274,1.267048356748074,0.3337681640240571,0.2176253334691099,0.4654983570646221,0.4564152791380999,Kevin Sumlin,0.6666666666666666,55.0,61
Arizona,2019,Pac-12,4.0,0.3333333333333333,0.463519313304721,0.4166666666666667,1451.0,1.868,6.116666666666667,54,182.67,181.75,1.0,0.05,0.994,0.944,0.79,5492.0,-4.0,43.0,157,158,1.3058306045808532,1.3177649960714906,0.217906843262446,0.2070447248642895,0.4229471316085489,0.4155555555555555,Kevin Sumlin,0.6453900709219859,81.0,22
Arizona,2020,Pac-12,0.5,0.0,0.4571428571428571,0.3333333333333333,1331.0,-2.351,5.275,62,170.89,179.3675,0.0,0.0227272727272727,0.373,0.458,0.516,5281.0,1.0,42.0,149,151,1.2924536631877612,1.1445916929288875,0.226293396657231,0.2554029529247988,0.4377142857142857,0.4988913525498891,Kevin Sumlin,0.6209150326797386,81.0,77
Arizona,2021,Pac-12,1.9,0.0833333333333333,0.448,0.0,1167.0,-7.146,5.666666666666667,75,157.25,172.21,0.0,0.0128205128205128,0.427,0.371,0.478,1911.0,-9.0,10.0,65,67,1.1113231012601728,1.2857112605786831,0.0713085534115191,0.2784883927620724,0.3983739837398374,0.4630681818181818,Jedd Fisch,0.5,119.0,71
Arizona,2023,Pac-12,8.7,0.7692307692307693,0.4306569343065693,0.4166666666666667,1374.0,-2.006,6.133333333333333,40,204.72,189.31,3.0,0.086021505376344,0.996,0.99,0.924,5549.0,6.0,45.0,141,138,1.3793414414088767,1.183875657266778,0.2716610851324142,0.3513412087366256,0.4720812182741117,0.5281173594132029,Jedd Fisch,0.2692307692307692,69.0,57
Arizona State,2014,Pac-12,9.7,0.7692307692307693,0.5428571428571428,0.7142857142857143,1823.0,21.855,14.0,23,223.19,191.995,7.0,0.1492537313432835,0.99,0.562,0.713,6402.0,15.0,64.0,194,189,0.9058568005853436,1.0754545661447883,0.0880310303522357,0.09024673613444,0.449317738791423,0.3837342497136312,Todd Graham,0.638095238095238,15.0,26
Arizona State,2015,Pac-12,7.0,0.4615384615384615,0.5585106382978723,0.7692307692307693,1775.0,14.153,9.541666666666666,19,232.73,213.5075,8.0,0.2368421052631578,0.302,0.747,0.536,5750.0,14.0,54.0,166,166,1.2714620267765604,1.31758513689599,0.167911926560761,0.0783818305558188,0.4322799097065463,0.3887665198237885,Todd Graham,0.652542372881356,14.0,21
Arizona State,2016,Pac-12,3.7,0.4166666666666667,0.5522388059701493,0.4615384615384615,1669.0,9.667,9.325,24,217.62,216.58,3.0,0.2676056338028169,0.007,0.737,0.39,6206.0,2.0,49.0,193,193,1.214079366972869,1.4827158821449211,0.1706953791526935,0.203536069479727,0.4201834862385321,0.3995943204868154,Todd Graham,0.6335877862595419,51.0,31
Arizona State,2017,Pac-12,7.7,0.5384615384615384,0.5446009389671361,0.4166666666666667,1366.0,0.374,7.966666666666667,32,206.68,220.055,3.0,0.2916666666666667,0.996,0.986,0.875,4689.0,-4.0,43.0,174,176,1.2293860761973412,1.4070118979296702,0.139648028560879,0.2910590059486289,0.4065217391304347,0.4510022271714922,Todd Graham,0.6153846153846154,65.0,18
Arizona State,2018,Pac-12,5.6,0.5384615384615384,0.5442477876106194,0.5384615384615384,1497.0,4.055,6.958333333333333,36,207.26,216.0725,2.0,0.2285714285714285,0.991,0.302,0.694,5600.0,2.0,48.0,167,168,1.2171237481225532,1.2561552061228265,0.1900014719198151,0.2209912951014838,0.4357429718875502,0.4542553191489362,Herm Edwards,0.0,43.0,47
Arizona State,2019,Pac-12,5.1,0.6153846153846154,0.5439330543933054,0.5384615384615384,1645.0,6.744,6.116666666666667,28,219.76,212.83,4.0,0.1666666666666666,0.005,0.752,0.462,5416.0,10.0,46.0,156,153,1.222012875687826,1.132899984749573,0.2239199321104801,0.1833482581897922,0.4522502744237102,0.4617868675995694,Herm Edwards,0.5384615384615384,47.0,44
Arizona State,2020,Pac-12,2.7,0.5,0.5476190476190477,0.6153846153846154,1574.0,5.952,5.275,24,229.47,215.7925,9.0,0.2142857142857142,0.893,0.278,0.511,4837.0,24.0,34.0,160,159,1.218612862621047,1.170490814207957,0.1503962740247184,0.1746053451420688,0.4194669756662804,0.4267241379310345,Herm Edwards,0.5769230769230769,37.0,89
Arizona State,2021,Pac-12,9.2,0.6153846153846154,0.546875,0.5,1715.0,11.954,5.666666666666667,48,185.98,210.6175,4.0,0.2345679012345679,1.0,1.0,0.966,1835.0,9.0,21.0,50,52,1.3814063243460433,1.2138119523883468,0.3043913325960652,0.1881279228372503,0.4743083003952569,0.4412698412698412,Herm Edwards,0.5666666666666667,41.0,61
Arizona State,2023,Pac-12,3.6,0.25,0.5373665480427047,0.25,1446.0,-2.18,6.133333333333333,44,201.23,184.2125,1.0,0.2419354838709677,0.551,0.1,0.443,4646.0,-6.0,39.0,114,117,1.2815012455462869,1.2450682328266696,0.2194227018115949,0.2655910274513747,0.4407294832826747,0.4724964739069111,Kenny Dillingham,0.0,104.0,45
Arkansas,2014,SEC,8.3,0.5384615384615384,0.5657142857142857,0.25,1390.0,-0.739,15.45,29,215.5,220.11,4.0,0.1868131868131868,0.996,0.887,0.856,4286.0,-9.0,29.0,135,133,0.9370995158509772,0.8963455048977257,0.08740441880157,0.1528598624158191,0.4299065420560747,0.4839142091152815,Bret Bielema,0.6826923076923077,84.0,3
Arkansas,2015,SEC,7.9,0.6153846153846154,0.5638297872340425,0.5384615384615384,1862.0,17.506,17.957142857142856,22,222.51,219.1825,6.0,0.1978021978021978,0.997,0.949,0.942,5278.0,7.0,53.0,152,157,1.2362366393870845,1.2360342218647655,0.2325793773036152,0.0955085855300141,0.449671772428884,0.3985330073349633,Bret Bielema,0.6666666666666666,28.0,7
Arkansas,2016,SEC,5.5,0.5384615384615384,0.5671641791044776,0.6153846153846154,1862.0,17.389,13.835714285714284,23,219.34,218.4875,7.0,0.2258064516129032,0.028,0.269,0.3,6051.0,7.0,62.0,152,146,1.250359824664938,1.1497665665783023,0.3345567497538845,0.2411279323087166,0.5044742729306487,0.4788235294117647,Bret Bielema,0.6615384615384615,25.0,6
Arkansas,2017,SEC,4.8,0.3333333333333333,0.5654205607476636,0.5384615384615384,1614.0,6.26,10.157142857142857,27,212.74,217.5225,2.0,0.1979166666666666,0.982,0.368,0.544,5569.0,-4.0,47.0,163,160,1.2993649479024845,1.3466734916601015,0.2020547512613113,0.2374557355102265,0.4387096774193548,0.4518879415347138,Bret Bielema,0.6503496503496503,32.0,31
Arkansas,2018,SEC,3.2,0.1666666666666666,0.5530973451327433,0.3333333333333333,1441.0,-1.352,12.757142857142856,49,192.11,211.675,2.0,0.1847826086956521,0.449,0.678,0.653,4481.0,-1.0,42.0,145,142,1.294967455235422,1.2009740612098283,0.2043025163932471,0.2445827220776175,0.4344569288389513,0.4669926650366748,Chad Morris,0.3783783783783784,76.0,43
Arkansas,2019,SEC,2.3,0.1666666666666666,0.5336134453781513,0.1666666666666666,1285.0,-5.181,18.642857142857142,23,237.17,215.34,12.0,0.25,0.028,0.7,0.466,4021.0,-11.0,28.0,162,154,1.182458036315695,1.1295683168920396,0.10423864787498,0.2113777167898444,0.3863912515188335,0.4623655913978494,Barry Lunney Jr.,0.0,106.0,24
Arkansas,2019,SEC,2.3,0.1666666666666666,0.5336134453781513,0.1666666666666666,1285.0,-5.181,18.642857142857142,23,237.17,215.34,12.0,0.25,0.028,0.7,0.466,4021.0,-11.0,28.0,162,154,1.182458036315695,1.1295683168920396,0.10423864787498,0.2113777167898444,0.3863912515188335,0.4623655913978494,Chad Morris,0.3265306122448979,106.0,24
Arkansas,2020,SEC,5.9,0.3,0.516,0.1666666666666666,1211.0,-6.993,12.157142857142857,30,212.16,213.545,4.0,0.2325581395348837,0.222,0.726,0.505,4081.0,0.0,28.0,151,146,1.3024433586996738,1.3043531579525245,0.0643894159865037,0.3133072858634987,0.382093316519546,0.4700239808153477,Sam Pittman,0.0,109.0,3
Arkansas,2021,SEC,9.2,0.6923076923076923,0.5076923076923077,0.3,1376.0,2.836,6.421428571428572,24,213.19,213.6575,3.0,0.2470588235294117,0.019,0.511,0.423,3899.0,5.0,31.0,128,130,1.1914893963208069,1.176033460644701,0.2189322708486932,0.1751996565310508,0.4484304932735426,0.4628930817610063,Sam Pittman,0.3,63.0,2
Arkansas,2022,SEC,8.5,0.5384615384615384,0.5164835164835165,0.6923076923076923,1689.0,9.812,11.628571428571428,28,217.69,220.0525,7.0,0.2988505747126437,0.981,0.759,0.744,5742.0,8.0,48.0,161,160,1.2852410033913046,1.2284929210259274,0.2720953455332698,0.1263124228997904,0.4444444444444444,0.3965714285714286,Sam Pittman,0.5217391304347826,14.0,34
Arkansas,2023,SEC,5.5,0.3333333333333333,0.5174825174825175,0.5384615384615384,1686.0,6.93,14.592857142857143,22,228.3,217.835,9.0,0.2738095238095238,0.914,0.928,0.777,6126.0,4.0,53.0,166,171,1.3117160209054166,1.4065124319865174,0.2458850075253647,0.250449807680797,0.4555084745762712,0.4321120689655172,Sam Pittman,0.5277777777777778,37.0,21
Arkansas State,2014,Sun Belt,6.9,0.5384615384615384,0.4497041420118343,0.6153846153846154,1469.0,-5.217,-16.125,95,111.51,108.8825,0.0,0.0,0.139,0.369,0.335,5301.0,6.0,45.0,168,168,0.938054704007973,0.894494804122549,0.0936931803839485,0.0850489663249946,0.4377104377104377,0.4222474460839954,Blake Anderson,0.0,73.0,109
Arkansas State,2015,Sun Belt,8.2,0.6923076923076923,0.456043956043956,0.5384615384615384,1460.0,-2.726,-9.99090909090909,90,131.45,129.6825,0.0,0.0,0.983,0.976,0.96,6194.0,6.0,60.0,189,188,1.245189924186855,1.2263911036056403,0.1863972522898893,0.1487317762371578,0.437684003925417,0.4160583941605839,Blake Anderson,0.5384615384615384,87.0,114
Arkansas State,2016,Sun Belt,8.8,0.6153846153846154,0.4717948717948718,0.6923076923076923,1515.0,1.553,-6.954545454545454,90,132.18,122.2225,0.0,0.0,0.0,0.434,0.301,5700.0,9.0,58.0,191,202,1.2415942879905593,1.4141451610754112,0.1757329059751591,0.1207052991791148,0.4455852156057495,0.382259767687434,Blake Anderson,0.6153846153846154,60.0,116
Arkansas State,2017,Sun Belt,9.4,0.5833333333333334,0.4807692307692308,0.6153846153846154,1567.0,-2.578,-8.872727272727273,111,114.91,122.5125,0.0,0.0,0.826,0.772,0.77,4932.0,4.0,40.0,178,181,1.2632416688103991,1.213931853013557,0.1144665545191103,0.039792828733628,0.390032502708559,0.3569198751300728,Blake Anderson,0.6153846153846154,78.0,127
Arkansas State,2018,Sun Belt,8.7,0.6153846153846154,0.4863636363636364,0.5833333333333334,1596.0,-3.705,-9.9,88,148.03,131.64249999999998,0.0,0.0,0.989,0.697,0.742,5937.0,1.0,55.0,179,173,1.1847326942924843,1.3036175726174692,0.1741225719138167,0.0625104643713626,0.4634888438133874,0.3703271028037383,Blake Anderson,0.6078431372549019,90.0,121
Arkansas State,2019,Sun Belt,6.7,0.6153846153846154,0.4935622317596566,0.6153846153846154,1538.0,-4.429,-7.62,95,143.36,134.62,0.0,0.0,0.041,0.358,0.331,6073.0,4.0,46.0,171,170,1.2273863279313095,1.3789150158218908,0.207060184862739,0.1401650615123044,0.4428715874620829,0.3935185185185185,Blake Anderson,0.609375,85.0,115
Arkansas State,2020,Sun Belt,4.7,0.3636363636363636,0.5,0.6153846153846154,1396.0,-6.138,-6.14,92,148.75,138.7625,0.0,0.0,0.988,0.929,0.8,5719.0,0.0,50.0,173,179,1.3721101285892463,1.2337341045328591,0.2144931313699862,0.187478432412066,0.4215581643543223,0.4413191076624636,Blake Anderson,0.6103896103896104,72.0,74
Arkansas State,2021,Sun Belt,2.9,0.1666666666666666,0.4941634241245136,0.3636363636363636,1305.0,-8.051,-2.78,106,132.61,143.1875,0.0,0.0,0.44,0.489,0.426,5385.0,-4.0,46.0,146,146,1.453833464678655,1.460733460284762,0.2513129203569624,0.2146391252517835,0.4260355029585799,0.414004914004914,Butch Jones,0.6086956521739131,106.0,121
Arkansas State,2023,Sun Belt,5.6,0.4615384615384615,0.4697508896797153,0.25,1134.0,-12.029,-2.407142857142857,74,168.05,154.01,0.0,0.0,0.028,0.361,0.221,3779.0,4.0,32.0,154,148,1.3303781353977655,1.3061818165273995,0.0972351066135868,0.2156998013851652,0.3626943005181347,0.4283980582524271,Butch Jones,0.5493827160493827,122.0,84
Army,2014,FBS Independents,4.8,0.3333333333333333,0.2409638554216867,0.25,1174.0,-14.127,-12.066666666666666,121,87.22,71.1475,0.0,0.0,1.0,0.951,0.946,4648.0,0.0,38.0,136,135,0.8722439960633801,0.9685732109335596,0.1303447783650821,0.1123179409190029,0.4405940594059406,0.4438122332859175,Jeff Monken,0.0,111.0,116
Army,2015,FBS Independents,4.1,0.1666666666666666,0.247191011235955,0.3333333333333333,1185.0,-14.056,1.875,120,100.83,76.8825,0.0,0.0,0.322,0.223,0.278,4305.0,2.0,36.0,129,133,1.1482884541635885,1.2066209857452277,0.208257737030489,0.260782424079658,0.4490861618798956,0.4938271604938271,Jeff Monken,0.3333333333333333,114.0,120
Army,2016,FBS Independents,8.5,0.6153846153846154,0.2421052631578947,0.1666666666666666,1222.0,-14.919,3.1333333333333333,117,108.9,92.755,0.0,0.0,0.664,0.472,0.521,4059.0,-11.0,34.0,132,138,1.218384117038245,1.196078106537099,0.1912550467056071,0.2077787608594291,0.4228094575799722,0.439894319682959,Jeff Monken,0.25,124.0,107
Army,2017,FBS Independents,9.6,0.7692307692307693,0.2660098522167488,0.6153846153846154,1354.0,-2.004,-0.375,120,106.37,100.82999999999998,0.0,0.0,0.984,0.867,0.84,5170.0,0.0,52.0,135,133,1.133995375720226,1.1677906643540283,0.261763573119693,0.1112348449123624,0.4871794871794871,0.4150943396226415,Jeff Monken,0.3783783783783784,76.0,87
Army,2018,FBS Independents,9.6,0.8461538461538461,0.2962962962962963,0.7692307692307693,1533.0,0.656,-0.4,117,118.69,108.6975,0.0,0.0,0.364,0.659,0.63,5071.0,5.0,52.0,120,115,1.070417456006786,1.185100046900969,0.291558561752601,0.2167499656616126,0.5123674911660777,0.4750692520775623,Jeff Monken,0.48,36.0,106
Army,2019,FBS Independents,6.2,0.3846153846153846,0.3275109170305676,0.8461538461538461,1867.0,3.127,-5.1,99,139.75,118.4275,0.0,0.0,0.959,0.48,0.542,5100.0,11.0,54.0,123,126,1.0971863235270372,1.2526466791943167,0.300818285845761,0.1608879598421259,0.4847161572052402,0.4188405797101449,Jeff Monken,0.5555555555555556,21.0,101
Army,2020,FBS Independents,9.2,0.75,0.3305785123966942,0.3846153846153846,1492.0,-4.578,-7.05,111,139.43,126.06,0.0,0.0,0.4,0.498,0.515,4929.0,5.0,51.0,130,135,1.068956655283476,1.2148441960600675,0.2625090246219816,0.200372162514436,0.4965437788018433,0.4318181818181818,Jeff Monken,0.5263157894736842,114.0,80
Army,2021,FBS Independents,10.0,0.6923076923076923,0.3503937007874015,0.75,1574.0,-1.526,-2.2333333333333334,109,131.27,132.285,0.0,0.0,1.0,0.838,0.858,3810.0,4.0,40.0,123,129,1.1026707424615465,1.2778095596343,0.1928246531952403,0.0506098328900608,0.4311224489795918,0.3786259541984733,Jeff Monken,0.5568181818181818,49.0,86
Army,2022,FBS Independents,7.1,0.5,0.3670411985018726,0.6923076923076923,1567.0,1.206,-5.671428571428572,158,18.34,107.1975,0.0,0.0,0.179,0.549,0.525,4881.0,9.0,57.0,134,128,1.154883932842436,1.3923237663292165,0.2699484906187543,0.225409499380001,0.4687131050767414,0.4092178770949721,Jeff Monken,0.5742574257425742,44.0,117
Army,2023,FBS Independents,6.6,0.5,0.3727598566308244,0.5,1499.0,-2.508,-7.771428571428571,118,110.02,99.765,0.0,0.0,0.028,0.543,0.485,4391.0,8.0,43.0,126,134,1.1865455082803853,1.1283042205928755,0.2774116314554245,0.1817043046132752,0.4448924731182795,0.4609164420485175,Jeff Monken,0.5663716814159292,94.0,88
Auburn,2014,SEC,8.9,0.6153846153846154,0.6944444444444444,0.8571428571428571,1844.0,19.925,15.45,6,277.12,271.8525,11.0,0.5542168674698795,1.0,0.491,0.68,7018.0,0.0,68.0,180,178,0.8682887177483769,1.0531682666726667,0.1564079806964472,0.120136597531479,0.4829787234042553,0.4278131634819533,Gus Malzahn,0.8076923076923077,2.0,2
Auburn,2015,SEC,6.9,0.5384615384615384,0.689119170984456,0.6153846153846154,1848.0,21.898,17.957142857142856,8,278.31,271.175,18.0,0.5697674418604651,0.119,0.128,0.157,6305.0,7.0,55.0,154,165,1.1725019024252077,1.2561174601747525,0.2836895663059632,0.1453467357287649,0.4973656480505795,0.4144736842105263,Gus Malzahn,0.7435897435897436,17.0,5
Auburn,2016,SEC,7.4,0.6153846153846154,0.6796116504854369,0.5384615384615384,1734.0,12.975,13.835714285714284,9,275.14,274.5075,12.0,0.5681818181818182,1.0,0.225,0.488,4810.0,2.0,39.0,153,151,1.0792848348116302,1.0828480828530298,0.1815665943700738,0.1522573297962004,0.4560085836909871,0.4616141732283464,Gus Malzahn,0.6923076923076923,34.0,16
Auburn,2017,SEC,9.7,0.7142857142857143,0.6757990867579908,0.6153846153846154,1904.0,19.319,10.157142857142857,9,255.92,271.6225,13.0,0.5806451612903226,0.017,0.775,0.552,5730.0,3.0,45.0,156,155,1.1039117159085432,1.1642960056247824,0.218455964400732,0.0899752833319551,0.4675732217573222,0.4006376195536663,Gus Malzahn,0.676923076923077,23.0,9
Auburn,2018,SEC,8.6,0.6153846153846154,0.6781115879828327,0.7142857142857143,1994.0,21.595,12.757142857142856,12,262.77,268.035,14.0,0.59375,0.995,0.401,0.704,6323.0,-1.0,55.0,181,178,1.1732579324782662,1.2180208516896152,0.2173636787131734,0.0387629201077213,0.4522417153996101,0.3628779979144942,Gus Malzahn,0.6835443037974683,11.0,46
Auburn,2019,SEC,9.2,0.6923076923076923,0.6747967479674797,0.6153846153846154,1958.0,15.971,18.642857142857142,11,271.94,266.4425,16.0,0.5978260869565217,0.02,0.803,0.447,5069.0,9.0,46.0,166,168,1.162681975577775,1.2422690701059784,0.1683762624935699,0.0741758103067177,0.4385382059800664,0.3714285714285714,Gus Malzahn,0.6739130434782609,22.0,2
Auburn,2020,SEC,4.7,0.5454545454545454,0.6756756756756757,0.6923076923076923,1923.0,21.281,12.157142857142857,7,274.6,266.3075,15.0,0.6105263157894737,0.98,0.496,0.71,5275.0,16.0,51.0,173,171,1.1627421892953067,1.220006546677504,0.2080637089804269,0.0568764349027374,0.4536842105263158,0.3685968819599109,Gus Malzahn,0.6761904761904762,12.0,5
Auburn,2020,SEC,4.7,0.5454545454545454,0.6756756756756757,0.6923076923076923,1923.0,21.281,12.157142857142857,7,274.6,266.3075,15.0,0.6105263157894737,0.98,0.496,0.71,5275.0,16.0,51.0,173,171,1.1627421892953067,1.220006546677504,0.2080637089804269,0.0568764349027374,0.4536842105263158,0.3685968819599109,Kevin Steele,0.2,12.0,5
Auburn,2021,SEC,6.3,0.4615384615384615,0.6703703703703704,0.5454545454545454,1747.0,13.276,6.421428571428572,30,205.63,253.735,5.0,0.5681818181818182,0.997,0.81,0.714,4210.0,4.0,28.0,121,123,1.1971444162681264,1.2198343436325798,0.1866664031926015,0.2116423228460467,0.4369189907038512,0.4575411913814955,Bryan Harsin,0.76,30.0,4
Auburn,2022,SEC,6.7,0.4166666666666667,0.6607773851590106,0.4615384615384615,1699.0,9.936,11.628571428571428,21,229.35,245.38,10.0,0.5679012345679012,0.288,0.833,0.558,5217.0,1.0,39.0,153,161,1.267004233272104,1.2145110323727073,0.2091460214944981,0.1008897587834521,0.4366666666666666,0.4090419806243272,Bryan Harsin,0.7256637168141593,48.0,1
Auburn,2022,SEC,6.7,0.4166666666666667,0.6607773851590106,0.4615384615384615,1699.0,9.936,11.628571428571428,21,229.35,245.38,10.0,0.5679012345679012,0.288,0.833,0.558,5217.0,1.0,39.0,153,161,1.267004233272104,1.2145110323727073,0.2091460214944981,0.1008897587834521,0.4366666666666666,0.4090419806243272,Cadillac Williams,0.0,48.0,1
Auburn,2023,SEC,6.4,0.4615384615384615,0.6508474576271186,0.4166666666666667,1596.0,6.205,14.592857142857143,18,242.9,238.12,10.0,0.5194805194805194,0.833,0.573,0.657,4542.0,-4.0,34.0,151,153,1.433238330573991,1.2250468541512711,0.1804869853717034,0.1765659089738716,0.3829516539440203,0.4221698113207547,Hugh Freeze,0.6587301587301587,47.0,11
BYU,2014,FBS Independents,7.1,0.6153846153846154,0.6440677966101694,0.6153846153846154,1733.0,11.874,-12.066666666666666,64,161.71,151.715,1.0,0.0434782608695652,0.973,0.992,0.861,6417.0,2.0,43.0,194,193,0.9621024221596928,0.9721265059788377,0.1030262483698885,0.0058976618494251,0.4170616113744075,0.3665659617321248,Bronco Mendenhall,0.7068965517241379,38.0,67
BYU,2015,FBS Independents,8.7,0.6923076923076923,0.6421052631578947,0.6153846153846154,1603.0,7.53,1.875,65,165.06,156.9875,0.0,0.0405405405405405,0.289,0.703,0.53,5986.0,-1.0,60.0,193,187,1.1901066396387163,1.2236758295120582,0.2224295280994617,0.1169227747883849,0.4538534728829686,0.3866923818707811,Bronco Mendenhall,0.6976744186046512,53.0,65
BYU,2016,FBS Independents,8.9,0.6923076923076923,0.645320197044335,0.6923076923076923,1680.0,9.004,3.1333333333333333,49,177.85,164.29250000000002,1.0,0.024390243902439,0.996,0.724,0.748,5522.0,2.0,54.0,169,170,1.2979133892356485,1.2406822273856093,0.2098292321870444,0.0790628626798197,0.4381778741865509,0.3841131664853101,Kalani Sitake,0.0,35.0,68
BYU,2017,FBS Independents,4.1,0.3076923076923077,0.6481481481481481,0.6923076923076923,1730.0,9.8,-0.375,66,167.37,167.9975,2.0,0.0481927710843373,0.1,0.231,0.255,5188.0,12.0,43.0,151,143,1.1122127879332264,1.2422490951586325,0.1594412244905054,0.0889273854902569,0.4501679731243001,0.3982521847690387,Kalani Sitake,0.6923076923076923,40.0,71
BYU,2018,FBS Independents,8.3,0.5384615384615384,0.62882096069869,0.3076923076923077,1342.0,-7.979,-0.4,78,160.52,167.7,0.0,0.03125,0.955,0.689,0.836,4227.0,-10.0,25.0,152,153,1.1183027688703813,1.0081574840143153,0.0853201592238359,0.1442660196683688,0.3978234582829504,0.4451682953311617,Kalani Sitake,0.5,105.0,66
BYU,2019,FBS Independents,5.8,0.5384615384615384,0.6239669421487604,0.5384615384615384,1580.0,2.654,-5.1,81,156.76,165.625,1.0,0.043010752688172,0.52,0.442,0.543,4746.0,1.0,45.0,161,153,1.1319075609012623,1.0602963275836448,0.1701866139776664,0.1078217549633002,0.4467836257309941,0.4145251396648045,Kalani Sitake,0.5128205128205128,58.0,64
BYU,2020,FBS Independents,10.3,0.9166666666666666,0.6196078431372549,0.5384615384615384,1520.0,1.791,-7.05,78,159.91,161.14,0.0,0.03,0.963,0.689,0.728,5768.0,5.0,45.0,165,158,1.208222337665092,1.1132840089758989,0.1933975832948391,0.1533803169522781,0.4600638977635782,0.4314994606256742,Kalani Sitake,0.5192307692307693,57.0,69
BYU,2021,FBS Independents,8.3,0.7692307692307693,0.6329588014981273,0.9166666666666666,2005.0,16.208,-2.2333333333333334,71,159.77,159.24,0.0,0.0106382978723404,0.13,0.791,0.557,6268.0,6.0,68.0,134,136,1.3672813799308752,1.1965135689375408,0.42194747167727,0.0843422978714754,0.5289672544080605,0.3762755102040816,Kalani Sitake,0.59375,14.0,70
BYU,2022,FBS Independents,6.5,0.6153846153846154,0.6392857142857142,0.7692307692307693,1723.0,5.946,-5.671428571428572,55,181.5,164.485,2.0,0.0344827586206896,0.826,0.336,0.578,5890.0,7.0,56.0,143,143,1.3140064932364852,1.1536874785141993,0.3472704846520987,0.2302402971230109,0.4965034965034965,0.4622425629290618,Kalani Sitake,0.6233766233766234,25.0,73
Ball State,2014,Mid-American,5.1,0.4166666666666667,0.4792899408284023,0.7692307692307693,1577.0,1.4,-12.792307692307691,101,107.53,94.71,0.0,0.0,0.018,0.897,0.342,6202.0,11.0,63.0,172,164,0.8828283914844006,0.9394134950679434,0.1142754220955828,0.0830860497602961,0.4733333333333333,0.4321663019693654,Pete Lembo,0.6756756756756757,55.0,123
Ball State,2015,Mid-American,2.7,0.25,0.4751381215469613,0.4166666666666667,1415.0,-8.364,-9.507692307692308,105,119.7,109.5025,0.0,0.0,0.511,0.327,0.521,4431.0,9.0,35.0,154,155,1.0747105206385077,1.1487485367875516,0.1326249710391667,0.1973265889443893,0.4310148232611174,0.4625,Pete Lembo,0.6122448979591837,105.0,83
Ball State,2016,Mid-American,5.4,0.3333333333333333,0.4611398963730569,0.25,1122.0,-11.819,-5.046153846153846,113,110.91,111.4575,0.0,0.0,1.0,0.998,0.952,4459.0,1.0,32.0,152,152,1.0552193441279858,1.2731998190079812,0.0942207810066369,0.3214102466150899,0.408590308370044,0.4832793959007551,Mike Neu,0.0,110.0,117
