,id,team1,team1_pts,team1_home_away,team1_rushingTDs,team1_passingTDs,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team1_kickingPoints,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted,team1_fumblesRecovered,team1_totalFumbles,team1_possessionTime,team1_interceptions,team1_fumblesLost,team1_turnovers,team1_totalPenaltiesYards,team1_yardsPerRushAttempt,team1_rushingAttempts,team1_rushingYards,team1_yardsPerPass,team1_completionAttempts,team1_netPassingYards,team1_totalYards,team1_fourthDownEff,team1_thirdDownEff,team1_firstDowns,team2,team2_pts,team2_home_away,team2_rushingTDs,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns,team2_passingTDs,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns,team2_kickingPoints,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted,team2_fumblesRecovered,team2_totalFumbles,team2_possessionTime,team2_interceptions,team2_fumblesLost,team2_turnovers,team2_totalPenaltiesYards,team2_yardsPerRushAttempt,team2_rushingAttempts,team2_rushingYards,team2_yardsPerPass,team2_completionAttempts,team2_netPassingYards,team2_totalYards,team2_fourthDownEff,team2_thirdDownEff,team2_firstDowns,team1_tacklesForLoss,team1_defensiveTDs,team1_tackles,team1_sacks,team1_qbHurries,team1_passesDeflected,team2_tacklesForLoss,team2_defensiveTDs,team2_tackles,team2_sacks,team2_qbHurries,team2_passesDeflected,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns
929,401520353,Kentucky,27,home,1,2,30,0,1,9,,,,0,,33:04,0,0,0,4-21,3.0,24,72,9.5,28-39,372,444,0-2,5-11,24,Tennessee,33,away,2,,,,1,,,,15,,,,0,,26:56,0,0,0,9-70,5.4,47,253,10.9,18-21,228,481,0-0,6-13,24,5,0,40,2,1,0,4,0,30,1,3,2,,,
930,401520359,Texas A&M,30,home,2,1,17,0,1,12,,,,1,2,36:30,0,0,0,2-15,2.6,40,105,8.3,20-30,249,354,4-4,7-19,19,South Carolina,17,away,1,,,,1,65,0,3,5,,,,0,2,23:30,0,1,1,8-46,1.2,28,33,5.3,20-33,176,209,1-3,5-16,12,10,0,36,4,9,6,7,0,45,3,5,5,0,0,1
931,401520357,Ole Miss,33,home,3,1,21,0,1,9,35,0,2,0,1,27:01,1,0,1,6-46,4.4,40,177,8.8,20-29,254,431,2-3,5-13,22,Vanderbilt,7,away,1,,,,0,18,0,1,1,22,0,1,0,1,32:59,2,0,2,4-40,3.8,44,169,3.0,8-20,60,229,1-5,3-15,13,7,0,31,5,4,4,8,0,41,3,3,1,19,0,1
932,401520350,Auburn,27,home,0,3,14,0,2,9,0,0,1,0,1,29:16,0,0,0,7-52,5.2,36,186,8.8,20-26,230,416,0-0,4-11,21,Mississippi State,13,away,0,,,,1,21,0,1,7,,,,0,,30:44,1,0,1,8-70,5.3,35,184,5.0,16-32,161,345,2-4,2-12,19,5,0,40,0,6,2,4,0,41,0,1,1,8,0,1
933,401532432,Ohio,16,home,1,1,,,,4,,,,0,1,27:41,0,1,1,11-78,1.9,26,50,8.0,25-39,313,363,1-2,3-14,19,Miami (OH),30,away,2,100,0,6,1,13,0,3,12,,,,1,2,32:19,0,0,0,7-69,4.1,46,188,9.4,7-11,103,291,0-1,3-12,14,8,0,24,3,1,1,6,0,31,3,4,4,4,0,2
934,401532431,Eastern Michigan,21,home,2,1,45,0,3,1,,,,1,2,23:47,2,2,4,10-86,1.2,23,28,8.0,21-36,289,317,0-2,4-12,14,Western Michigan,45,away,3,0,0,1,1,67,0,3,11,-1,0,2,2,2,36:13,0,1,1,6-42,4.3,59,252,6.5,15-26,169,421,2-4,5-15,25,4,0,23,2,5,8,10,0,32,4,5,6,7,0,1
935,401525536,Wake Forest,16,home,2,0,60,0,3,4,,,,0,,29:24,0,0,0,5-44,2.6,49,128,5.1,6-16,82,210,0-1,3-14,15,Florida State,41,away,2,24,0,3,3,68,0,2,11,,,,0,1,30:36,0,0,0,9-115,4.2,30,126,10.6,23-36,382,508,0-0,7-14,20,4,0,39,1,5,4,10,0,39,6,0,6,12,0,2
936,401520351,Connecticut,14,away,2,0,71,0,4,2,0,0,1,1,0,19:16,0,0,0,5-39,4.8,19,92,5.4,11-24,130,222,0-1,4-10,10,Boston College,21,home,2,17,0,3,1,17,0,1,3,,,,0,1,40:44,1,1,2,4-30,4.6,54,246,6.4,20-29,187,433,3-4,10-16,30,4,0,52,1,1,1,1,0,19,0,7,2,,,
937,401525534,NC State,24,home,0,2,,,,6,15,1,2,0,,26:19,0,0,0,2-6,2.5,26,64,6.9,11-20,138,202,0-0,3-13,9,Clemson,17,away,2,1,0,1,0,,,,5,,,,0,1,33:41,2,0,2,4-45,3.4,30,101,5.2,33-51,263,364,1-2,7-18,20,9,1,33,2,7,5,8,0,27,3,3,3,3,0,1
938,401525533,Syracuse,10,away,0,1,24,0,1,4,,,,0,1,18:18,0,0,0,7-42,0.0,25,0,7.6,12-18,137,137,0-0,0-9,9,Virginia Tech,38,home,1,83,0,4,2,23,0,1,18,,,,0,,41:42,0,0,0,5-60,6.0,53,318,8.1,16-26,210,528,0-0,8-16,28,4,0,41,2,3,2,12,0,25,8,2,2,21,0,1
939,401525538,Virginia,26,away,2,0,,,,14,14,0,2,0,,34:36,1,0,1,0-0,3.1,45,138,6.3,24-38,239,377,1-1,8-19,24,Miami,29,home,2,,,,0,112,0,6,11,29,1,1,0,2,25:24,2,0,2,2-20,4.3,26,113,5.4,20-30,163,276,0-0,5-13,16,3,0,29,0,0,6,10,1,41,6,3,2,1,0,1
940,401525537,North Carolina,42,away,4,2,73,0,2,6,0,0,1,0,1,32:04,0,1,1,8-65,5.7,47,267,12.4,17-25,310,577,0-0,9-15,25,Georgia Tech,46,home,2,,,,4,,,,8,,,,1,0,27:56,1,0,1,3-19,7.3,48,348,9.6,23-30,287,635,1-3,8-13,29,2,0,48,0,0,0,3,0,40,2,2,2,,,
941,401525535,Louisville,23,home,2,0,,,,11,4,0,1,0,1,36:51,0,0,0,4-45,4.9,48,234,7.3,11-16,117,351,1-1,2-10,20,Duke,0,away,0,6,0,1,0,21,0,1,,,,,0,1,23:09,1,0,1,10-82,2.4,21,51,5.4,12-28,151,202,0-2,2-12,9,6,0,18,4,2,5,3,0,40,2,1,2,4,0,2
942,401520349,UMass,21,away,3,0,28,0,2,1,27,0,2,1,1,31:37,0,0,0,8-50,6.2,37,231,5.3,17-23,121,352,0-0,7-12,19,Army,14,home,2,,,,0,34,0,2,2,,,,0,3,28:23,2,1,3,1-12,4.9,42,204,7.5,9-21,158,362,2-4,6-12,19,3,0,25,1,3,3,3,0,39,0,3,2,,,
943,401525876,Cincinnati,13,away,1,1,20,0,1,1,0,0,1,1,1,30:33,1,1,2,4-50,5.5,50,277,6.6,11-25,165,442,0-2,6-16,20,Oklahoma State,45,home,4,-4,0,2,2,53,0,2,9,16,0,1,1,3,29:27,1,1,2,4-30,8.5,37,315,8.4,17-34,286,601,1-1,6-16,23,3,0,36,0,3,4,6,0,41,1,7,2,5,0,1
944,401525875,Houston,0,away,0,0,35,0,3,0,,,,1,1,25:26,1,1,2,6-60,4.3,26,113,2.9,15-33,95,208,0-4,3-14,11,Kansas State,41,home,3,,,,3,,,,5,16,0,1,1,1,34:34,0,1,1,1-5,3.9,46,179,9.0,21-24,215,394,0-1,10-14,24,5,0,55,2,1,1,5,0,38,1,3,5,4,0,1
945,401525873,Iowa State,30,away,2,1,27,0,1,12,0,0,1,1,2,33:33,1,1,2,4-18,4.6,35,162,7.7,19-31,238,400,0-0,9-15,19,Baylor,18,home,2,19,0,2,1,47,0,2,0,0,0,1,1,1,26:27,1,1,2,2-12,2.7,25,67,5.8,24-41,239,306,3-6,4-14,17,8,0,38,2,4,4,3,0,34,1,2,4,,,
946,401525874,Kansas,38,home,4,0,114,0,6,8,37,1,1,2,1,31:06,2,1,3,5-55,5.5,41,225,6.8,15-32,218,443,2-3,4-14,25,Oklahoma,33,away,5,,,,0,25,0,3,3,23,0,2,1,2,28:54,1,2,3,11-101,4.9,55,269,9.0,14-19,171,440,1-2,2-10,19,4,1,53,1,1,1,3,0,43,0,5,7,,,
947,401525877,BYU,6,away,0,0,105,0,5,6,20,0,1,1,1,33:06,2,1,3,3-20,3.7,26,95,4.9,25-40,197,292,2-3,3-14,17,Texas,35,home,2,89,1,2,2,21,0,1,5,85,0,2,1,2,26:54,1,1,2,6-40,5.3,35,184,6.8,16-25,170,354,0-2,6-11,16,7,0,28,1,1,6,12,1,35,2,10,6,18,0,2
948,401525878,UCF,28,home,1,3,18,0,1,4,,,,1,1,23:54,3,1,4,6-56,5.7,33,189,7.6,25-36,274,463,1-2,9-12,27,West Virginia,41,away,5,,,,0,19,0,1,11,51,0,3,1,3,36:06,0,1,1,4-35,5.7,50,286,6.8,15-24,164,450,2-2,7-15,25,2,0,47,1,3,3,3,0,45,1,1,4,,,
949,401532607,Wyoming,7,away,0,1,33,0,2,1,,,,2,0,21:29,1,0,1,5-37,1.1,24,27,4.0,10-21,85,112,0-0,1-11,8,Boise State,32,home,2,15,0,2,2,25,0,1,6,0,0,1,0,2,38:31,0,2,2,3-25,4.5,50,227,10.3,15-21,216,443,1-1,8-14,24,5,0,46,0,0,1,7,0,30,2,4,2,,,
950,401532603,Air Force,30,away,3,1,,,,6,,,,1,0,35:58,0,0,0,2-15,4.6,57,261,4.6,4-7,32,293,1-1,8-15,18,Colorado State,13,home,0,3,0,1,1,23,0,2,7,,,,0,1,24:02,0,1,1,5-54,2.2,19,42,6.6,28-45,297,339,0-3,5-13,17,2,0,27,2,4,5,5,0,18,1,1,2,,,
951,401532604,Nevada,34,home,2,0,38,0,3,14,108,1,3,0,2,35:27,0,0,0,12-111,3.8,48,180,6.9,10-19,131,311,0-0,4-13,20,New Mexico,24,away,2,0,0,1,1,85,0,4,4,,,,0,1,24:33,3,0,3,7-60,3.6,23,83,7.9,21-40,317,400,2-3,3-12,22,4,1,30,0,2,3,10,0,39,1,2,0,37,0,1
952,401532606,UNLV,24,away,1,2,46,0,2,6,0,0,2,0,2,31:14,2,2,4,6-57,3.6,43,156,7.7,21-35,268,424,2-3,9-18,21,Fresno State,31,home,0,21,0,3,4,81,0,5,7,4,0,2,2,0,28:46,2,0,2,4-35,2.8,20,56,6.2,27-41,256,312,1-1,6-14,15,3,0,39,1,2,3,4,0,42,1,1,3,1,0,1
953,401532605,Hawai'i,0,home,0,0,1,0,1,,,,,1,1,24:49,2,1,3,5-40,2.6,20,52,3.9,20-37,146,198,2-3,5-15,14,San José State,35,away,3,,,,2,,,,5,51,0,2,1,2,35:11,0,1,1,5-41,4.8,45,217,9.7,16-26,251,468,1-2,10-16,21,7,0,39,2,0,2,7,0,29,4,5,4,,,
954,401520360,Wisconsin,10,home,0,1,25,0,1,4,19,0,2,1,2,24:10,0,1,1,5-26,3.8,25,94,4.2,18-39,165,259,0-2,6-16,14,Ohio State,24,away,1,6,0,1,2,,,,6,,,,1,1,35:50,2,1,3,6-25,4.2,43,181,8.7,17-26,226,407,0-1,6-13,23,9,0,42,4,1,2,4,0,27,2,1,4,35,0,1
955,401520354,Minnesota,27,home,2,1,,,,9,11,0,1,1,2,36:15,1,2,3,3-35,4.0,50,200,9.1,14-22,200,400,0-0,6-13,24,Michigan State,12,away,0,,,,1,15,0,1,6,4,0,1,2,1,23:45,1,1,2,4-44,5.2,21,109,5.6,20-34,190,299,0-0,4-13,15,3,0,26,1,2,3,5,0,43,3,0,2,14,0,1
956,401520356,Northwestern,33,home,1,2,110,0,4,15,0,0,1,1,0,30:47,0,0,0,8-69,2.5,40,99,11.5,16-23,265,364,0-0,2-10,19,Maryland,27,away,0,0,0,1,3,116,0,7,9,,,,0,2,29:13,1,1,2,6-69,4.3,27,117,5.8,30-47,274,391,0-1,6-15,25,9,0,48,6,3,4,8,0,40,5,5,2,5,0,1
957,401520358,Indiana,24,away,0,3,,,,6,7,0,1,0,3,24:35,1,1,2,5-35,2.4,34,80,14.2,13-19,269,349,1-2,3-11,14,Penn State,33,home,1,19,0,3,3,61,0,2,7,17,0,1,1,1,35:25,1,0,1,6-60,3.1,43,132,6.8,20-31,210,342,1-1,7-18,19,6,0,49,3,4,2,4,0,36,3,1,1,-6,0,2
958,401520355,Purdue,14,away,0,1,39,0,2,0,,,,4,2,26:59,2,1,3,9-99,3.3,29,96,3.0,17-33,99,195,0-3,5-16,10,Nebraska,31,home,1,0,0,2,2,19,0,1,7,13,0,2,1,5,33:01,0,4,4,6-49,3.2,48,155,11.1,6-11,122,277,0-1,7-14,14,9,0,36,3,2,2,8,0,31,1,3,1,-1,0,1
959,401540419,North Carolina A&T,24,away,0,2,39,0,2,6,0,1,1,0,2,23:54,1,1,2,4-40,3.8,28,107,14.1,10-15,211,318,0-0,5-10,12,Hampton,26,home,0,,,,2,116,0,2,8,0,0,1,1,0,36:06,1,0,1,7-60,5.2,51,267,10.4,11-19,198,465,0-2,6-12,23,,,,,,,,,,,,,0,0,1
960,401540504,William & Mary,31,home,2,2,32,0,2,7,0,0,1,0,,34:48,0,0,0,8-82,4.4,35,155,8.6,24-33,283,438,1-1,7-13,21,Monmouth,28,away,3,9,0,1,1,44,0,3,4,,,,0,,25:12,1,0,1,4-32,9.2,33,303,5.5,12-22,122,425,0-0,5-11,19,,,,,,,,,,,,,,,
961,401540042,Wagner,28,home,0,3,16,0,1,4,57,1,3,0,,35:53,0,0,0,9-90,4.0,41,162,5.0,17-32,160,322,1-1,8-18,18,Stonehill,17,away,0,14,0,2,1,12,0,1,5,,,,0,,24:07,3,0,3,3-22,3.3,29,97,5.4,14-30,162,259,0-1,3-12,17,,,,,,,,,,,,,4,0,5
962,401540426,Bryant,47,away,2,4,35,0,2,9,1,0,2,1,0,36:31,1,0,1,4-36,3.0,30,89,8.7,31-39,341,430,1-1,8-14,22,Charleston Southern,24,home,0,,,,3,118,0,6,6,0,0,1,0,2,23:29,2,1,3,5-50,5.1,29,148,8.3,12-26,215,363,0-2,2-9,16,,,,,,,,,,,,,18,0,3
963,401540486,UT Martin,34,away,1,3,131,0,5,10,,,,0,1,26:21,1,1,2,8-69,4.5,26,118,6.1,20-37,226,344,0-0,8-15,17,Gardner-Webb,38,home,2,9,0,1,2,42,0,2,8,0,0,1,1,0,33:39,0,0,0,8-60,2.6,48,125,6.2,16-35,216,341,5-5,4-21,21,,,,,,,,,,,,,,,
964,401540497,Tennessee Tech,38,away,1,1,3,0,1,8,54,1,3,3,1,29:24,1,1,2,7-75,3.4,36,124,6.0,10-22,131,255,1-1,5-16,12,Robert Morris,13,home,0,3,0,3,2,31,0,1,1,0,0,1,1,3,30:36,3,3,6,8-75,2.3,28,65,4.4,26-40,176,241,1-2,5-15,14,,,,,,,,,,,,,2,0,2
965,401540501,Nicholls,31,home,2,2,36,0,3,7,,,,0,,29:26,2,0,2,8-60,2.3,27,61,6.4,26-54,345,406,0-1,7-19,23,Southeast Missouri State,35,away,2,75,1,3,1,79,0,5,9,7,0,1,0,,29:49,0,0,0,8-89,5.0,42,210,6.0,12-23,139,349,0-2,3-14,19,,,,,,,,,,,,,8,0,3
966,401540496,Lindenwood,20,away,0,3,84,0,4,2,,,,1,2,27:30,2,0,2,3-32,2.1,32,66,8.2,11-27,221,287,0-0,5-14,17,Tennessee State,43,home,3,-5,0,2,1,52,0,3,13,34,1,2,1,1,32:30,0,1,1,8-70,4.2,40,168,11.9,15-25,298,466,1-1,6-14,20,,,,,,,,,,,,,10,0,1
967,401540317,Richmond,44,home,3,2,37,0,1,8,85,1,2,1,0,28:10,0,0,0,8-85,3.4,34,115,10.2,18-26,265,380,2-2,4-10,20,Campbell,13,away,0,,,,1,144,0,6,7,,,,0,3,31:50,2,1,3,7-49,3.2,34,110,4.8,22-39,186,296,1-2,3-12,23,,,,,,,,,,,,,,,
968,401540609,Lincoln University (CA),12,away,0,2,37,0,2,,,,,2,1,34:00,2,1,3,12-99,2.5,35,89,7.7,14-29,222,311,4-6,2-15,14,Kennesaw State,28,home,4,42,0,3,0,62,0,3,4,44,0,2,1,2,26:00,0,1,1,8-74,5.5,47,257,0.0,0-6,0,257,0-1,3-9,16,,,,,,,,,,,,,6,0,1
969,401540366,North Dakota State,38,home,2,2,,,,8,0,0,1,0,1,31:32,0,1,1,9-69,5.1,34,175,7.2,20-28,202,377,0-1,7-14,19,Murray State,6,away,0,,,,0,68,0,4,6,,,,3,2,28:28,1,0,1,8-80,2.0,28,56,4.0,15-27,108,164,0-2,2-13,11,,,,,,,,,,,,,100,0,3
970,401540209,Abilene Christian,14,away,1,1,44,0,3,2,,,,0,,23:15,3,0,3,6-44,4.7,32,149,3.2,9-23,74,223,0-0,4-12,12,Southern Utah,52,home,4,-1,0,2,3,31,0,2,10,83,0,3,0,,36:45,0,0,0,4-29,6.4,48,308,7.9,19-22,174,482,0-0,8-13,24,,,,,,,,,,,,,6,0,2
971,401540179,North Alabama,39,away,1,5,0,0,1,1,,,,0,1,25:11,0,0,0,9-85,2.5,23,57,6.9,28-51,353,410,4-6,3-16,19,Austin Peay,49,home,0,15,0,1,6,24,0,1,11,,,,0,1,34:49,0,0,0,11-91,3.3,50,167,13.6,20-26,353,520,0-1,6-15,23,,,,,,,,,,,,,13,0,1
972,401540189,Tarleton State,25,away,2,0,34,0,3,13,,,,0,1,32:55,0,1,1,4-35,4.7,44,208,8.0,12-21,168,376,0-0,10-17,20,Central Arkansas,23,home,0,,,,3,106,0,6,5,,,,1,1,27:05,0,0,0,6-54,5.7,30,171,4.9,22-36,176,347,2-2,6-15,19,,,,,,,,,,,,,,,
973,401540197,Utah Tech,30,home,0,3,0,0,1,12,0,0,1,1,0,27:40,0,0,0,2-20,6.4,24,154,5.0,26-49,247,401,0-2,8-17,24,Eastern Kentucky,34,away,1,0,0,1,3,64,0,3,10,,,,0,2,32:20,1,1,2,6-65,4.6,38,174,9.5,22-34,322,496,2-3,4-11,29,,,,,,,,,,,,,3,0,0
974,401531398,UT San Antonio,41,home,1,4,38,0,3,11,0,0,1,0,,26:51,1,0,1,6-80,3.8,32,120,11.6,20-34,395,515,0-0,9-16,18,East Carolina,27,away,0,,,,2,2,0,1,9,36,1,1,0,,33:09,1,0,1,5-68,4.0,35,141,5.2,23-43,225,366,0-1,8-19,21,6,0,43,5,13,5,7,1,33,4,7,3,6,0,2
975,401531342,SMU,69,home,5,3,53,0,2,15,25,1,2,0,,29:47,0,0,0,3-19,4.9,39,192,15.4,22-29,446,638,1-1,4-10,26,Tulsa,10,away,0,,,,1,57,0,3,4,,,,0,,30:13,2,0,2,3-35,2.6,47,123,5.0,14-25,124,247,0-2,5-17,14,8,1,41,5,2,3,4,0,34,2,3,0,23,0,3
976,401531430,North Texas,42,home,0,5,104,0,6,10,,,,0,1,25:47,0,1,1,7-55,7.5,24,180,8.2,32-50,411,591,0-1,7-14,28,Memphis,45,away,5,,,,1,,,,9,,,,1,0,34:13,0,0,0,4-30,6.6,41,270,11.8,22-28,330,600,0-2,5-11,24,6,0,40,1,2,1,8,0,42,3,5,6,-2,0,1
977,401531373,Rice,28,home,2,2,30,0,2,4,72,0,1,0,,23:55,1,0,1,4-40,4.3,19,82,6.5,18-29,189,271,0-0,4-9,15,Tulane,30,away,1,,,,2,18,0,1,12,11,0,1,0,,36:05,1,0,1,5-45,4.9,40,194,8.8,22-30,263,457,2-3,5-13,24,2,0,40,2,1,3,4,0,29,1,3,5,5,0,1
978,401520346,Liberty,42,away,3,3,,,,6,0,0,1,0,1,33:07,0,0,0,4-55,6.0,54,323,11.3,10-15,169,492,3-3,2-9,27,Western Kentucky,29,home,0,,,,4,38,0,2,5,,,,0,,26:53,1,0,1,7-57,5.4,22,119,8.3,30-44,365,484,1-1,8-14,24,2,0,30,1,1,4,1,0,37,1,2,1,6,0,1
979,401520347,Jacksonville State,41,away,4,1,,,,11,,,,1,2,28:37,0,0,0,1-15,4.8,55,265,5.5,9-19,105,370,1-2,4-14,22,Florida International,16,home,1,,,,1,76,0,4,4,,,,0,3,31:23,0,1,1,9-92,0.8,40,31,7.8,14-28,218,249,3-5,4-17,12,8,0,36,5,2,2,3,0,42,0,0,2,-1,0,2
980,401520345,New Mexico State,27,away,2,1,,,,9,,,,2,0,29:50,0,0,0,5-52,5.8,40,232,5.0,10-19,95,327,2-3,5-13,16,Louisiana Tech,24,home,2,,,,1,90,0,3,4,,,,0,3,30:10,0,2,2,5-60,3.1,43,133,8.8,20-27,238,371,4-5,3-11,23,6,0,38,4,0,1,1,0,22,0,1,1,,,
981,401520348,Sam Houston State,34,home,2,2,13,0,3,10,-1,0,1,0,,28:02,1,0,1,3-28,3.9,33,129,5.6,23-40,225,354,0-0,8-16,22,UTEP,37,away,3,6,0,1,1,71,0,2,13,30,0,1,0,,31:58,1,0,1,7-65,5.6,40,222,9.4,12-22,206,428,2-3,5-12,17,0,0,0,0,0,3,1,0,3,1,0,4,32,0,3
982,401524040,Washington State,27,away,2,1,,,,9,,,,1,1,29:13,0,0,0,5-38,4.2,21,88,6.3,35-50,315,403,2-3,3-12,26,Arizona State,38,home,5,,,,0,16,0,1,8,,,,2,2,30:47,0,0,0,9-72,6.0,39,235,10.5,19-26,274,509,0-0,8-11,25,2,0,41,0,9,1,8,0,45,3,14,4,,,
983,401524039,Oregon State,24,away,1,2,19,0,1,6,0,0,1,0,3,29:14,0,0,0,2-20,4.5,29,131,8.4,18-33,276,407,0-0,6-12,23,Arizona,27,home,0,36,0,2,3,,,,9,,,,0,,30:46,1,0,1,4-20,2.9,30,88,8.6,25-32,275,363,1-1,5-11,21,4,0,34,4,0,2,3,0,35,1,5,7,8,0,2
984,401524042,Washington,42,away,2,4,20,0,1,6,,,,0,1,25:20,1,1,2,7-78,3.4,27,91,9.7,21-38,369,460,0-0,6-13,23,Stanford,33,home,3,,,,1,31,0,2,9,0,0,1,1,1,34:40,0,0,0,8-74,3.7,35,128,7.2,31-51,367,495,1-3,5-16,26,5,0,45,3,6,6,2,0,29,1,4,2,24,0,3
985,401524041,USC,50,away,5,2,22,0,3,8,0,0,1,3,3,32:36,0,1,1,11-101,3.2,40,128,9.2,23-40,369,497,2-2,8-19,20,California,49,home,5,22,0,3,2,36,0,2,5,,,,1,3,27:24,1,3,4,5-45,5.6,42,235,7.5,25-39,292,527,2-5,6-14,29,6,0,42,0,2,3,5,0,38,4,5,7,6,0,1
986,401524043,Colorado,16,away,0,1,32,0,3,10,-10,0,2,2,1,26:46,0,0,0,7-60,1.0,24,25,5.0,27-43,217,242,0-0,4-15,20,UCLA,28,home,2,4,0,4,2,49,0,2,4,,,,0,2,33:14,2,2,4,9-85,4.8,45,218,9.6,20-28,269,487,1-1,7-13,25,5,0,52,3,0,1,10,0,45,7,6,6,5,0,1
987,401524044,Oregon,35,away,3,2,,,,5,0,0,2,0,1,28:03,0,1,1,8-58,5.3,27,142,8.0,24-31,248,390,0-0,5-10,18,Utah,6,home,0,13,0,2,0,65,0,2,6,,,,1,0,31:57,2,0,2,3-25,2.8,36,99,4.7,16-30,142,241,1-3,5-15,13,6,0,39,2,0,2,1,0,33,0,0,2,-2,0,1
988,401531900,Old Dominion,27,away,1,2,2,0,1,9,74,0,2,0,5,27:25,0,1,1,6-37,3.2,43,138,7.7,26-36,277,415,0-2,9-18,20,James Madison,30,home,1,0,0,1,3,112,0,5,4,,,,1,1,32:35,2,0,2,2-15,3.7,33,123,8.5,27-40,340,463,1-3,4-13,22,5,0,38,1,3,4,10,0,37,5,2,5,,,
989,401531899,Coastal Carolina,34,home,1,3,,,,10,25,0,4,1,1,32:07,1,1,2,5-62,3.6,40,145,12.8,15-22,282,427,0-1,5-12,20,Marshall,6,away,0,-1,0,1,0,31,0,1,6,0,0,1,1,1,27:53,4,1,5,7-60,3.1,26,81,4.5,23-45,202,283,2-4,4-14,17,5,0,27,3,1,3,3,0,19,0,0,1,5,0,1
990,401531929,Georgia State,27,away,2,2,14,0,1,3,24,0,1,1,2,26:36,2,1,3,5-54,7.3,40,290,4.2,21-37,157,447,1-2,5-12,26,Georgia Southern,44,home,1,19,0,4,3,42,0,2,14,52,1,2,1,1,33:24,1,1,2,1-5,3.1,38,118,9.3,22-36,334,452,2-2,6-15,24,6,0,44,3,3,2,6,1,46,1,0,9,,,
991,401531898,Southern Mississippi,38,away,4,1,36,0,3,8,8,0,1,1,1,33:14,0,1,1,9-74,7.0,43,301,6.8,23-42,287,588,0-2,7-15,33,Appalachian State,48,home,3,,,,4,58,0,3,6,,,,1,2,26:46,1,1,2,5-45,5.6,32,180,11.8,23-33,391,571,1-1,5-12,24,8,0,33,4,1,3,7,0,35,3,8,10,2,0,1
992,401531902,Louisiana,33,away,1,2,19,0,1,9,0,0,2,3,0,34:44,0,0,0,6-40,4.1,49,203,8.5,13-17,145,348,0-0,6-14,19,South Alabama,20,home,1,5,0,1,2,53,0,5,2,,,,0,3,25:16,2,3,5,8-71,4.2,28,117,7.8,29-49,381,498,2-4,6-14,25,6,0,42,5,3,4,7,0,35,1,1,1,,,
993,401531903,Troy,31,away,1,3,20,0,1,7,0,0,2,2,0,30:58,0,0,0,5-49,1.0,29,28,9.8,26-40,392,420,0-2,7-15,22,Texas State,13,home,0,,,,1,14,0,1,7,,,,0,2,29:02,2,2,4,4-47,4.6,35,161,6.9,25-40,276,437,0-2,5-14,26,6,0,43,1,0,2,9,0,35,3,0,1,35,0,1
994,401531901,Louisiana Monroe,24,home,0,2,43,0,2,10,0,0,1,0,,33:23,0,0,0,9-75,4.2,35,148,6.7,25-45,300,448,3-4,6-19,21,Arkansas State,34,away,3,-2,0,2,1,9,0,2,10,,,,0,,26:37,1,0,1,3-40,4.4,36,159,9.9,15-30,298,457,0-0,4-13,21,5,0,24,1,6,2,3,0,19,1,14,5,11,0,2
995,401540053,Colgate,34,home,3,2,73,0,3,4,,,,0,1,26:26,2,1,3,2-5,7.7,26,200,5.3,28-44,235,435,1-1,8-14,24,Bucknell,49,away,3,-1,0,3,4,112,0,5,5,6,0,2,1,0,33:34,0,0,0,6-50,5.0,41,206,8.8,33-44,387,593,3-3,9-17,29,,,,,,,,,,,,,,,
996,401540070,Holy Cross,49,away,3,3,109,0,5,7,68,1,1,0,1,31:45,1,0,1,5-35,3.1,42,129,10.2,20-33,337,466,3-3,7-15,28,Fordham,47,home,3,,,,4,105,0,6,5,0,0,1,0,1,28:15,1,0,1,10-81,6.5,32,209,11.4,29-36,410,619,2-2,4-9,28,,,,,,,,,,,,,1,0,2
997,401540063,Georgetown,25,home,0,3,80,0,5,7,2,0,2,0,1,36:27,2,1,3,8-94,1.6,23,36,7.4,35-58,428,464,2-4,5-17,21,Lafayette,35,away,3,,,,1,20,0,1,5,46,1,2,1,0,23:33,2,0,2,6-65,4.1,35,142,7.1,12-24,171,313,1-2,3-13,17,,,,,,,,,,,,,23,0,2
998,401540403,Davidson,45,home,3,3,15,0,1,9,,,,1,0,31:30,0,0,0,8-80,4.8,62,296,8.6,7-8,69,365,2-2,9-16,24,Presbyterian College,28,away,1,7,0,3,2,80,0,4,8,,,,0,1,28:30,0,1,1,10-91,7.3,30,220,7.1,18-28,199,419,3-4,4-13,17,,,,,,,,,,,,,,,
999,401540526,Marist,14,away,2,0,85,0,7,2,4,0,2,0,1,38:28,2,0,2,7-61,1.8,29,52,5.7,29-51,290,342,4-6,6-17,20,St. Thomas (MN),49,home,5,40,0,4,2,33,0,3,8,61,0,2,0,1,21:32,2,0,2,4-17,8.1,31,252,6.7,11-19,127,379,0-0,4-7,19,,,,,,,,,,,,,2,0,1
