,id,team1,team1_pts,team1_home_away,team1_fumblesRecovered,team1_rushingTDs,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns,team1_passingTDs,team1_kickingPoints,team1_firstDowns,team1_thirdDownEff,team1_fourthDownEff,team1_totalYards,team1_netPassingYards,team1_completionAttempts,team1_yardsPerPass,team1_rushingYards,team1_rushingAttempts,team1_yardsPerRushAttempt,team1_totalPenaltiesYards,team1_turnovers,team1_fumblesLost,team1_interceptions,team1_possessionTime,team2,team2_pts,team2_home_away,team2_fumblesRecovered,team2_rushingTDs,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns,team2_passingTDs,team2_kickingPoints,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted,team2_firstDowns,team2_thirdDownEff,team2_fourthDownEff,team2_totalYards,team2_netPassingYards,team2_completionAttempts,team2_yardsPerPass,team2_rushingYards,team2_rushingAttempts,team2_yardsPerRushAttempt,team2_totalPenaltiesYards,team2_turnovers,team2_fumblesLost,team2_interceptions,team2_possessionTime,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns
518,273000002,Auburn,17,home,0,1,9,0,3,1,5,22,8-16,2-2,420,195,16-26,7.3,231,48,4.8,7-57,1,1,0,22:23,Ole Miss,3,away,1,0,9,0,3,0,3,,,,15,6-14,0-1,193,147,14-28,4.4,70,29,2.4,7-60,1,0,1,14:17,0,0,1,,,,,,
519,273000008,Florida International,10,away,1,0,0,0,1,1,4,16,3-13,1-3,281,146,10-29,4.2,158,41,3.9,4-34,7,2,5,18:52,Arkansas,58,home,2,6,19,0,2,1,16,63,0,5,21,11-17,0-1,439,194,17-31,6.1,249,42,5.9,3-20,2,1,1,17:48,0,0,1,,,,,,
520,273000062,Hawai'i,50,home,0,0,29,0,1,6,0,26,8-12,0-0,0,424,29-46,9.2,67,14,4.8,13-144,2,1,1,21:01,New Mexico State,13,away,1,0,,,,1,3,,,,28,5-16,1-4,0,341,41-59,6.2,77,27,2.9,6-38,3,0,3,38:59,70,0,3,20,0,2,155,0,8
521,273000189,Bowling Green,27,home,0,1,3,0,3,2,9,27,5-13,1-1,407,257,19-43,5.8,158,32,4.9,4-35,4,2,2,14:30,Ohio,38,away,2,3,9,0,3,1,8,58,1,2,20,9-17,0-0,430,172,12-17,9.8,264,53,5.0,7-64,1,0,1,21:28,8,0,1,,,,,,
522,273002309,Central Michigan,41,away,0,2,,,,3,11,32,6-15,1-3,580,359,33-43,8.3,221,51,4.3,2-20,1,0,1,19:23,Kent State,32,home,0,1,7,0,1,3,8,-2,0,1,23,4-14,1-2,383,294,18-28,8.8,136,40,3.4,2-10,0,0,0,16:18,,,,,,,,,
523,273002084,Buffalo,26,home,2,0,,,,3,8,18,3-13,1-2,280,140,11-14,8.9,155,51,3.0,4-24,0,0,0,19:30,Akron,10,away,0,1,0,0,2,0,4,,,,21,7-17,0-4,327,193,19-39,4.7,142,39,3.6,3-13,4,2,2,16:20,35,0,2,,,,,,
524,273002649,Northern Illinois,21,away,2,2,0,0,1,1,,14,3-11,0-1,352,175,13-27,6.5,177,32,5.5,5-27,3,2,1,13:37,Toledo,70,home,2,6,32,0,6,4,10,11,0,1,35,11-14,2-2,812,436,26-33,13.0,382,59,6.5,2-20,2,2,0,22:05,,,,,,,,,
525,273002199,Eastern Michigan,19,home,4,1,5,0,4,1,7,21,9-19,1-2,392,149,15-28,4.9,255,52,4.9,8-60,1,0,1,24:29,Western Michigan,2,away,0,0,-2,0,2,0,,1,0,1,13,2-10,0-0,199,163,13-27,5.4,53,23,2.3,4-40,7,4,3,11:32,0,0,3,,,,,,
526,273000052,Duke,6,away,2,0,,,,1,,9,2-12,1-3,222,222,17-31,6.9,9,19,0.5,6-50,1,0,1,12:26,Florida State,25,home,0,1,22,0,5,1,13,0,0,1,30,7-16,2-2,534,346,35-47,7.2,195,39,5.0,8-60,2,2,0,24:17,,,,,,,,,
527,272980259,Virginia Tech,10,home,0,0,27,0,4,1,4,15,8-18,0-0,265,157,15-25,6.0,116,41,2.8,5-44,2,2,0,20:18,Boston College,14,away,2,0,7,0,5,2,2,,,,19,4-16,0-1,317,318,25-53,5.4,32,18,1.8,9-83,2,0,2,17:31,0,0,2,,,,,,
528,273000152,Virginia,24,away,0,1,1,0,2,2,6,23,7-19,1-2,369,311,26-51,5.4,94,36,2.6,4-25,2,0,2,18:26,NC State,29,home,0,0,49,0,6,3,11,21,0,2,20,7-17,1-1,431,375,26-46,7.5,84,30,2.8,7-45,1,0,1,18:14,0,0,1,,,,,,
529,273000154,North Carolina,10,away,0,0,0,0,2,1,4,18,5-13,0-2,313,268,26-33,7.2,77,30,2.6,9-60,3,1,2,18:44,Wake Forest,37,home,1,2,23,0,2,0,13,85,1,2,13,5-14,0-1,269,152,13-16,8.2,138,40,3.5,5-60,0,0,0,17:44,,,,,,,,,
530,273000276,Marshall,34,home,0,4,5,0,1,0,10,22,10-18,0-0,481,229,15-33,6.9,254,46,5.5,11-119,0,0,0,20:30,Rice,21,away,0,1,10,0,3,2,3,,,,24,5-14,0-3,428,317,30-49,6.1,130,27,4.8,6-42,1,0,1,17:54,12,0,1,,,,,,
531,273002032,Troy,27,away,2,2,1,0,5,0,9,17,3-13,2-2,368,168,16-26,6.5,200,43,4.7,6-37,4,3,1,18:27,Arkansas State,0,home,3,0,,,,0,0,3,0,1,11,0-13,1-2,237,159,12-28,4.3,116,34,3.4,4-36,5,2,3,17:33,0,0,3,,,,,,
532,273002226,Florida Atlantic,30,home,1,2,-2,0,3,1,12,25,7-18,0-2,445,317,35-55,5.8,128,33,3.9,4-29,2,0,2,18:05,Louisiana Monroe,33,away,0,2,18,0,2,2,9,45,0,2,21,7-17,1-2,408,201,23-36,5.6,207,47,4.4,8-71,2,1,1,18:35,31,0,1,,,,,,
533,273070087,Notre Dame,44,home,1,4,37,0,2,2,8,27,9-19,6-8,375,175,17-27,5.2,235,63,3.7,4-36,2,2,0,18:41,Navy,46,away,2,4,,,,1,6,,,,23,9-16,2-2,338,82,6-9,9.0,257,66,3.9,5-47,1,1,0,17:59,,,,,,,,,
534,273070127,Michigan,28,away,0,0,29,0,2,4,4,18,3-13,0-1,311,221,18-33,6.4,100,30,3.3,4-45,1,0,1,16:17,Michigan State,24,home,0,2,16,0,7,1,6,0,0,1,17,7-19,0-1,352,183,19-35,4.6,191,43,4.4,9-71,1,0,1,20:15,19,0,1,,,,,,
535,273070135,Minnesota,17,home,1,1,0,0,1,1,5,18,7-15,0-3,337,270,21-35,6.9,95,31,3.1,4-36,1,0,1,18:18,Illinois,44,away,0,2,0,0,2,,14,0,0,1,27,8-12,1-1,655,207,14-21,9.9,448,50,9.0,6-61,2,1,1,18:22,11,0,1,,,,,,
536,273070194,Ohio State,38,home,3,3,6,0,5,2,8,21,7-14,0-0,377,176,17-28,5.9,211,36,5.9,7-76,0,0,0,17:45,Wisconsin,17,away,0,0,29,0,3,2,5,,,,15,6-16,1-3,281,342,18-30,9.0,12,37,0.3,6-55,3,3,0,18:37,,,,,,,,,
537,273070077,Northwestern,17,home,2,1,11,0,5,1,5,24,6-16,0-1,393,320,28-55,5.0,116,33,3.5,5-42,3,0,3,19:21,Iowa,28,away,0,3,,,,1,4,10,0,3,18,3-14,0-0,369,337,21-36,8.3,70,34,2.1,7-79,2,2,0,17:19,,,,,,,,,
538,273070213,Penn State,26,home,1,2,15,0,4,1,8,29,10-17,1-1,461,217,22-36,5.8,251,41,6.1,13-88,1,1,0,19:11,Purdue,19,away,1,0,1,0,4,0,13,,,,22,8-17,0-0,323,274,27-48,5.3,68,23,3.0,9-82,1,1,0,16:42,,,,,,,,,
539,273070084,Ball State,20,away,2,1,10,0,2,1,8,22,10-21,1-2,412,355,27-49,7.0,67,32,2.1,8-80,2,0,2,19:06,Indiana,38,home,0,0,24,0,5,4,8,96,1,2,19,6-13,1-1,462,355,22-35,10.1,108,31,3.5,8-70,3,2,1,17:34,36,0,1,,,,,,
540,273070030,Oregon State,3,away,2,0,2,0,6,0,3,12,3-17,1-3,176,136,11-28,3.0,91,37,2.5,4-22,1,0,1,18:24,USC,24,home,0,1,27,0,5,2,6,25,0,1,16,5-16,1-1,287,220,20-34,5.5,100,36,2.8,4-41,2,2,0,18:16,,,,,,,,,
541,273070012,Arizona,34,home,0,1,42,0,6,3,10,21,3-13,0-0,469,358,21-35,9.7,128,34,3.8,5-40,0,0,0,17:19,UCLA,27,away,0,1,54,0,6,1,9,,,,14,10-20,0-1,288,162,10-28,5.1,145,41,3.5,8-72,0,0,0,18:45,,,,,,,,,
542,273070024,Stanford,9,home,1,1,0,0,1,0,3,14,3-12,0-1,253,179,17-31,4.4,116,26,4.5,4-35,1,1,0,12:34,Washington,27,away,1,3,-2,0,4,0,9,,,,31,10-18,1-1,539,169,16-32,4.7,388,63,6.2,6-47,2,1,1,21:37,0,0,1,,,,,,
543,273072483,Oregon,35,home,1,1,12,0,2,4,5,22,5-14,0-0,400,200,15-26,7.7,200,41,4.9,8-70,1,1,0,15:10,Arizona State,23,away,1,0,18,0,4,2,11,,,,25,2-13,1-2,489,428,22-37,10.2,110,41,2.7,4-45,2,1,1,21:30,14,0,1,,,,,,
544,273070025,Washington State,17,away,2,0,0,0,1,1,9,16,4-16,2-2,358,319,22-46,6.7,52,22,2.4,5-28,1,0,1,16:35,California,20,home,0,2,,,,0,8,38,0,1,21,12-19,1-1,382,213,26-39,5.5,169,42,4.0,3-35,3,2,1,24:21,0,0,1,,,,,,
545,273070221,Pittsburgh,20,home,0,1,106,0,8,1,8,16,4-16,0-2,294,167,21-30,5.1,141,41,3.4,4-35,0,0,0,20:14,Syracuse,17,away,0,0,0,0,6,2,5,,,,15,2-14,0-1,265,276,19-37,6.4,30,31,1.0,3-25,0,0,0,16:32,,,,,,,,,
546,273070041,Connecticut,38,home,0,1,-1,0,2,2,12,18,4-12,0-0,396,140,10-21,6.7,256,39,6.6,8-56,0,0,0,17:30,Rutgers,19,away,0,1,19,0,3,0,13,,,,29,6-15,0-1,511,352,32-54,6.4,168,33,5.1,9-51,1,0,1,19:35,0,0,1,,,,,,
547,273072305,Kansas,76,home,1,5,8,0,3,6,10,34,12-15,0-0,572,354,30-41,8.6,218,49,4.4,2-10,0,0,0,21:11,Nebraska,39,away,0,1,,,,4,7,,,,22,8-15,1-1,484,412,25-50,8.1,79,23,3.4,4-22,5,1,4,14:28,66,0,4,,,,,,
548,273070038,Missouri,55,away,3,2,23,0,9,5,13,25,10-17,0-0,598,449,27-45,9.5,169,42,4.0,4-35,1,0,1,20:43,Colorado,10,home,0,1,16,0,3,0,4,6,0,1,7,3-17,0-0,196,123,14-28,4.0,84,30,2.8,12-94,4,3,1,15:34,9,0,1,,,,,,
549,273070066,Iowa State,31,home,1,2,0,0,2,1,7,14,7-16,0-0,348,228,17-26,8.8,120,40,3.0,5-47,1,0,1,20:04,Kansas State,20,away,0,1,60,0,4,1,8,0,0,1,22,7-16,1-2,425,367,28-45,7.7,78,29,2.7,5-40,3,1,2,15:54,37,1,2,,,,,,
550,273070197,Oklahoma State,35,home,0,2,11,0,3,2,5,29,10-18,1-2,594,431,30-42,10.2,164,45,3.6,4-35,1,1,0,20:59,Texas,38,away,1,4,,,,1,8,,,,27,7-12,1-1,589,303,20-28,10.1,307,42,7.3,11-64,3,0,3,15:41,39,1,3,,,,,,
551,273070239,Baylor,7,home,1,0,24,0,3,1,1,21,9-21,1-2,282,213,25-47,4.1,91,35,2.6,7-55,3,2,1,20:06,Texas Tech,38,away,2,2,109,0,5,3,8,0,0,1,29,4-11,2-2,563,490,44-59,8.3,73,17,4.3,7-59,1,1,0,16:34,,,,,,,,,
552,273070201,Oklahoma,42,home,2,1,-6,0,4,5,6,26,8-14,0-0,470,284,21-30,9.5,186,43,4.3,6-40,0,0,0,20:45,Texas A&M,14,away,0,1,3,0,2,1,,,,,18,4-13,1-1,283,168,15-28,5.5,128,34,3.8,6-46,2,2,0,15:04,,,,,,,,,
553,273070252,Colorado State,16,away,2,1,8,0,4,0,4,20,8-18,1-2,311,179,18-35,4.6,150,43,3.5,5-30,1,0,1,19:15,BYU,35,home,0,2,32,0,5,3,5,6,0,1,21,4-11,1-1,461,373,22-31,11.5,106,38,2.8,4-30,3,2,1,17:15,31,1,1,,,,,,
554,273070021,San Diego State,27,home,0,2,28,0,5,2,3,16,6-17,0-0,307,268,20-45,5.5,58,24,2.4,3-29,2,0,2,14:16,Wyoming,24,away,0,0,18,0,7,2,6,102,1,2,18,7-20,1-2,250,181,22-30,5.3,91,47,1.9,2-10,1,0,1,22:00,0,0,1,,,,,,
555,273072628,TCU,37,home,1,0,22,0,9,3,13,23,9-18,0-1,421,183,13-22,8.3,238,60,4.0,2-10,1,0,1,22:12,New Mexico,0,away,0,0,15,0,2,0,,0,0,1,6,2-16,1-3,119,123,9-32,2.8,28,26,1.1,8-75,2,1,1,14:28,0,0,1,,,,,,
556,273072005,Army,10,away,0,0,13,0,2,1,4,10,5-16,1-2,181,206,14-33,5.0,17,26,0.7,4-35,0,0,0,15:00,Air Force,30,home,0,2,39,0,3,1,12,,,,24,7-15,0-1,542,105,9-12,8.8,437,67,6.5,8-60,1,0,1,21:16,21,0,1,,,,,,
557,273072433,Louisiana Monroe,40,home,0,3,4,0,3,2,8,30,7-15,3-3,624,272,24-38,6.9,360,47,7.7,15-131,4,2,2,19:01,Middle Tennessee,43,away,2,1,0,0,1,4,7,0,0,2,23,4-11,1-1,499,401,22-29,13.8,98,35,2.8,9-63,0,0,0,17:27,,,,,,,,,
558,273070153,North Carolina,16,home,0,0,41,0,5,1,10,15,3-13,0-0,259,172,16-26,5.7,110,36,3.1,11-66,4,2,2,17:53,Maryland,13,away,2,1,31,0,4,0,7,1,0,2,18,4-14,1-2,302,219,20-36,5.8,93,33,2.8,9-67,1,0,1,18:14,0,0,1,,,,,,
559,273070058,Cincinnati,38,away,4,0,18,1,3,3,8,14,4-17,1-3,375,238,14-32,7.4,137,38,3.6,9-65,2,1,1,17:33,South Florida,33,home,1,1,42,0,3,1,9,73,1,1,27,6-16,2-2,481,394,31-54,7.1,99,37,2.7,5-38,8,4,4,19:07,87,1,4,,,,,,
560,273072116,Marshall,13,away,0,1,0,0,2,0,7,14,4-15,0-1,337,287,19-35,7.1,88,26,3.4,8-75,3,0,3,17:09,UCF,47,home,0,3,0,0,1,2,11,59,1,3,24,9-16,1-1,472,203,14-22,9.2,269,52,5.2,0-0,1,0,1,18:55,0,0,1,,,,,,
561,273070235,East Carolina,56,away,0,6,25,0,1,2,8,24,5-12,0-1,641,150,12-26,5.8,491,44,11.2,9-62,0,0,0,17:37,Memphis,40,home,0,1,18,0,1,4,8,,,,24,5-17,3-4,493,433,34-61,6.8,77,28,2.8,5-38,2,0,2,18:14,10,0,2,,,,,,
562,273070005,UAB,7,home,1,0,6,0,3,1,1,13,4-15,0-2,244,203,17-37,4.8,65,26,2.5,6-50,2,1,1,14:49,Southern Mississippi,37,away,1,2,18,0,7,2,13,0,0,1,25,6-15,2-3,456,128,11-24,4.9,338,56,6.0,3-30,1,1,0,21:00,,,,,,,,,
563,273072655,Tulane,25,home,2,1,7,0,1,2,5,21,7-19,0-1,401,298,23-39,7.4,114,38,3.0,5-40,1,0,1,16:28,Tulsa,49,away,0,3,2,0,5,3,7,10,0,1,27,10-13,0-0,600,319,18-27,11.8,281,49,5.7,4-30,3,2,1,20:00,2,0,1,,,,,,
564,273080248,SMU,28,away,1,1,32,0,2,3,4,20,5-12,0-0,460,376,19-33,10.6,109,29,3.8,6-70,5,4,1,13:21,Houston,38,home,4,2,-1,0,2,3,8,7,0,1,32,12-19,0-1,552,302,20-30,9.6,264,60,4.4,6-65,1,1,0,23:19,,,,,,,,,
565,273070070,Louisiana Tech,28,away,1,2,34,0,5,1,2,22,6-16,0-1,438,243,16-26,8.7,211,53,4.0,11-88,4,3,1,21:05,Idaho,16,home,3,0,54,0,5,0,10,19,0,1,17,3-19,2-3,285,234,17-49,4.4,67,26,2.6,4-27,4,1,3,15:34,8,1,3,,,,,,
566,273070236,Chattanooga,21,home,,2,,,,0,3,20,0-0,0-0,401,163,16-28,5.8,238,47,5.1,3-26,2,0,2,19:58,Western Kentucky,28,away,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,273060195,Ohio,23,home,2,2,8,0,2,0,11,21,5-14,0-1,404,200,14-21,8.8,219,49,4.5,6-75,0,0,0,20:27,Temple,7,away,0,0,8,0,2,1,1,,,,13,3-13,1-2,209,197,17-26,6.2,48,31,1.5,5-40,3,2,1,15:32,1,0,1,,,,,,
568,273070068,San José State,7,away,1,0,27,0,3,1,1,13,2-14,2-4,150,123,16-30,3.3,50,32,1.6,0-0,0,0,0,18:14,Boise State,42,home,0,3,90,0,5,3,6,,,,23,10-14,0-0,434,297,32-41,7.1,144,31,4.6,10-86,2,1,1,18:26,0,0,1,,,,,,
569,273070061,Troy,34,away,2,1,0,0,2,3,10,23,6-16,1-2,488,401,34-52,7.2,115,32,3.6,6-45,5,3,2,19:08,Georgia,44,home,3,3,81,0,2,2,14,34,0,2,18,2-11,1-1,465,225,19-32,7.0,240,37,6.5,9-78,3,2,1,17:27,0,0,1,,,,,,
570,273070057,Vanderbilt,22,away,1,2,0,0,1,0,4,15,9-18,0-1,255,162,18-35,4.6,93,33,2.8,4-20,3,1,2,20:23,Florida,49,home,1,4,53,0,1,3,7,40,0,2,29,6-10,0-1,498,288,23-29,9.9,210,36,5.8,7-33,2,1,1,16:17,11,0,1,,,,,,
571,273072633,Louisiana,7,away,0,1,-3,0,1,0,1,24,5-13,2-3,364,146,16-29,4.5,234,48,4.9,8-65,2,0,2,18:57,Tennessee,59,home,0,4,36,1,3,2,11,70,1,2,29,6-10,2-2,466,193,19-27,7.1,273,39,7.0,3-25,0,0,0,16:41,,,,,,,,,
572,273070008,Arkansas,48,home,0,4,7,0,2,3,6,26,10-13,0-0,651,109,9-11,9.9,542,58,9.3,4-45,0,0,0,17:45,South Carolina,36,away,0,2,2,0,1,2,10,,,,29,6-15,1-2,489,380,27-51,7.1,125,32,3.9,4-30,0,0,0,18:55,,,,,,,,,
573,273070333,LSU,41,away,2,2,18,0,5,3,11,23,6-16,1-1,475,407,25-46,8.4,87,34,2.6,14-130,3,0,3,20:37,Alabama,34,home,0,0,69,1,3,3,10,53,0,3,18,4-17,0-1,254,298,14-40,5.8,20,33,0.6,2-15,3,2,1,16:39,18,0,1,,,,,,
574,273070145,Northwestern State,31,away,0,2,8,0,2,2,7,24,4-16,2-2,499,305,24-34,9.0,194,43,4.5,7-57,3,2,1,23:01,Ole Miss,38,home,2,3,20,0,4,1,8,6,0,1,15,4-13,0-1,387,177,10-28,6.3,210,30,7.0,8-60,1,0,1,13:26,2,0,1,136,0,7,,,
575,273060166,New Mexico State,38,home,1,1,,,,4,8,28,6-15,1-2,510,422,35-49,8.3,103,30,3.4,7-60,1,1,0,16:09,Nevada,40,away,1,2,29,0,2,3,10,,,,24,9-15,1-2,522,243,15-28,8.5,285,47,6.1,10-83,2,1,1,19:59,7,0,1,,,,,,
576,273070278,Fresno State,38,home,2,2,19,0,2,2,8,23,6-10,1-1,386,131,13-18,7.3,255,47,5.4,8-88,2,1,1,19:12,Utah State,27,away,1,1,19,0,1,2,9,31,0,1,20,5-14,2-3,369,237,18-26,8.2,155,38,4.1,6-44,2,2,0,17:12,,,,,,,,,
577,273070002,Tennessee Tech,3,away,0,0,0,0,1,0,3,15,8-15,0-1,304,168,19-28,6.0,136,34,4.0,3-25,4,2,2,17:49,Auburn,35,home,2,2,21,0,3,2,5,105,1,2,18,7-15,2-3,374,259,15-29,8.9,115,36,3.2,7-53,1,0,1,18:51,0,0,1,144,0,6,,,
578,273070193,Buffalo,28,away,2,1,,,,2,8,18,8-18,2-2,320,265,33-45,4.8,103,27,3.8,4-44,2,2,0,17:48,Miami (OH),31,home,2,2,34,0,6,2,7,,,,21,8-15,0-0,475,259,20-26,10.0,216,39,5.5,5-50,2,2,0,18:11,,,,,,,,,
579,273060189,Bowling Green,44,home,2,1,0,0,1,3,14,28,6-12,0-0,517,303,27-37,8.1,216,38,5.7,7-64,0,0,0,18:54,Akron,20,away,0,1,,,,1,8,,,,25,8-16,0-2,435,196,14-31,6.2,243,46,5.3,8-61,4,2,2,16:51,60,1,2,,,,,,
580,273072649,Eastern Michigan,28,away,1,3,0,0,2,1,4,24,7-14,0-3,417,208,18-34,5.9,217,44,4.9,4-25,2,0,2,19:07,Toledo,52,home,0,5,,,,2,10,-1,0,2,26,9-14,1-1,600,276,17-29,9.5,324,44,7.4,7-40,1,1,0,16:21,,,,,,,,,
581,273070103,Boston College,17,home,0,0,0,0,1,2,5,20,9-17,0-1,478,415,26-53,7.8,63,21,3.0,8-69,4,1,3,15:36,Florida State,27,away,1,0,13,0,3,2,9,38,1,3,25,7-18,1-1,452,373,30-46,8.1,81,31,2.6,9-58,0,0,0,21:04,,,,,,,,,
582,273070150,Duke,10,home,0,0,11,0,3,1,4,11,5-15,0-0,198,198,17-29,5.9,28,30,0.9,12-80,2,1,1,17:30,Clemson,47,away,1,2,15,0,6,3,9,0,0,1,18,6-14,0-1,350,228,19-29,6.8,152,32,4.8,4-35,0,0,0,18:23,,,,,,,,,
583,273072390,Miami,16,home,0,0,0,0,2,1,10,16,7-19,0-0,398,84,1-14,6.0,314,60,5.2,5-27,3,0,3,19:13,NC State,19,away,0,1,13,0,2,0,13,19,0,3,16,7-19,0-1,317,215,19-40,5.2,110,35,3.1,8-50,0,0,0,17:27,,,,,,,,,
584,273070258,Virginia,17,home,0,1,11,0,3,1,5,18,4-15,1-2,307,225,20-43,5.2,82,25,3.3,4-35,1,1,0,15:05,Wake Forest,16,away,1,0,49,0,4,1,10,,,,16,8-20,3-3,315,187,20-26,6.7,140,50,2.8,4-30,1,0,1,21:23,17,0,1,,,,,,
585,273050059,Georgia Tech,3,home,1,0,41,0,7,0,3,13,2-11,0-1,271,189,12-29,5.7,105,26,4.0,4-29,6,1,5,13:27,Virginia Tech,27,away,1,1,0,0,5,2,9,65,0,5,20,9-21,1-1,481,321,22-33,9.0,185,46,4.0,5-35,1,1,0,22:37,,,,,,,,,
586,273070242,Rice,56,home,3,2,14,0,3,6,8,26,9-18,2-2,558,420,32-58,6.8,163,34,4.8,6-49,8,5,3,17:23,UTEP,48,away,5,1,44,0,4,5,10,23,0,3,23,7-19,0-3,422,407,30-57,6.5,49,33,1.5,9-61,3,3,0,18:02,,,,,,,,,
587,273072032,Florida International,24,away,0,0,90,1,2,2,2,15,6-13,0-0,250,131,9-19,5.8,140,42,3.3,4-30,2,0,2,17:27,Arkansas State,27,home,0,2,77,0,4,0,9,32,1,2,18,6-17,3-4,351,203,19-30,5.8,177,41,4.3,8-60,0,0,0,18:03,,,,,,,,,
588,273140249,North Texas,62,home,1,1,,,,8,8,29,8-13,2-2,635,478,40-50,9.6,157,28,5.6,9-79,2,0,2,19:57,Navy,74,away,0,8,14,0,1,1,12,6,0,2,31,3-5,0-0,680,108,4-6,18.0,572,57,10.0,4-35,1,1,0,15:43,,,,,,,,,
589,273142509,Purdue,31,home,0,3,3,0,2,1,7,21,4-13,1-3,517,362,29-45,7.6,173,25,6.9,8-71,3,1,2,13:02,Michigan State,48,away,1,3,0,0,1,2,12,75,0,2,22,10-19,1-1,416,278,22-31,8.6,150,54,2.8,4-44,0,0,0,23:38,,,,,,,,,
590,273140194,Ohio State,21,home,0,3,24,0,4,0,3,18,5-13,2-2,336,171,13-23,6.8,180,36,5.0,2-9,3,0,3,16:38,Illinois,28,away,0,0,-2,0,2,,4,0,0,3,19,8-17,2-2,400,142,12-22,6.4,260,51,5.1,1-10,0,0,0,20:11,,,,,,,,,
591,273140275,Michigan,21,away,1,0,17,0,4,3,3,17,7-16,0-1,320,310,14-41,6.7,47,25,1.9,4-45,3,0,3,13:20,Wisconsin,37,home,0,3,9,0,6,1,13,0,0,3,24,6-16,0-0,477,245,14-28,8.8,232,52,4.5,7-74,1,1,0,23:15,,,,,,,,,
592,273142294,Minnesota,16,away,0,1,10,0,2,1,4,18,7-18,2-3,315,190,24-41,4.6,125,33,3.8,7-39,1,0,1,18:01,Iowa,21,home,0,2,6,0,3,1,3,0,0,1,17,7-16,0-0,296,176,14-25,6.3,139,40,3.5,5-45,1,0,1,18:39,0,0,1,,,,,,
593,273140077,Northwestern,31,home,2,1,16,0,3,2,7,26,12-17,0-0,456,291,27-34,8.6,165,46,3.6,2-31,3,0,3,22:07,Indiana,28,away,0,1,,,,2,4,13,0,3,17,6-12,0-0,298,218,18-28,7.3,94,27,3.5,7-57,3,2,1,14:21,41,1,1,,,,,,
594,273140025,California,17,home,2,1,0,0,2,1,5,25,4-13,0-0,399,214,13-29,6.9,200,45,4.4,6-50,3,1,2,18:21,USC,24,away,1,2,0,0,2,1,6,0,0,2,19,7-14,0-0,368,129,11-20,6.4,239,48,5.0,8-40,2,2,0,18:19,,,,,,,,,
595,273140026,Arizona State,24,away,1,2,29,0,6,1,6,20,6-18,0-0,352,247,16-31,6.5,152,45,3.4,5-41,3,3,0,19:54,UCLA,20,home,3,1,80,0,5,0,8,,,,14,3-15,1-1,300,191,14-29,6.2,119,33,3.6,5-49,2,1,1,16:34,0,0,1,,,,,,
596,273140204,Oregon State,29,home,1,0,29,1,7,1,17,18,4-15,0-0,328,135,10-22,5.0,219,55,4.0,10-82,4,3,1,20:35,Washington,23,away,3,1,7,0,4,2,5,10,0,1,14,1-14,0-4,334,285,16-39,6.4,85,31,2.7,7-60,1,1,0,15:34,,,,,,,,,
597,273140265,Washington State,33,home,2,1,60,0,5,1,15,27,5-13,0-3,561,460,32-47,9.6,112,31,3.6,2-20,4,4,0,16:21,Stanford,17,away,4,2,,,,0,5,,,,23,5-18,3-4,376,297,22-40,6.6,113,47,2.4,6-60,4,2,2,20:25,55,1,2,,,,,,
598,273140183,South Florida,41,away,2,3,5,0,5,2,11,26,7-14,0-0,582,236,19-28,8.4,346,56,6.2,16-144,1,0,1,21:44,Syracuse,10,home,0,0,32,0,4,1,4,28,0,1,14,2-11,1-2,291,286,21-38,7.3,15,17,0.9,8-60,4,2,2,14:56,0,0,2,,,,,,
599,273130349,Army,6,home,1,0,-2,0,2,0,0,6,0-11,0-2,152,65,7-24,2.3,97,20,4.8,2-10,5,4,1,11:29,Rutgers,41,away,4,4,45,1,6,0,11,16,0,1,25,9-17,0-0,446,42,3-12,3.5,404,72,5.6,5-40,2,1,1,30:36,65,1,1,,,,,,
600,273120277,Louisville,31,away,3,2,-6,0,4,2,7,24,3-13,0-0,382,373,27-46,7.5,37,27,1.4,6-47,5,3,2,17:13,West Virginia,38,home,3,2,16,0,7,2,8,0,0,2,17,5-14,1-1,397,183,16-25,7.2,216,46,4.7,11-116,3,3,0,19:27,,,,,,,,,
601,273140218,Temple,0,home,1,0,18,0,3,0,0,16,3-14,2-4,242,270,26-43,5.5,4,23,0.2,4-35,1,1,0,16:23,Penn State,31,away,1,1,7,0,4,3,7,,,,25,7-13,1-1,462,266,22-33,7.9,202,41,4.9,3-15,2,1,1,19:40,9,0,1,,,,,,
602,273140158,Kansas State,31,away,0,2,0,0,1,2,7,24,6-14,0-1,428,360,26-44,7.3,108,28,3.9,7-40,0,0,0,15:11,Nebraska,73,home,0,2,48,0,4,7,13,,,,35,5-11,3-3,702,534,31-43,12.1,183,37,4.9,6-71,0,0,0,20:10,,,,,,,,,
