,id,team1,team1_pts,team1_home_away,team1_fumblesRecovered,team1_rushingTDs,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns,team1_passingTDs,team1_kickingPoints,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted,team1_firstDowns,team1_thirdDownEff,team1_fourthDownEff,team1_totalYards,team1_netPassingYards,team1_completionAttempts,team1_yardsPerPass,team1_rushingYards,team1_rushingAttempts,team1_yardsPerRushAttempt,team1_totalPenaltiesYards,team1_turnovers,team1_fumblesLost,team1_interceptions,team1_possessionTime,team2,team2_pts,team2_home_away,team2_fumblesRecovered,team2_rushingTDs,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns,team2_passingTDs,team2_kickingPoints,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted,team2_firstDowns,team2_thirdDownEff,team2_fourthDownEff,team2_totalYards,team2_netPassingYards,team2_completionAttempts,team2_yardsPerPass,team2_rushingYards,team2_rushingAttempts,team2_yardsPerRushAttempt,team2_totalPenaltiesYards,team2_turnovers,team2_fumblesLost,team2_interceptions,team2_possessionTime,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns
467,253020096,Mississippi State,7,away,1,1,7,0,5,0,1,,,,22,3-15,2-4,375,231,17-37,5.5,173,37,4.7,0-0,1,1,0,17:50,Kentucky,13,home,1,1,89,0,6,0,7,,,,22,5-15,0-0,324,146,13-27,5.2,183,47,3.9,0-0,1,1,0,18:49,,,,,,
468,253020333,Utah State,3,away,1,0,16,0,4,0,3,,,,17,4-15,0-1,309,164,13-30,5.3,150,41,3.7,0-0,1,0,1,19:00,Alabama,35,home,0,1,48,0,4,4,5,50,0,1,19,8-16,0-0,493,296,23-36,8.0,205,32,6.4,0-0,1,1,0,17:02,,,,,,
469,253020002,Auburn,27,home,0,1,27,0,3,2,9,29,0,1,24,8-17,1-4,362,269,19-29,8.2,123,46,2.7,0-0,2,2,0,21:15,Ole Miss,3,away,2,0,-5,0,1,0,3,,,,14,4-15,0-2,209,194,21-35,5.3,23,27,0.9,0-0,1,0,1,15:26,,,,,,
470,253022084,Buffalo,20,home,0,2,4,0,2,1,2,,,,22,5-15,0-0,432,320,24-36,8.1,139,32,4.3,0-0,2,1,1,19:01,Ohio,34,away,1,2,35,0,4,3,4,27,0,1,18,4-12,0-0,474,170,12-19,8.8,307,45,6.8,0-0,0,0,0,17:09,,,,,,
471,253022711,Western Michigan,44,home,2,2,22,0,2,2,6,32,1,2,17,2-15,1-1,407,256,20-31,8.0,158,39,4.1,0-0,2,0,2,19:01,Kent State,14,away,0,0,20,0,3,2,2,0,0,2,19,3-18,1-3,374,419,27-50,7.5,1,28,0.0,0-0,4,2,2,17:39,,,,,,
472,253020189,Bowling Green,14,home,0,1,26,0,5,1,,,,,22,2-11,1-3,366,187,22-31,5.6,193,38,5.1,0-0,2,1,1,16:56,Akron,24,away,1,2,-1,0,2,1,6,14,0,1,20,5-16,0-1,358,211,15-29,7.1,153,42,3.6,0-0,0,0,0,19:14,,,,,,
473,253022117,Central Michigan,21,home,0,1,0,0,3,2,3,,,,22,5-17,2-3,349,196,20-37,5.1,160,44,3.6,0-0,1,0,1,19:23,Toledo,17,away,0,0,25,0,5,2,5,1,0,1,19,7-17,0-4,357,278,28-45,5.8,95,30,3.2,0-0,0,0,0,17:18,,,,,,
474,253022459,Northern Illinois,17,home,2,1,7,0,1,1,5,0,0,1,16,1-11,2-4,229,184,21-31,5.3,66,28,2.4,0-0,4,3,1,13:16,Ball State,31,away,3,1,,,,3,7,0,0,1,28,13-21,1-2,382,209,23-34,5.5,196,52,3.8,0-0,3,2,1,23:03,,,,,,
475,253000259,Virginia Tech,30,home,0,1,60,0,6,1,12,59,1,2,26,8-16,0-0,492,288,22-28,10.0,212,53,4.0,0-0,1,1,0,23:45,Boston College,10,away,1,0,18,0,1,1,4,,,,10,5-13,0-0,183,174,15-30,5.2,27,21,1.3,0-0,2,0,2,12:55,,,,,,
476,253020059,Georgia Tech,10,home,5,1,25,0,2,0,4,0,0,1,16,6-15,0-0,308,126,14-24,5.3,182,39,4.7,0-0,2,1,1,18:31,Clemson,9,away,1,0,11,0,1,0,9,31,0,1,18,3-11,0-1,325,205,19-30,6.0,145,35,4.1,0-0,6,5,1,18:10,,,,,,
477,253020150,Duke,6,home,0,0,2,0,2,1,0,0,0,1,14,2-14,0-0,203,171,17-29,5.3,50,31,1.6,0-0,2,0,2,17:04,Wake Forest,44,away,0,4,9,0,5,0,14,32,0,2,23,5-14,0-0,557,138,11-23,6.0,419,51,8.2,0-0,1,0,1,19:31,,,,,,
478,253022390,North Carolina,16,away,1,2,,,,0,2,15,0,3,15,6-18,1-1,188,119,13-25,3.4,102,44,2.3,0-0,4,3,1,22:17,Miami,34,home,3,4,32,1,4,0,4,55,0,1,20,4-9,1-1,321,113,11-19,5.8,210,38,5.5,0-0,4,1,3,14:23,,,,,,
479,253020062,Fresno State,27,away,0,3,,,,1,3,26,0,2,17,6-10,0-0,445,223,15-25,8.5,232,28,8.3,0-0,4,2,2,15:09,Hawai'i,13,home,2,0,,,,1,7,36,0,2,27,8-16,0-3,456,349,35-56,5.8,129,23,5.6,0-0,2,0,2,21:29,,,,,,
480,253020242,Rice,31,home,1,3,,,,1,7,32,0,2,27,5-17,4-6,380,123,9-19,5.7,272,65,4.2,0-0,1,1,0,21:02,UTEP,38,away,1,2,5,0,1,3,8,,,,19,7-12,0-0,532,400,24-30,12.9,145,30,4.8,0-0,3,1,2,15:37,,,,,,
481,253020309,Troy,28,away,2,2,36,0,3,2,4,,,,19,6-17,2-2,320,158,11-27,5.1,183,46,4.0,0-0,1,0,1,17:39,Louisiana,31,home,0,4,0,0,2,0,5,16,0,1,20,6-15,0-1,399,134,9-20,6.7,265,52,5.1,0-0,2,2,0,19:34,,,,,,
482,253092426,Tulane,21,away,1,2,17,0,2,1,3,1,0,1,16,6-13,0-1,245,145,15-33,4.1,109,26,4.2,0-0,4,1,3,15:12,Navy,49,home,1,6,29,0,4,0,7,39,1,3,23,6-13,1-4,447,41,1-3,9.7,418,71,5.9,0-0,2,1,1,21:37,,,,,,
483,253092509,Purdue,28,home,0,3,37,0,4,1,4,0,0,1,23,11-17,0-0,447,238,20-32,7.1,221,44,5.0,0-0,2,2,0,17:02,Michigan State,21,away,2,1,70,0,3,1,3,,,,20,4-13,0-1,351,273,22-31,8.0,103,33,3.1,0-0,1,0,1,19:38,,,,,,
484,253090194,Ohio State,40,home,0,2,13,0,2,3,10,,,,24,9-15,1-1,526,324,16-25,13.0,202,46,4.4,0-0,1,1,0,20:19,Illinois,2,away,1,0,,,,0,,,,,9,3-15,1-2,160,123,18-24,3.8,68,33,2.1,0-0,0,0,0,16:08,,,,,,
485,253090213,Penn State,35,home,0,3,55,0,7,2,5,0,0,2,24,7-13,0-0,520,245,13-28,8.5,282,47,6.0,0-0,2,0,2,19:33,Wisconsin,14,away,0,1,8,0,3,1,2,47,0,2,18,3-15,2-4,302,377,19-34,9.2,-11,34,-0.3,0-0,2,0,2,17:03,,,,,,
486,253090077,Northwestern,28,home,0,2,1,0,3,2,4,,,,25,9-18,1-1,453,339,31-51,6.6,115,31,3.7,0-0,2,0,2,17:57,Iowa,27,away,0,3,4,0,1,0,9,5,0,2,27,6-15,0-1,492,281,23-38,7.3,216,43,5.0,0-0,0,0,0,18:43,,,,,,
487,253080084,Indiana,21,home,0,3,14,0,2,0,3,,,,20,11-20,0-1,365,254,26-43,5.9,112,37,3.0,0-0,1,0,1,19:54,Minnesota,42,away,0,5,28,0,3,1,2,0,0,1,27,6-12,0-1,572,225,16-26,8.7,347,49,7.1,0-0,0,0,0,16:47,,,,,,
488,253090030,Stanford,21,away,0,2,6,0,1,1,3,,,,24,8-15,0-2,420,288,25-41,6.8,141,35,4.0,0-0,5,2,3,20:02,USC,51,home,2,3,6,0,1,4,9,12,0,3,27,5-10,2-3,529,345,29-38,9.1,184,28,6.6,0-0,0,0,0,16:39,,,,,,
489,253090012,Arizona,52,home,1,2,77,1,6,2,,,,,26,6-11,0-1,519,204,14-24,8.5,315,43,7.3,0-0,0,0,0,17:42,UCLA,14,away,0,0,0,0,1,2,2,,,,22,8-19,0-3,328,259,25-41,5.9,85,35,2.4,0-0,1,1,0,18:49,,,,,,
490,253090264,Oregon State,18,away,4,0,23,0,5,0,18,20,0,1,12,5-18,1-1,263,137,17-27,5.0,127,42,3.0,0-0,1,1,0,21:27,Washington,10,home,1,0,3,0,1,1,4,,,,16,6-17,0-1,226,237,16-42,4.9,19,27,0.7,0-0,5,4,1,15:13,,,,,,
491,253090265,Washington State,24,home,2,2,4,0,1,1,6,0,0,1,28,7-15,0-1,506,301,21-35,8.1,223,42,5.3,0-0,2,1,1,16:00,Arizona State,27,away,1,0,0,0,2,3,9,0,0,1,31,7-14,0-0,548,438,29-44,9.6,124,39,3.2,0-0,3,2,1,20:40,,,,,,
492,253092483,Oregon,27,home,2,1,21,0,3,2,9,0,0,3,19,5-18,0-0,375,244,24-39,5.9,143,37,3.9,0-0,1,0,1,18:32,California,20,away,0,2,82,0,6,0,8,22,0,1,14,2-13,0-1,301,103,10-26,3.4,213,39,5.5,0-0,5,2,3,18:07,,,,,,
493,253070097,Louisville,42,home,3,3,40,0,1,0,16,,,,26,8-15,1-3,467,257,21-31,8.0,220,49,4.5,0-0,2,2,0,22:30,Pittsburgh,20,away,2,0,,,,1,8,,,,17,2-10,0-2,260,206,17-30,6.6,62,28,2.2,0-0,3,3,0,13:55,,,,,,
494,253090164,South Florida,45,away,3,4,0,0,1,0,,56,1,4,22,8-18,2-3,377,135,13-22,6.1,242,57,4.2,0-0,0,0,0,19:01,Rutgers,31,home,0,1,0,0,1,3,7,,,,25,1-10,1-1,398,239,16-27,8.6,165,40,4.1,0-0,7,3,4,16:51,,,,,,
495,253060277,Connecticut,13,away,1,1,10,0,3,0,7,21,0,1,9,2-15,0-2,129,167,11-21,5.6,12,38,0.3,0-0,2,1,1,15:07,West Virginia,45,home,1,5,57,0,4,1,9,32,0,1,22,6-14,0-0,372,144,9-18,8.0,228,57,4.0,0-0,2,1,1,21:33,,,,,,
496,253092305,Kansas,40,home,0,1,60,1,9,2,8,40,1,1,17,6-16,1-1,428,217,16-27,8.0,213,44,4.8,0-0,2,1,1,21:15,Nebraska,15,away,1,1,17,0,2,1,1,19,0,1,7,2-12,0-1,138,136,14-27,4.3,21,22,1.0,0-0,1,0,1,15:11,,,,,,
497,253090038,Missouri,12,away,2,0,4,0,2,1,0,,,,18,7-18,2-4,276,241,27-44,4.9,59,30,2.0,0-0,2,1,1,15:15,Colorado,41,home,1,4,14,0,3,1,11,4,0,1,24,6-14,0-0,396,272,24-32,8.1,136,42,3.2,0-0,2,2,0,21:08,,,,,,
498,253090066,Iowa State,45,home,1,3,,,,3,9,11,0,2,19,6-16,0-0,415,215,16-23,8.4,221,53,4.2,0-0,2,2,0,20:15,Kansas State,17,away,2,0,14,0,6,,5,,,,13,0-13,1-2,233,259,17-30,7.4,12,29,0.4,0-0,3,1,2,15:23,,,,,,
499,253090239,Baylor,0,home,0,0,,,,0,0,,,,13,2-13,0-0,201,105,10-23,3.9,112,30,3.7,0-0,2,0,2,15:08,Texas,62,away,0,7,67,0,4,2,8,11,0,2,35,10-14,2-3,645,298,16-27,11.0,347,54,6.4,0-0,0,0,0,21:28,,,,,,
500,253092641,Texas A&M,17,away,0,1,0,0,1,1,5,4,0,1,18,1-10,2-3,353,131,15-25,5.2,222,40,5.6,0-0,3,2,1,17:12,Texas Tech,56,home,2,5,49,0,4,3,8,26,0,1,32,8-14,2-3,627,450,32-48,9.0,194,37,5.2,0-0,1,0,1,19:23,,,,,,
501,253090254,Wyoming,13,away,0,0,3,0,2,1,7,,,,15,6-15,0-1,279,148,15-30,4.4,146,32,4.6,0-0,3,2,1,15:35,Utah,43,home,2,1,9,0,2,4,13,19,0,1,25,7-18,2-3,563,384,32-45,8.5,179,41,4.4,0-0,0,0,0,21:04,,,,,,
502,253092439,UNLV,14,home,0,1,13,0,2,1,2,,,,19,3-15,1-4,331,369,31-53,6.2,2,20,0.1,0-0,3,0,3,16:22,BYU,55,away,0,4,12,0,4,3,13,37,0,3,29,7-15,1-1,503,287,24-35,8.0,224,46,4.9,0-0,0,0,0,19:45,,,,,,
503,253092628,TCU,33,home,0,3,4,0,1,1,7,54,0,4,25,4-13,1-2,401,176,13-25,6.4,241,46,5.2,0-0,1,1,0,18:06,Colorado State,6,away,1,0,-3,0,3,0,6,,,,17,4-15,1-3,253,238,22-39,5.0,59,30,2.0,0-0,4,0,4,18:38,,,,,,
504,253092005,Army,27,away,2,3,14,0,2,0,9,,,,22,6-15,2-3,360,143,13-23,6.2,217,50,4.3,0-0,0,0,0,20:27,Air Force,24,home,0,2,,,,1,6,,,,22,5-13,1-1,433,205,17-23,8.8,230,47,4.9,0-0,2,2,0,15:35,,,,,,
505,253092393,Arkansas State,7,away,0,0,38,0,2,1,1,0,0,1,16,3-13,0-2,265,146,16-28,4.3,146,35,4.2,0-0,1,0,1,16:06,Middle Tennessee,45,home,0,3,50,0,6,3,9,44,0,1,21,7-15,0-0,412,281,18-28,9.5,146,43,3.4,0-0,1,0,1,20:35,,,,,,
506,253090249,Louisiana,31,away,1,4,0,0,1,0,7,16,0,1,25,8-12,0-0,436,120,8-11,9.9,327,61,5.4,0-0,1,0,1,23:27,North Texas,28,home,0,3,,,,1,4,4,0,1,19,6-9,0-0,375,112,8-14,8.0,263,33,8.0,0-0,2,1,1,13:26,,,,,,
507,253092116,Houston,29,away,0,2,0,0,1,2,5,0,0,1,20,4-9,0-1,451,338,19-30,10.4,138,27,5.1,0-0,2,1,1,17:47,UCF,31,home,1,2,13,0,2,2,6,0,0,1,26,7-15,0-2,495,275,21-30,9.2,220,54,4.1,0-0,1,0,1,22:54,,,,,,
508,253050235,UAB,37,away,1,0,5,0,1,4,13,3,0,2,32,3-12,2-3,551,334,25-42,8.0,217,37,5.9,0-0,1,0,1,19:54,Memphis,20,home,0,1,,,,1,8,33,0,1,18,6-14,1-3,405,187,16-22,8.5,218,44,5.0,0-0,3,1,2,16:46,,,,,,
509,253092638,UTEP,41,home,1,2,3,0,1,2,11,62,1,1,24,6-12,2-2,435,357,25-34,10.0,95,30,3.2,0-0,3,1,2,16:38,Tulsa,38,away,1,4,7,0,2,1,8,0,0,2,20,10-19,0-0,402,274,23-40,6.6,139,38,3.7,0-0,2,1,1,20:00,,,,,,
510,253092567,Rice,7,away,2,0,-8,0,4,1,1,,,,17,7-20,1-4,230,70,10-31,2.1,166,50,3.3,0-0,3,2,1,19:10,SMU,27,home,2,3,46,0,5,0,9,0,0,1,16,4-14,0-0,391,116,9-17,6.5,280,49,5.7,0-0,2,2,0,17:29,,,,,,
511,253090258,Virginia,51,home,3,6,53,0,7,0,15,0,0,1,23,7-16,1-1,449,194,17-29,6.4,262,45,5.8,0-0,2,0,2,19:17,Temple,3,away,0,0,17,0,2,0,3,0,0,2,11,4-18,1-1,170,188,16-37,4.3,10,27,0.4,0-0,4,3,1,17:18,,,,,,
512,253090328,Utah State,17,home,1,2,17,0,5,0,5,,,,22,7-16,0-3,478,390,27-44,8.5,106,38,2.8,0-0,4,4,0,17:53,Louisiana Tech,27,away,4,2,13,0,2,1,9,,,,20,3-11,0-0,276,178,16-26,5.8,126,38,3.3,0-0,1,1,0,18:26,,,,,,
513,253090068,New Mexico State,6,away,1,0,-1,0,3,1,0,0,0,1,10,5-18,1-3,176,128,14-38,3.0,61,28,2.2,0-0,4,1,3,14:27,Boise State,56,home,1,6,41,0,5,2,8,0,0,1,31,10-16,0-2,524,221,19-33,6.7,303,58,5.2,0-0,2,1,1,22:12,,,,,,
514,253090087,Tennessee,21,away,1,1,14,0,3,1,7,,,,18,7-18,0-0,296,205,13-32,5.8,109,39,2.8,0-0,3,1,2,17:15,Notre Dame,41,home,1,0,118,1,5,3,11,74,1,2,14,6-16,0-1,343,309,20-33,8.9,48,34,1.4,0-0,1,1,0,19:33,,,,,,
515,253090057,Vanderbilt,42,away,0,2,-2,0,3,4,6,,,,22,9-13,0-0,419,367,28-42,8.6,58,25,2.3,0-0,4,2,2,15:07,Florida,49,home,2,4,19,0,3,3,7,3,0,2,29,9-16,1-2,448,266,32-41,6.3,191,42,4.5,0-0,0,0,0,21:21,,,,,,
516,253090008,Arkansas,10,home,2,0,13,0,4,1,4,,,,17,4-14,0-4,356,170,12-24,5.7,219,48,4.6,0-0,1,0,1,19:27,South Carolina,14,away,0,0,0,0,2,2,2,0,0,1,16,5-14,0-0,187,172,12-25,5.7,45,33,1.4,0-0,2,2,0,17:13,,,,,,
517,253090096,Auburn,49,away,0,6,2,0,3,1,7,0,0,1,24,8-13,0-1,589,201,13-21,9.6,388,49,7.9,0-0,2,2,0,21:23,Kentucky,27,home,2,2,17,0,2,1,9,,,,20,6-16,1-2,450,358,26-43,7.8,115,27,4.3,0-0,1,0,1,16:11,,,,,,
518,253090344,Mississippi State,0,home,2,0,0,0,2,0,,11,0,2,8,4-14,0-2,103,95,10-30,2.6,26,25,1.0,0-0,4,1,3,14:31,Alabama,17,away,1,0,17,0,4,0,5,17,1,3,19,4-15,0-1,298,129,14-22,5.3,182,47,3.9,0-0,4,2,2,22:01,,,,,,
519,253092440,Hawai'i,28,away,0,1,,,,3,2,,,,25,5-12,1-1,461,447,30-46,9.0,46,19,2.4,0-0,2,1,1,14:16,Nevada,38,home,1,3,25,0,2,2,8,14,0,1,29,10-18,1-1,440,225,20-36,5.7,236,50,4.7,0-0,0,0,0,22:20,,,,,,
520,253090099,Appalachian State,0,away,0,0,2,0,2,0,,,,,14,5-14,0-0,256,74,10-22,3.6,176,36,4.9,7-50,0,0,0,19:51,LSU,24,home,0,1,8,0,3,2,6,,,,21,3-9,0-0,371,217,16-22,9.5,163,32,5.1,0-0,0,0,0,16:49,64,0,3,,,
521,253090193,Buffalo,13,away,0,1,7,0,2,1,1,29,0,1,14,2-9,0-0,222,179,12-24,6.0,79,31,2.5,0-0,10,7,3,14:22,Miami (OH),54,home,7,0,48,0,5,4,18,31,1,3,25,7-18,1-2,447,306,26-45,6.6,149,45,3.3,0-0,1,0,1,22:33,,,,,,
522,253080195,Toledo,30,away,0,1,30,0,5,2,12,10,0,2,26,3-13,1-2,529,236,22-31,7.6,293,44,6.7,0-0,1,0,1,15:22,Ohio,21,home,0,3,0,0,1,0,3,0,0,1,18,2-13,0-1,294,159,13-23,6.4,146,38,3.8,0-0,2,0,2,12:16,,,,,,
523,253092309,Bowling Green,24,away,1,2,53,0,3,1,,0,0,1,16,5-16,1-1,282,136,11-18,6.3,169,50,3.4,0-0,0,0,0,19:43,Kent State,14,home,0,0,-2,0,3,2,2,,,,17,5-14,0-1,247,260,27-39,5.7,25,23,1.1,0-0,2,1,1,16:03,,,,,,
524,253092050,Ball State,23,home,0,0,,,,1,11,0,0,1,17,5-17,0-0,251,169,18-29,5.0,106,43,2.5,0-0,0,0,0,19:04,Akron,17,away,0,0,0,0,4,2,5,,,,20,6-17,1-2,369,298,22-44,6.5,84,28,3.0,0-0,1,0,1,17:36,,,,,,
525,253092199,Eastern Michigan,36,home,1,1,1,0,1,4,6,,,,24,7-15,3-5,434,416,40-59,6.8,35,16,2.2,0-0,2,1,1,17:14,Western Michigan,44,away,1,2,17,0,1,4,8,38,0,1,28,7-12,1-1,432,257,23-31,7.8,189,41,4.6,0-0,1,1,0,18:37,,,,,,
526,253092117,Northern Illinois,31,away,2,1,14,0,4,3,7,,,,18,4-13,0-0,441,474,31-43,10.1,6,22,0.3,0-0,1,0,1,15:26,Central Michigan,28,home,0,0,9,0,3,4,4,0,0,1,32,10-19,0-1,588,404,33-51,7.5,206,46,4.5,0-0,2,2,0,21:14,,,,,,
527,253090153,North Carolina,16,home,0,0,25,0,2,0,10,,,,19,9-18,0-0,310,220,20-32,6.6,99,40,2.5,0-0,1,0,1,20:43,Boston College,14,away,0,1,33,0,2,1,2,0,0,1,20,6-15,1-1,337,251,26-41,5.8,100,30,3.3,0-0,0,0,0,15:57,,,,,,
528,253090228,Duke,20,away,0,1,2,0,2,1,8,,,,20,7-17,1-1,407,339,26-43,7.6,79,28,2.8,0-0,2,1,1,28:06,Clemson,49,home,1,5,19,0,4,2,7,,,,24,3-10,2-3,450,228,14-24,9.0,234,41,5.7,0-0,0,0,0,16:16,,,,,,
529,253090059,Georgia Tech,30,home,2,1,40,0,5,2,12,39,0,1,17,8-17,0-0,387,208,12-27,7.4,187,42,4.5,0-0,0,0,0,19:24,Wake Forest,17,away,0,1,12,0,2,1,5,,,,16,6-16,1-3,260,178,19-33,4.8,100,35,2.9,0-0,3,2,1,17:18,,,,,,
530,253090259,Miami,27,away,6,1,21,0,2,1,9,0,0,2,17,6-15,0-2,304,154,15-25,6.1,152,43,3.5,0-0,1,0,1,20:43,Virginia Tech,7,home,0,1,28,0,4,0,1,0,0,1,13,2-12,2-3,167,122,8-22,4.1,77,34,2.3,0-0,8,6,2,15:58,,,,,,
531,253090278,Fresno State,45,home,0,3,65,0,2,3,9,0,0,1,30,10-17,2-4,531,393,23-36,10.3,161,51,3.2,0-0,0,0,0,23:18,San José State,7,away,0,1,,,,0,1,,,,14,5-13,0-2,259,48,5-23,2.1,211,31,6.8,0-0,1,0,1,13:07,,,,,,
532,253092433,Florida International,31,away,2,0,16,0,2,3,7,16,0,1,16,6-13,0-0,295,243,21-35,6.7,60,25,2.4,0-0,1,1,0,16:03,Louisiana Monroe,29,home,1,3,11,0,4,1,5,,,,29,7-13,1-3,484,387,32-49,7.8,100,31,3.2,0-0,3,2,1,20:36,,,,,,
533,253092653,Florida Atlantic,14,away,0,0,,,,2,2,,,,15,5-15,1-1,330,216,21-37,5.8,114,27,4.2,0-0,1,0,1,17:18,Troy,28,home,0,1,31,0,5,3,4,14,0,1,19,5-15,1-1,383,272,17-27,10.0,112,38,2.9,0-0,0,0,0,19:21,,,,,,
534,253160087,Notre Dame,42,home,1,2,25,0,2,4,6,-7,0,1,29,7-12,1-2,505,284,22-31,9.2,221,39,5.7,0-0,1,0,1,17:05,Navy,21,away,0,2,,,,1,3,16,0,1,21,8-14,2-3,314,75,4-10,7.5,239,58,4.1,0-0,2,1,1,19:35,,,,,,
535,253160135,Minnesota,41,home,0,4,0,0,1,2,5,,,,25,13-17,1-1,450,123,8-13,9.5,327,63,5.2,0-0,0,0,0,22:25,Michigan State,18,away,0,0,0,0,1,2,4,,,,24,6-13,1-2,457,312,29-46,6.8,145,21,6.9,0-0,0,0,0,14:15,,,,,,
536,253162509,Purdue,37,home,1,4,10,0,3,1,7,53,0,3,26,5-14,0-0,391,218,18-26,7.7,190,47,4.0,0-0,1,0,1,19:46,Illinois,3,away,0,0,,,,0,3,41,0,1,15,6-19,0-1,265,111,11-28,3.5,168,42,4.0,0-0,4,1,3,16:55,,,,,,
537,253160275,Iowa,20,away,0,0,31,0,3,2,8,,,,21,8-17,0-0,390,228,21-34,6.6,166,37,4.5,0-0,2,1,1,18:09,Wisconsin,10,home,1,0,16,0,3,1,4,30,0,1,16,7-18,1-1,276,284,21-38,6.8,19,31,0.6,0-0,0,0,0,18:02,,,,,,
538,253150130,Indiana,14,away,2,0,0,0,2,2,2,,,,9,3-14,0-1,210,161,13-30,4.9,63,28,2.3,0-0,1,0,1,14:30,Michigan,41,home,0,3,104,0,7,3,5,21,0,1,26,10-18,0-3,425,231,23-37,5.6,216,49,4.4,0-0,2,2,0,22:10,,,,,,
539,253160194,Northwestern,7,away,0,0,0,0,1,1,1,13,0,1,16,6-16,0-1,251,171,18-40,3.8,98,29,3.4,0-0,2,1,1,15:11,Ohio State,48,home,1,5,89,1,6,0,12,-6,0,1,23,6-11,0-0,422,106,9-15,7.0,317,54,5.9,0-0,1,0,1,20:44,,,,,,
540,253160025,California,10,home,0,1,8,0,2,0,4,32,0,1,17,1-8,0-1,299,140,13-23,5.7,167,31,5.4,0-0,6,2,4,14:36,USC,35,away,2,5,0,0,2,0,5,12,0,4,26,7-14,0-1,434,260,20-32,7.7,188,47,4.0,0-0,1,0,1,22:04,,,,,,
541,253160026,Arizona State,35,away,2,2,0,0,1,3,5,,,,29,8-14,2-3,515,356,27-37,9.0,181,45,4.0,0-0,3,3,0,18:15,UCLA,45,home,3,1,,,,5,9,,,,23,7-12,0-2,660,519,22-27,18.9,150,39,3.8,0-0,2,2,0,18:25,,,,,,
542,253160012,Arizona,14,home,0,0,2,0,1,2,,0,0,1,21,6-14,0-0,322,243,22-41,5.7,87,30,2.9,0-0,6,3,3,17:12,Washington,38,away,3,3,40,0,2,1,8,91,1,3,21,5-14,1-3,490,173,10-19,8.3,333,52,6.4,0-0,1,0,1,19:09,,,,,,
543,253160204,Oregon State,17,home,1,0,21,0,6,1,5,55,1,2,16,5-19,0-0,312,288,16-40,6.3,62,30,2.1,0-0,1,0,1,17:36,Stanford,20,away,0,0,28,0,2,2,8,0,0,1,18,5-17,0-0,302,257,18-33,7.1,68,40,1.7,0-0,3,1,2,19:04,,,,,,
544,253160183,South Florida,27,away,0,3,24,0,7,0,,15,0,3,20,3-14,1-1,427,99,5-14,6.4,338,51,6.6,0-0,1,0,1,19:25,Syracuse,0,home,0,0,33,0,5,0,,0,0,1,12,4-15,0-1,182,88,8-26,2.5,117,37,3.2,0-0,3,0,3,17:16,,,,,,
545,253160221,Connecticut,0,away,0,0,13,0,3,0,0,,,,20,6-18,0-0,299,183,18-35,4.5,143,37,3.9,0-0,3,0,3,20:19,Pittsburgh,24,home,0,1,7,0,2,1,6,67,0,3,11,4-13,0-0,192,138,12-21,5.5,76,34,2.2,0-0,0,0,0,16:20,,,,,,
546,253150097,Louisville,56,home,0,5,39,0,8,3,8,32,0,2,25,7-12,1-1,500,355,23-31,10.9,161,43,3.7,0-0,1,1,0,20:24,Rutgers,5,away,1,0,6,0,2,0,3,,,,9,1-12,0-1,187,97,12-24,3.8,96,26,3.7,0-0,2,0,2,16:16,,,,,,
547,253132132,Cincinnati,0,home,0,0,5,0,1,0,,,,,15,4-12,0-0,269,219,21-29,7.1,62,33,1.9,0-0,4,2,2,17:59,West Virginia,38,away,2,4,52,0,5,1,8,28,0,2,17,6-14,0-0,406,113,8-13,8.4,297,50,5.9,0-0,0,0,0,18:02,,,,,,
548,253160158,Kansas State,25,away,3,1,-4,0,2,0,3,36,0,1,17,5-19,0-1,351,118,6-30,3.4,248,50,5.0,0-0,2,1,1,17:04,Nebraska,27,home,1,1,29,0,8,2,9,0,0,1,20,5-14,0-1,334,249,22-38,6.3,93,35,2.7,0-0,4,3,1,18:58,,,,,,
549,253160066,Iowa State,30,home,1,0,,,,1,12,91,1,2,15,2-14,0-1,287,263,20-38,6.6,36,25,1.4,0-0,1,1,0,14:24,Colorado,16,away,1,1,2,0,3,0,10,,,,23,3-14,0-2,363,297,25-42,6.8,79,38,2.1,0-0,3,1,2,21:41,,,,,,
550,253160142,Baylor,16,away,1,0,23,0,4,2,4,0,0,1,19,7-20,0-2,347,306,27-50,5.4,77,33,2.3,0-0,1,0,1,20:04,Missouri,31,home,0,3,33,0,6,0,7,32,1,1,17,7-18,2-2,370,72,9-23,3.1,298,50,6.0,0-0,2,1,1,16:36,,,,,,
551,253160251,Texas,66,home,1,3,91,1,7,4,12,31,0,1,29,7-14,0-0,617,293,19-28,10.0,336,53,6.3,0-0,1,0,1,21:05,Kansas,14,away,0,2,10,0,3,0,2,18,0,1,9,2-15,0-1,267,165,17-35,4.2,119,22,5.4,0-0,2,1,1,15:35,,,,,,
