,id,team1,team1_pts,team1_home_away,team1_fumblesRecovered,team1_rushingTDs,team1_passingTDs,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team1_kickingPoints,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted,team1_firstDowns,team1_thirdDownEff,team1_fourthDownEff,team1_totalYards,team1_netPassingYards,team1_completionAttempts,team1_yardsPerPass,team1_rushingYards,team1_rushingAttempts,team1_yardsPerRushAttempt,team1_totalPenaltiesYards,team1_turnovers,team1_fumblesLost,team1_interceptions,team1_possessionTime,team2,team2_pts,team2_home_away,team2_fumblesRecovered,team2_rushingTDs,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns,team2_passingTDs,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns,team2_kickingPoints,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted,team2_firstDowns,team2_thirdDownEff,team2_fourthDownEff,team2_totalYards,team2_netPassingYards,team2_completionAttempts,team2_yardsPerPass,team2_rushingYards,team2_rushingAttempts,team2_yardsPerRushAttempt,team2_totalPenaltiesYards,team2_turnovers,team2_fumblesLost,team2_interceptions,team2_possessionTime,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns
82,312530036,Northern Colorado,14,away,0,1,1,25,0,1,2,3,0,3,9,4-12,0-0,216,99,11-23,3.8,129,20,6.4,6-36,2,0,2,11:33,Colorado State,33,home,0,3,32,0,3,1,78,0,3,7,36,0,2,28,5-14,3-4,501,277,28-42,6.2,242,41,5.9,8-91,3,0,3,24:37,-3,0,1
83,312532751,Texas State,10,away,0,1,0,122,0,6,4,5,0,2,0,0-0,0-0,189,137,12-23,4.9,77,34,2.3,0-0,2,0,2,,Wyoming,45,home,0,5,-7,0,3,1,44,0,1,9,0,0,2,27,11-16,0-1,618,236,16-31,7.6,382,50,7.6,5-46,2,0,2,18:39,,,
84,312530349,Army,20,home,0,3,0,96,0,4,2,,,,25,8-15,3-5,446,49,2-7,6.1,403,77,5.2,4-40,5,5,0,25:38,San Diego State,23,away,5,2,9,0,1,1,24,0,3,5,,,,16,2-8,0-0,292,157,8-18,8.1,146,25,5.8,3-10,0,0,0,10:54,22,0,3
85,312530008,Arkansas,52,home,0,4,2,104,1,2,10,,,,34,4-9,1-1,632,375,26-39,9.6,259,42,6.2,7-45,4,3,1,19:20,New Mexico,3,away,3,0,5,0,1,0,174,0,7,3,1,0,1,15,5-17,0-2,297,202,22-38,5.3,95,28,3.4,3-33,0,0,0,17:05,20,0,4
86,312532005,TCU,35,away,2,3,2,25,0,2,5,,,,24,9-16,1-1,410,222,20-25,8.2,204,44,4.6,6-50,1,1,0,19:45,Air Force,19,home,1,1,14,0,4,1,82,0,4,7,,,,16,7-15,1-2,416,167,12-21,8.0,249,43,5.8,6-55,2,2,0,17:01,6,0,3
87,312530265,Washington State,59,home,1,1,7,21,0,1,11,,,,32,7-12,1-2,610,479,29-38,12.4,139,39,3.6,6-55,1,1,0,17:26,UNLV,7,away,1,0,,,,0,228,1,7,1,,,,9,2-12,0-3,158,74,11-20,3.0,98,34,2.9,9-80,1,1,0,17:01,24,0,6
88,312532393,Georgia Tech,49,away,2,5,2,17,0,2,7,0,0,1,29,8-12,2-2,596,225,6-10,21.4,382,65,5.9,3-23,1,1,0,23:22,Middle Tennessee,21,home,1,2,-2,0,1,1,134,0,6,3,,,,21,6-13,2-2,342,198,23-36,5.5,144,28,5.1,2-13,3,2,1,13:18,0,0,1
89,312530249,Houston,48,away,2,1,5,91,0,4,12,4,0,1,32,13-19,0-2,690,569,39-59,9.5,127,31,4.1,6-44,2,1,1,16:34,North Texas,23,home,1,2,-6,0,3,1,286,0,9,5,0,0,1,18,6-13,0-0,290,172,21-34,5.1,118,34,3.5,6-40,3,2,1,20:06,2,0,3
90,312530238,Vanderbilt,24,home,1,1,1,79,0,4,6,82,1,3,10,2-16,0-0,259,187,13-27,5.2,118,32,3.7,11-81,3,1,2,17:04,Connecticut,21,away,1,0,15,1,4,0,74,0,4,7,33,0,2,13,3-15,0-1,193,135,11-29,3.6,89,36,2.5,5-40,4,1,3,19:36,31,0,6
91,312520097,Florida International,24,away,1,0,2,67,0,2,6,71,1,1,9,5-13,0-0,293,260,14-21,11.8,45,26,1.7,5-45,0,0,0,14:02,Louisville,17,home,0,0,4,0,5,2,105,0,5,5,,,,24,9-20,1-4,446,406,32-45,8.1,83,41,2.0,4-25,2,1,1,22:38,0,0,5
92,312530058,Ball State,7,away,0,1,0,123,0,7,1,0,0,2,12,3-16,1-2,225,165,24-35,4.2,77,33,2.3,1-5,3,3,0,19:34,South Florida,37,home,3,2,-5,0,4,1,28,0,2,13,,,,33,5-14,0-0,519,378,31-50,7.4,147,38,3.9,3-38,2,0,2,17:14,0,0,3
93,312532633,Tennessee,45,home,0,2,4,88,0,4,9,,,,34,10-13,0-0,531,405,34-41,9.9,126,35,3.6,7-63,2,2,0,22:11,Cincinnati,23,away,2,1,0,0,1,2,85,0,5,5,,,,18,5-12,0-2,396,247,21-34,6.8,166,26,6.4,4-40,0,0,0,13:21,0,0,1
94,312532116,Boston College,3,away,0,0,0,116,0,6,3,,,,7,1-12,1-2,141,98,11-24,3.5,57,23,2.5,6-38,2,0,2,13:16,UCF,30,home,0,3,1,0,6,0,37,0,2,12,0,0,2,18,6-14,1-2,422,187,20-25,7.5,235,45,5.2,5-51,0,0,0,22:40,-1,0,3
95,312532032,Arkansas State,47,home,1,2,4,31,0,2,11,,,,28,8-13,0-0,611,384,29-33,11.4,236,46,5.1,8-96,2,1,1,26:08,Memphis,3,away,1,0,6,0,2,0,102,0,6,3,0,0,1,13,4-16,0-1,169,113,13-29,3.0,82,38,2.2,4-35,1,1,0,16:20,19,0,4
96,312530276,Marshall,26,home,3,0,3,95,0,4,6,29,0,3,20,7-18,0-0,378,288,27-42,6.5,103,37,2.8,9-80,2,0,2,20:06,Southern Mississippi,20,away,0,0,43,0,3,2,91,0,5,8,48,0,2,20,9-20,0-0,384,346,25-49,6.3,75,28,2.7,5-20,6,3,3,16:34,22,0,4
97,312530151,Virginia Tech,17,away,0,2,0,90,0,3,5,2,0,1,20,6-14,0-0,332,91,8-20,4.6,241,50,4.8,12-84,2,1,1,22:42,East Carolina,10,home,1,1,-13,0,5,0,43,0,2,4,0,0,1,11,3-12,0-1,112,170,20-38,3.3,-15,16,-0.9,0-0,1,0,1,13:50,-8,0,4
98,312530057,Florida,39,home,1,4,0,50,0,1,13,,,,28,4-12,1-2,512,212,13-20,10.6,300,55,5.5,9-55,0,0,0,22:29,UAB,0,away,0,0,0,0,2,0,114,0,6,,,,,11,1-10,0-3,212,141,15-29,4.9,71,23,3.1,9-55,1,1,0,14:11,0,0,3
99,312532655,Tulane,3,home,1,0,0,107,0,6,3,36,0,1,15,5-20,1-3,235,185,19-42,4.2,59,35,1.7,5-35,3,2,1,20:54,Tulsa,31,away,2,1,46,0,7,3,54,0,2,7,0,0,1,19,4-13,0-0,412,275,22-32,7.7,166,37,4.5,5-55,2,1,1,15:46,0,0,5
100,312532567,UTEP,17,away,2,2,0,140,0,5,5,0,0,1,20,9-19,0-1,306,312,24-47,5.9,30,26,1.2,3-29,2,1,1,18:59,SMU,28,home,1,3,0,0,2,0,31,0,1,4,12,0,1,16,6-12,0-0,390,248,18-31,7.9,146,27,5.4,9-79,3,2,1,17:26,8,0,2
101,312530070,North Dakota,14,away,0,0,1,203,0,8,2,,,,11,3-13,0-1,197,178,16-34,4.9,29,20,1.5,4-30,2,0,2,15:05,Idaho,44,home,0,1,37,0,6,4,30,0,2,8,56,1,2,23,7-17,2-2,424,327,28-40,7.7,117,38,3.1,6-70,0,0,0,21:30,80,0,2
102,312532006,Akron,3,home,1,0,0,122,0,8,3,,,,12,3-14,1-4,269,284,16-34,6.7,42,28,1.5,8-60,2,1,1,18:01,Temple,41,away,1,4,21,0,4,1,93,0,2,11,18,0,1,22,5-12,1-1,416,111,8-19,5.8,305,49,6.2,4-34,1,1,0,18:39,6,0,1
103,312520009,Arizona State,37,home,0,1,4,150,0,7,7,,,,25,3-9,0-0,492,391,25-33,11.8,104,31,3.4,12-110,1,1,0,17:27,Missouri,30,away,1,1,0,0,2,2,108,0,5,12,,,,24,3-15,2-3,501,338,26-42,7.6,182,37,4.9,11-114,0,0,0,19:30,27,0,3
104,312530275,Oregon State,0,away,0,0,0,56,0,4,,,,,17,7-15,0-2,284,286,27-41,6.4,23,24,1.0,6-51,2,2,0,18:48,Wisconsin,35,home,2,2,0,0,2,3,20,0,1,5,,,,20,8-15,2-3,397,198,17-22,8.6,208,43,4.8,6-53,0,0,0,22:09,0,0,3
105,312530213,Alabama,27,away,2,2,1,40,0,2,9,0,0,1,19,8-17,1-1,359,163,19-31,5.3,196,41,4.8,3-35,0,0,0,20:30,Penn State,11,home,0,1,24,0,6,0,81,0,6,3,,,,16,8-17,1-1,251,144,12-39,3.7,107,30,3.6,3-25,3,2,1,15:26,43,0,3
106,312530242,Rice,24,home,0,1,2,21,0,1,6,,,,23,8-18,1-1,352,263,20-32,7.6,110,48,2.3,5-57,1,1,0,19:13,Purdue,22,away,1,1,44,0,5,1,72,0,3,8,,,,18,6-18,0-1,366,199,18-32,5.7,183,40,4.6,7-50,0,0,0,17:27,21,0,4
107,312530194,Toledo,22,away,1,1,2,72,0,4,2,,,,16,3-16,3-5,338,315,21-42,7.0,46,30,1.5,14-102,1,0,1,17:54,Ohio State,27,home,0,2,77,1,4,1,89,0,4,3,18,0,1,17,3-12,0-1,301,189,16-30,6.3,112,34,3.3,2-13,1,1,0,18:11,42,0,7
108,312530356,South Dakota State,3,away,0,0,0,175,0,7,3,,,,6,2-12,1-2,96,92,11-22,3.2,25,24,1.0,4-40,2,0,2,15:27,Illinois,56,home,0,6,21,0,5,1,30,0,2,8,34,1,2,27,9-11,0-0,519,161,16-18,8.6,364,50,7.3,5-37,0,0,0,21:13,,,
109,312530084,Virginia,34,away,2,3,0,113,0,6,14,0,0,1,19,6-15,1-1,360,205,16-30,6.6,162,40,4.1,6-51,4,2,2,27:29,Indiana,31,home,2,2,8,0,2,1,74,0,5,7,0,0,2,21,8-16,0-1,319,194,16-31,5.5,148,41,3.6,6-39,3,2,1,18:13,5,0,4
110,312530127,Florida Atlantic,0,away,0,0,0,165,0,6,,,,,1,0-10,0-0,48,51,6-13,2.0,22,20,1.1,5-55,1,1,0,10:26,Michigan State,44,home,1,2,40,0,8,2,31,0,1,14,,,,27,8-18,3-3,434,257,22-32,7.7,188,51,3.7,3-20,0,0,0,25:39,0,0,1
111,312530130,Notre Dame,31,away,0,1,3,89,0,6,7,0,0,3,28,8-14,0-0,513,315,27-39,8.1,198,33,6.0,9-75,5,3,2,22:23,Michigan,35,home,3,1,21,0,2,4,98,0,5,5,18,0,2,17,4-9,0-0,452,343,11-24,14.1,114,26,4.4,9-82,3,0,3,14:19,10,0,5
112,312530158,Fresno State,29,away,0,1,1,149,0,6,11,13,0,2,24,9-20,1-1,444,254,20-41,6.2,190,40,4.8,5-50,1,1,0,22:28,Nebraska,42,home,1,4,17,0,4,1,211,1,5,6,,,,16,4-12,1-2,438,223,10-21,10.4,219,35,6.3,2-20,2,0,2,13:33,110,1,5
113,312530066,Iowa State,44,home,1,2,4,159,0,5,8,,,,26,13-20,2-2,473,282,25-38,7.3,194,52,3.7,11-84,3,3,0,17:08,Iowa,41,away,3,2,0,0,1,2,50,0,2,15,,,,18,7-15,0-0,365,211,16-29,7.1,158,43,3.7,6-35,1,1,0,18:42,24,0,2
114,312530077,Eastern Illinois,21,away,0,2,1,115,0,6,3,,,,13,4-10,0-2,341,221,14-25,8.4,132,26,5.1,6-41,1,0,1,14:18,Northwestern,42,home,0,5,7,0,1,1,120,0,3,6,9,0,1,27,8-13,1-2,437,127,12-16,7.3,320,67,4.8,5-40,0,0,0,22:22,,,
115,312530135,New Mexico State,28,away,0,1,3,29,0,2,4,13,0,2,25,4-12,1-1,421,288,20-31,9.3,133,37,3.6,9-57,2,0,2,19:50,Minnesota,21,home,0,1,0,0,3,2,65,0,3,3,19,0,2,22,2-12,1-4,419,243,18-40,5.9,181,35,5.2,6-58,2,0,2,16:50,2,0,3
116,312532348,Central Arkansas,42,away,1,0,4,140,0,7,10,36,0,1,23,8-20,0-0,445,392,29-52,7.2,73,31,2.4,8-77,1,0,1,21:34,Louisiana Tech,48,home,0,5,52,0,2,2,191,0,8,6,19,0,1,26,6-15,1-1,542,331,23-38,8.4,221,44,5.0,9-100,2,1,1,15:06,11,0,2
117,312530061,South Carolina,45,away,2,3,1,62,0,3,9,25,1,1,15,4-14,2-2,395,149,11-26,5.5,253,41,6.2,5-47,2,0,2,17:21,Georgia,42,home,0,1,32,0,5,4,184,0,7,10,0,0,2,23,5-12,0-0,436,280,19-29,8.6,188,38,4.9,5-35,3,2,1,18:05,5,0,3
118,312530096,Central Michigan,13,away,1,0,1,32,0,2,7,0,0,1,21,7-18,1-2,383,295,24-45,6.6,88,32,2.8,3-34,2,0,2,21:06,Kentucky,27,home,0,2,11,0,4,1,62,0,3,9,60,0,2,14,3-11,1-2,344,127,9-18,6.3,230,37,6.2,1-15,2,1,1,15:09,6,0,2
119,312530145,Southern Illinois,24,away,1,1,2,78,0,3,6,,,,19,7-15,3-3,435,198,14-30,6.6,238,37,6.4,5-44,4,0,4,18:57,Ole Miss,42,home,0,4,63,1,3,1,104,0,5,6,37,0,4,18,3-9,0-0,315,152,12-19,7.2,179,40,4.5,8-85,1,1,0,17:17,0,0,1
120,312530002,Auburn,41,home,0,2,2,179,0,7,11,43,1,1,21,4-12,1-1,381,156,16-23,6.3,235,36,6.5,7-85,1,0,1,14:33,Mississippi State,34,away,0,2,22,0,3,1,65,0,4,10,27,1,1,31,11-20,1-1,531,202,21-34,5.8,333,63,5.3,10-75,1,0,1,22:07,9,0,3
121,312532483,Oregon,69,home,0,2,6,54,0,4,9,112,1,3,25,6-14,2-3,603,335,15-26,12.7,272,43,6.3,3-25,0,0,0,13:01,Nevada,20,away,0,2,0,0,1,1,221,0,11,2,,,,26,7-16,1-3,516,242,23-39,6.0,283,51,5.5,7-50,3,0,3,23:39,58,1,1
122,312530328,Weber State,17,away,2,1,1,165,0,7,5,,,,13,3-17,1-1,213,193,22-36,4.6,46,33,1.4,3-45,0,0,0,20:07,Utah State,54,home,0,5,69,0,5,2,90,0,4,12,,,,26,4-10,0-1,635,208,12-17,11.5,440,47,9.4,8-70,2,2,0,16:11,,,
123,312530099,Northwestern State,3,away,1,0,0,132,0,8,3,,,,6,2-16,1-3,105,102,17-29,3.4,6,26,0.2,5-40,1,0,1,17:47,LSU,49,home,0,5,26,0,7,2,7,0,2,7,0,0,1,23,9-13,0-0,400,236,17-21,10.7,175,45,3.9,7-51,1,1,0,18:46,-1,0,1
124,312530195,Gardner-Webb,3,away,2,0,0,157,0,7,3,12,0,1,9,1-15,0-1,124,27,4-18,1.1,105,42,2.5,6-30,3,0,3,19:25,Ohio,30,home,0,0,41,0,6,2,70,0,1,12,73,1,3,22,4-13,2-3,391,202,17-30,5.7,219,42,5.2,6-46,3,2,1,19:32,,,
125,312532309,Louisiana,20,away,3,1,0,83,0,3,8,63,1,1,9,5-17,0-0,159,53,7-15,3.1,113,51,2.2,6-65,3,2,1,18:29,Kent State,12,home,2,0,27,0,4,1,89,0,5,4,0,0,1,10,5-18,0-2,186,136,15-33,3.5,72,34,2.1,9-90,4,3,1,18:11,45,0,6
126,312532711,Nicholls,7,away,2,0,0,98,0,5,1,64,1,2,10,4-14,0-0,185,75,10-20,3.0,125,36,3.5,12-101,2,0,2,19:12,Western Michigan,38,home,0,3,29,0,5,2,83,0,2,8,4,0,2,24,2-9,4-4,399,206,17-25,7.4,213,39,5.5,7-33,4,2,2,24:08,6,0,1
127,312532199,Alabama State,7,away,1,0,1,38,0,3,1,1,0,1,18,5-15,0-1,223,297,21-34,6.9,-13,30,-0.4,3-20,0,0,0,17:35,Eastern Michigan,14,home,0,1,32,0,5,1,35,0,2,2,,,,20,6-14,0-0,397,77,7-19,3.2,336,47,7.1,12-135,2,1,1,19:31,-2,0,1
128,312532305,Kansas,45,home,0,3,3,197,0,7,9,,,,32,13-18,2-2,534,297,21-30,9.4,253,60,4.2,9-75,1,1,0,22:03,Northern Illinois,42,away,1,4,7,0,1,2,130,0,8,6,,,,27,4-8,1-2,462,315,27-33,9.5,147,29,5.1,3-35,0,0,0,13:54,0,0,1
129,312532084,Stony Brook,7,away,0,0,1,86,0,4,1,10,0,1,19,4-13,1-2,299,131,13-21,5.4,185,50,3.7,10-88,1,0,1,23:44,Buffalo,35,home,0,3,35,0,3,2,64,0,2,5,23,0,1,15,5-11,0-0,342,177,17-24,7.4,165,24,6.9,5-60,1,0,1,12:52,,,
130,312530052,Charleston Southern,10,away,0,0,1,136,0,6,4,39,0,1,3,2-14,0-0,86,78,9-17,3.7,23,27,0.9,4-50,0,0,0,15:56,Florida State,62,home,0,2,1,0,7,6,78,0,3,14,,,,29,7-11,0-0,647,488,30-42,11.4,170,37,4.6,12-84,1,0,1,20:30,13,0,1
131,312530228,Wofford,27,away,1,2,1,103,0,6,9,,,,16,6-16,2-3,399,127,2-8,15.9,272,57,4.8,6-30,1,0,1,20:07,Clemson,35,home,0,2,0,0,3,3,116,0,6,3,43,0,1,20,7-15,1-3,476,292,18-29,9.0,215,42,5.1,3-44,1,1,0,16:08,,,
132,312530154,Wake Forest,34,home,0,2,2,96,0,5,10,18,0,1,22,8-16,1-1,438,354,23-36,9.4,101,34,3.0,4-42,1,0,1,18:34,NC State,27,away,0,0,0,0,5,3,102,0,5,9,0,0,1,19,5-14,1-3,424,315,24-41,7.7,109,26,4.2,4-33,1,0,1,17:28,5,0,2
133,312530150,Stanford,44,away,1,2,4,32,0,2,8,,,,24,4-9,1-1,504,304,21-30,10.0,205,30,6.8,3-25,1,0,1,15:31,Duke,14,home,0,1,17,0,1,0,134,0,6,2,76,1,1,17,3-16,4-6,335,355,28-39,7.8,30,33,0.9,4-38,1,1,0,20:24,15,0,1
134,312530189,Morgan State,13,away,2,1,0,153,0,8,7,0,0,1,12,2-16,1-1,193,38,8-29,1.3,156,34,4.6,9-52,1,0,1,17:28,Bowling Green,58,home,0,3,-3,0,5,5,16,0,2,10,32,0,1,28,7-12,0-0,572,314,19-27,11.3,268,49,5.5,8-64,3,2,1,25:11,,,
135,312510197,Arizona,14,away,0,1,1,57,0,3,2,0,0,1,21,8-16,1-3,439,404,37-51,7.8,41,21,2.0,11-67,1,1,0,17:18,Oklahoma State,37,home,1,3,17,0,3,2,68,0,3,7,,,,25,8-15,2-2,594,410,42-53,7.5,197,31,6.4,10-90,1,0,1,19:22,3,0,1
136,312530251,BYU,16,away,0,0,1,95,0,4,10,0,0,2,14,5-14,0-0,235,202,22-38,5.1,43,23,1.9,3-25,2,0,2,17:18,Texas,17,home,0,2,20,0,3,0,85,0,4,5,0,0,2,14,4-12,1-2,289,123,12-20,6.2,166,43,3.9,8-46,2,0,2,18:41,27,0,4
137,312530026,UCLA,27,home,0,2,1,32,0,2,9,2,0,2,23,4-13,1-1,417,145,12-23,6.3,272,42,6.5,6-54,2,2,0,18:40,San José State,17,away,2,2,3,0,2,0,136,0,6,5,,,,16,5-15,1-3,317,126,16-34,3.4,202,29,7.0,8-87,2,0,2,17:18,27,0,4
138,312530264,Washington,40,home,1,1,4,120,0,4,8,7,0,1,22,4-11,1-1,466,318,18-26,12.1,151,34,4.4,3-30,1,0,1,16:38,Hawai'i,32,away,0,3,4,0,2,1,163,0,6,2,99,1,1,20,11-14,0-1,388,344,31-45,7.4,55,22,2.5,7-52,2,1,1,19:20,8,0,2
139,312530038,Colorado,33,home,0,0,3,34,0,2,15,0,0,1,25,6-17,2-3,582,474,28-50,9.5,108,32,3.4,12-98,0,0,0,20:12,California,36,away,0,1,,,,4,97,0,5,6,,,,22,7-13,0-0,370,298,19-36,7.5,100,31,3.2,5-50,1,0,1,16:28,4,0,2
140,312530030,Utah,14,away,2,1,1,112,0,4,2,0,0,1,19,5-15,1-3,319,266,23-46,5.2,81,25,3.2,8-43,1,1,0,16:19,USC,23,home,1,1,22,0,5,1,29,0,2,5,,,,23,6-15,1-2,416,269,20-32,8.3,152,39,3.9,6-54,3,2,1,20:36,,,
141,312532433,Grambling,7,away,2,0,1,50,0,5,1,3,0,1,4,2-15,0-0,144,155,10-21,5.6,26,30,0.9,10-69,2,0,2,15:04,Louisiana Monroe,35,home,0,3,22,0,4,2,53,0,2,5,52,0,2,21,12-20,0-1,452,217,19-37,5.5,247,48,5.1,5-34,3,2,1,25:33,15,0,2
142,312602579,South Carolina,24,home,0,3,0,53,0,3,6,0,0,1,27,5-9,2-4,458,209,18-25,8.2,254,44,5.8,5-33,1,0,1,19:15,Navy,21,away,0,3,,,,0,74,0,4,3,7,0,1,15,9-14,1-3,335,61,5-9,6.8,274,47,5.8,3-15,1,0,1,17:25,,,
143,312600030,USC,38,home,1,0,5,61,0,3,8,,,,28,10-14,0-0,501,336,27-40,8.1,175,33,5.3,7-70,1,1,0,20:06,Syracuse,17,away,1,0,,,,2,98,0,7,5,,,,17,8-15,0-1,331,271,26-38,6.8,73,21,3.5,6-65,1,1,0,15:42,1,0,4
144,312602294,Iowa,31,home,1,1,3,86,0,5,7,0,0,2,27,5-15,0-1,475,427,31-48,8.3,76,33,2.3,8-85,1,0,1,20:27,Pittsburgh,27,away,0,0,2,0,5,3,99,0,5,9,26,0,1,20,4-13,0-1,422,305,24-34,8.4,137,37,3.7,4-37,3,1,2,16:13,,,
145,312600120,Maryland,31,home,2,3,1,158,0,7,5,0,0,1,29,7-16,1-3,477,289,34-52,5.6,188,35,5.4,7-75,3,0,3,17:12,West Virginia,37,away,0,2,,,,1,121,0,6,13,38,1,3,27,6-13,0-1,480,401,36-49,7.9,92,31,3.0,6-68,3,2,1,18:52,8,0,1
146,312600038,Colorado,28,home,1,2,2,68,0,3,4,,,,23,8-15,0-0,360,225,17-32,6.7,145,34,4.3,10-114,0,0,0,19:20,Colorado State,14,away,0,1,62,0,6,1,41,0,2,2,,,,16,5-13,0-1,243,196,20-30,5.9,67,25,2.7,9-75,1,1,0,16:50,9,0,4
147,312600189,Bowling Green,27,home,1,0,4,105,0,6,3,,,,28,8-16,1-2,514,455,34-55,7.9,77,33,2.3,4-35,6,4,2,18:21,Wyoming,28,away,4,2,0,0,1,1,74,0,4,4,65,0,2,18,5-16,0-2,396,267,25-39,6.8,129,34,3.8,4-29,1,1,0,18:11,7,0,5
148,312600021,Washington State,24,away,1,0,3,159,0,6,6,0,0,1,19,6-14,0-1,419,412,20-42,8.8,51,28,1.8,7-69,4,2,2,14:57,San Diego State,42,home,2,4,29,0,5,2,123,0,5,6,32,0,2,25,11-19,0-0,500,273,21-37,7.4,227,44,5.2,5-51,2,1,1,21:43,0,0,2
149,312600167,Texas Tech,59,away,2,2,6,58,0,3,11,0,0,1,34,9-13,2-3,624,446,45-50,8.9,178,35,5.1,5-35,1,1,0,20:19,New Mexico,13,home,1,1,,,,0,141,0,7,7,,,,15,5-15,1-3,337,244,10-29,7.9,109,37,2.9,8-45,3,2,1,15:56,33,0,4
150,312602439,Hawai'i,20,away,0,1,2,164,0,8,2,0,0,1,16,1-9,1-2,290,308,25-41,6.9,6,16,0.4,5-54,4,4,0,15:30,UNLV,40,home,4,3,0,0,2,2,17,0,1,10,,,,22,4-12,0-0,365,202,18-30,6.0,186,42,4.4,5-40,1,0,1,21:37,0,0,2
151,312600333,Alabama,41,home,0,5,0,20,0,1,11,,,,25,6-11,0-0,586,258,21-29,8.2,347,33,10.5,2-19,2,2,0,17:07,North Texas,0,away,2,0,,,,0,105,0,8,0,,,,11,5-17,0-1,169,101,13-31,3.3,68,32,2.1,8-68,0,0,0,19:33,56,0,8
152,312590041,Iowa State,24,away,2,1,2,89,0,4,6,2,0,1,12,6-17,0-0,341,255,19-30,8.0,101,34,3.0,11-91,3,0,3,17:30,Connecticut,20,home,0,1,-3,0,3,1,117,0,5,8,32,0,3,20,5-17,0-1,343,251,15-36,6.4,112,42,2.7,1-5,3,2,1,19:10,13,0,5
153,312600096,Kentucky,17,home,0,0,2,72,0,3,5,,,,21,7-18,1-2,290,303,27-42,6.1,35,32,1.1,4-25,1,1,0,18:13,Louisville,24,away,1,0,0,0,1,3,36,0,3,6,,,,18,4-12,0-0,327,168,12-22,6.6,181,40,4.5,9-83,0,0,0,18:02,0,0,4
154,312600058,Florida A&M,17,away,1,0,2,255,0,11,5,48,0,2,10,3-15,0-0,181,152,12-30,4.7,39,29,1.3,7-40,1,0,1,18:47,South Florida,70,home,0,5,68,1,8,4,112,0,4,10,21,0,1,39,10-13,0-1,745,477,30-43,11.1,268,47,5.7,9-72,3,1,2,17:53,1,0,1
155,312602132,Akron,14,away,1,0,2,161,0,8,2,,,,17,3-14,1-1,349,246,17-36,6.1,129,34,3.8,9-78,6,2,4,18:08,Cincinnati,59,home,2,4,52,0,5,1,39,0,2,11,103,2,4,20,6-11,0-0,342,178,13-21,8.5,164,45,3.6,4-45,1,1,0,18:10,0,0,1
156,312602229,Florida International,17,home,2,1,0,13,0,2,5,,,,17,4-13,0-2,238,138,15-29,4.4,111,30,3.7,3-15,0,0,0,16:07,UCF,10,away,0,1,0,0,1,0,59,0,3,4,,,,19,7-14,0-0,300,223,17-27,6.7,119,40,3.0,10-71,2,2,0,22:15,19,0,2
157,312600235,Austin Peay,6,away,1,0,1,72,0,4,0,,,,23,5-14,0-1,368,252,23-44,5.6,123,28,4.4,5-35,2,0,2,19:08,Memphis,27,home,0,0,2,0,2,3,30,0,2,9,1,0,2,18,8-14,0-0,445,332,20-30,11.1,113,33,3.4,9-85,1,1,0,17:17,4,0,2
158,312602572,Southeastern Louisiana,6,away,1,0,0,128,0,6,6,,,,19,4-19,3-3,285,256,20-41,5.7,51,33,1.5,13-90,3,0,3,16:29,Southern Mississippi,52,home,0,3,1,0,2,2,73,0,3,10,66,2,3,29,6-12,0-1,478,153,16-23,6.2,335,53,6.3,8-67,1,1,0,25:39,,,
159,312600005,Tulane,49,away,0,2,3,63,0,3,7,94,2,3,28,6-12,3-4,540,278,23-27,10.3,262,49,5.3,4-47,0,0,0,25:01,UAB,10,home,0,0,9,0,1,0,231,1,8,4,,,,10,3-10,0-1,193,145,10-28,5.2,48,17,2.8,3-25,3,0,3,10:23,14,0,4
160,312600202,Oklahoma State,59,away,2,4,3,149,1,6,11,25,0,4,32,11-18,0-1,543,378,29-40,9.2,174,48,3.6,5-50,2,0,2,17:48,Tulsa,33,home,0,2,,,,2,111,0,5,9,39,0,2,27,6-17,1-1,482,137,8-26,4.5,365,59,6.2,3-25,6,2,4,18:17,0,0,1
161,312602348,Louisiana Tech,34,home,1,3,1,136,0,6,10,25,0,2,26,7-20,3-4,444,231,21-32,6.6,233,66,3.5,6-68,3,1,2,20:54,Houston,35,away,1,2,-2,0,4,3,81,0,5,5,2,0,2,21,5-16,2-2,449,383,25-40,8.8,98,35,2.8,6-42,3,1,2,17:37,25,0,5
162,312602567,Northwestern State,7,away,1,0,0,132,0,7,1,91,0,2,7,2-13,1-3,140,102,13-21,3.7,63,28,2.3,3-30,0,0,0,15:58,SMU,40,home,0,5,10,0,6,0,20,0,1,10,,,,26,6-13,0-4,530,416,26-51,8.2,114,26,4.4,4-45,3,1,2,20:34,6,0,1
163,312602628,Louisiana Monroe,17,away,2,0,2,126,0,6,5,,,,19,8-16,1-2,314,249,29-42,5.5,82,26,3.2,4-45,1,1,0,17:44,TCU,38,home,1,3,24,0,3,1,162,1,4,8,,,,23,9-13,0-0,411,223,15-23,8.9,207,45,4.6,3-35,2,2,0,18:27,6,0,2
