,id,team1,team1_pts,team1_home_away,team1_fumblesRecovered,team1_rushingTDs,team1_puntReturnYards,team1_puntReturnTDs,team1_puntReturns,team1_passingTDs,team1_kickReturnYards,team1_kickReturnTDs,team1_kickReturns,team1_kickingPoints,team1_interceptionYards,team1_interceptionTDs,team1_passesIntercepted,team1_firstDowns,team1_thirdDownEff,team1_fourthDownEff,team1_totalYards,team1_netPassingYards,team1_completionAttempts,team1_yardsPerPass,team1_rushingYards,team1_rushingAttempts,team1_yardsPerRushAttempt,team1_totalPenaltiesYards,team1_turnovers,team1_fumblesLost,team1_interceptions,team1_possessionTime,team2,team2_pts,team2_home_away,team2_fumblesRecovered,team2_rushingTDs,team2_passingTDs,team2_kickReturnYards,team2_kickReturnTDs,team2_kickReturns,team2_kickingPoints,team2_firstDowns,team2_thirdDownEff,team2_fourthDownEff,team2_totalYards,team2_netPassingYards,team2_completionAttempts,team2_yardsPerPass,team2_rushingYards,team2_rushingAttempts,team2_yardsPerRushAttempt,team2_totalPenaltiesYards,team2_turnovers,team2_fumblesLost,team2_interceptions,team2_possessionTime,team2_puntReturnYards,team2_puntReturnTDs,team2_puntReturns,team2_interceptionYards,team2_interceptionTDs,team2_passesIntercepted
343,400764878,Tulane,45,home,2,1,,,,5,19,0,1,9,46,0,3,17,4-14,1-2,395,225,17-29,7.8,170,44,3.9,7-67,1,1,0,33:48,UCF,31,away,1,0,4,146,0,6,7,20,6-15,1-2,357,392,30-52,7.5,-35,22,-1.6,7-65,5,2,3,26:12,3,0,2,,,
344,400764879,Tulsa,24,home,1,3,,,,0,76,0,3,6,,,,23,7-19,1-2,456,326,26-45,7.2,130,43,3.0,10-71,2,1,1,26:43,Houston,38,away,1,5,0,58,0,3,8,28,12-23,0-3,638,274,23-39,7.0,364,55,6.6,3-44,1,1,0,33:17,,,,0,0,1
345,400787445,Georgia Southern,51,away,0,4,64,1,3,0,99,0,4,9,0,0,3,26,4-13,4-5,503,48,3-10,4.8,455,67,6.8,12-109,1,0,1,37:50,Louisiana Monroe,31,home,0,0,3,51,0,4,7,16,5-14,1-2,279,232,21-36,6.4,47,26,1.8,10-72,3,0,3,22:10,,,,56,1,1
346,400787447,South Alabama,24,away,0,1,5,0,3,2,59,0,3,6,10,0,3,21,4-14,1-2,365,205,11-21,9.8,160,51,3.1,4-55,2,1,1,34:39,Troy,18,home,1,1,1,83,0,5,4,18,6-14,0-2,265,146,16-35,4.2,119,33,3.6,7-66,3,0,3,25:21,39,0,2,3,0,1
347,400787446,Liberty,41,away,0,5,,,,0,76,0,2,11,0,0,1,24,9-17,4-4,502,239,25-32,7.5,263,50,5.3,4-45,1,1,0,43:33,Georgia State,33,home,1,1,3,51,0,2,9,14,4-9,0-0,405,394,18-29,13.6,11,14,0.8,5-46,1,0,1,16:27,,,,,,
348,400763616,Old Dominion,7,away,2,1,-27,0,2,0,24,0,2,1,,,,16,6-18,1-4,285,101,13-37,2.7,184,43,4.3,3-10,4,2,2,27:57,Marshall,27,home,2,1,2,18,0,2,9,17,8-19,1-1,324,212,21-35,6.1,112,40,2.8,7-77,2,2,0,32:03,0,0,1,0,0,2
349,400787321,Bowling Green,62,home,1,3,,,,5,54,0,3,14,22,0,1,37,9-13,0-0,725,519,37-45,11.5,206,46,4.5,10-113,1,0,1,37:17,UMass,38,away,0,0,4,238,1,7,8,30,6-13,0-2,516,486,37-61,8.0,30,15,2.0,7-78,2,1,1,22:43,1,0,1,2,0,1
350,400603902,Ole Miss,52,home,0,4,9,0,3,3,16,0,1,10,-3,0,2,31,5-8,0-1,665,400,25-35,11.4,265,34,7.8,3-23,3,2,1,23:14,New Mexico State,3,away,2,0,0,61,0,4,3,18,7-18,0-0,239,141,22-37,3.8,98,37,2.6,3-35,2,0,2,36:46,,,,7,0,1
351,400763584,Navy,24,away,0,3,,,,0,147,0,5,6,1,0,1,16,2-11,4-4,340,22,3-6,3.7,318,49,6.5,3-41,3,2,1,28:53,Notre Dame,41,home,2,4,1,84,0,4,11,27,7-12,1-1,459,281,22-31,9.1,178,40,4.4,4-35,1,0,1,31:07,,,,0,0,1
352,400603904,Tennessee,38,home,1,2,23,0,1,3,103,0,3,8,,,,26,8-18,2-2,519,312,25-42,7.4,207,48,4.3,3-15,2,1,1,34:03,Georgia,31,away,1,0,2,90,0,5,7,15,4-14,1-1,444,279,15-33,8.5,165,29,5.7,7-51,1,1,0,25:57,70,1,1,0,0,1
353,400603901,Missouri,3,home,0,0,2,0,2,0,38,0,3,3,,,,12,1-14,0-1,257,151,16-39,3.9,106,26,4.1,6-38,2,0,2,22:07,Florida,21,away,0,2,0,18,0,1,3,23,7-18,0-1,337,208,20-33,6.3,129,44,2.9,4-30,0,0,0,37:53,6,0,1,40,1,2
354,400603903,LSU,45,home,0,4,-1,0,1,2,41,0,2,9,0,0,1,29,9-15,2-2,624,228,18-29,7.9,396,54,7.3,7-50,0,0,0,39:53,South Carolina,24,away,0,0,2,124,1,3,6,12,5-12,1-3,283,209,15-30,7.0,74,20,3.7,5-32,1,0,1,20:07,,,,,,
355,400603899,Arkansas,14,away,0,0,11,0,2,2,31,0,2,2,18,0,2,9,5-16,0-1,220,176,15-32,5.5,44,25,1.8,7-44,1,0,1,26:07,Alabama,27,home,0,1,2,38,0,2,9,22,7-16,0-0,396,262,24-33,7.9,134,46,2.9,6-56,2,0,2,33:53,39,0,3,20,0,1
356,400603900,Troy,17,away,0,2,,,,0,62,0,3,5,,,,19,6-19,2-3,254,142,20-36,3.9,112,46,2.4,3-20,2,1,1,40:25,Mississippi State,45,home,1,1,3,53,0,3,9,12,2-10,1-2,336,211,10-15,14.1,125,33,3.8,3-28,0,0,0,19:35,75,1,3,2,0,1
357,400787325,Ohio,34,home,0,2,23,0,3,1,11,0,1,10,88,1,4,25,6-14,0-0,428,278,25-40,6.9,150,37,4.1,5-61,1,0,1,36:25,Miami (OH),3,away,0,0,0,84,0,7,3,12,1-10,0-0,253,166,9-25,6.6,87,24,3.6,6-47,4,0,4,23:35,,,,6,0,1
358,400787320,Toledo,38,home,0,3,55,0,4,2,67,0,2,8,0,0,1,27,4-13,1-2,518,230,20-33,7.0,288,46,6.3,9-84,1,1,0,32:50,Kent State,7,away,1,0,0,117,0,7,1,13,7-18,0-0,257,134,14-32,4.2,123,32,3.8,9-83,1,0,1,27:10,7,0,2,,,
359,400787322,Eastern Michigan,21,home,0,0,13,0,1,3,68,0,3,3,,,,20,4-12,2-4,413,252,24-35,7.2,161,31,5.2,9-90,3,2,1,23:28,Akron,47,away,2,2,4,84,0,3,9,28,11-16,0-0,500,222,14-22,10.1,278,53,5.2,8-54,0,0,0,36:32,25,0,1,-2,0,1
360,400787323,Central Michigan,39,away,1,1,,,,4,114,0,5,7,,,,24,4-11,2-2,482,321,23-32,10.0,161,31,5.2,8-75,2,1,1,29:29,Western Michigan,41,home,1,1,4,140,0,5,11,24,5-10,1-1,477,262,15-22,11.9,215,41,5.2,5-46,1,1,0,30:31,30,0,1,38,0,1
361,400787324,Northern Illinois,59,home,0,6,-3,0,2,2,88,0,6,11,20,0,1,35,11-14,0-0,636,363,29-32,11.3,273,59,4.6,5-60,1,1,0,31:28,Ball State,41,away,1,1,4,131,0,6,11,30,9-19,3-3,503,393,31-53,7.4,110,35,3.1,3-40,1,0,1,28:32,12,0,1,,,
362,400756950,Miami,24,away,0,0,0,0,1,3,29,0,3,6,,,,19,8-16,0-1,425,405,29-49,8.3,20,19,1.1,7-73,0,0,0,28:37,Florida State,29,home,0,2,1,30,0,2,11,25,3-10,0-1,539,291,25-33,8.8,248,36,6.9,7-43,0,0,0,31:23,3,0,1,,,
363,400756947,Wake Forest,3,away,3,0,4,0,2,0,20,0,1,3,0,0,1,5,2-16,0-0,142,109,11-25,4.4,33,28,1.2,9-102,2,1,1,26:13,Boston College,0,home,1,0,0,71,0,2,0,18,2-14,0-0,270,74,6-20,3.7,196,54,3.6,9-51,4,3,1,33:47,53,0,5,0,0,1
364,400756948,Georgia Tech,24,away,2,0,-2,0,1,2,78,0,6,6,14,0,1,12,1-12,1-1,230,159,6-14,11.4,71,42,1.7,5-50,1,0,1,29:24,Clemson,43,home,0,3,2,65,0,3,11,24,10-16,0-1,537,336,23-33,10.2,201,41,4.9,4-45,3,2,1,30:36,24,0,1,10,0,1
365,400756946,Virginia Tech,28,home,0,1,-4,0,2,3,25,0,1,4,0,0,1,20,5-12,0-1,358,158,14-29,5.4,200,36,5.6,7-48,0,0,0,27:13,NC State,13,away,0,0,1,54,0,2,7,17,5-15,0-1,270,113,12-25,4.5,157,40,3.9,9-81,1,0,1,32:47,14,0,2,,,
366,400756951,Pittsburgh,26,home,0,1,7,0,2,2,61,0,3,6,51,0,1,16,6-13,0-0,363,222,17-24,9.3,141,35,4.0,5-40,2,2,0,30:21,Virginia,19,away,2,0,1,48,0,4,7,16,5-15,1-2,348,209,17-34,6.1,139,31,4.5,4-22,1,0,1,29:39,,,,,,
367,400756949,Army,3,home,0,0,,,,0,94,0,6,3,,,,12,3-14,2-3,168,55,2-6,9.2,113,49,2.3,5-32,3,2,1,29:30,Duke,44,away,2,4,1,10,0,1,14,25,11-16,0-0,458,243,20-30,8.1,215,48,4.5,5-50,0,0,0,30:30,1,0,2,0,0,1
368,400763436,West Virginia,26,home,0,2,3,0,3,1,154,0,7,6,0,0,3,26,6-20,3-4,443,188,18-37,5.1,255,61,4.2,11-107,4,3,1,31:09,Oklahoma State,33,away,3,2,1,25,0,2,9,19,6-18,1-1,362,228,22-43,5.3,134,38,3.5,7-55,3,0,3,28:51,0,0,1,19,0,1
369,400763433,TCU,52,away,1,4,,,,2,144,0,7,8,60,1,1,22,5-9,0-0,543,301,20-30,10.0,242,23,10.5,11-81,2,0,2,20:15,Kansas State,45,home,0,6,0,30,0,2,9,28,8-14,0-0,385,157,13-33,4.8,228,48,4.8,3-35,2,1,1,39:45,18,0,2,2,0,2
370,400763432,Kansas,7,home,1,0,10,0,1,1,73,0,3,1,,,,14,8-21,0-2,227,158,20-36,4.4,69,39,1.8,4-50,3,2,1,35:45,Baylor,66,away,2,3,5,13,0,1,12,33,7-12,1-1,644,363,27-37,9.8,281,45,6.2,4-33,1,1,0,24:15,33,0,3,5,0,1
371,400763434,Texas,24,home,1,1,,,,2,63,0,2,6,,,,20,9-16,0-0,368,55,9-12,4.6,313,58,5.4,5-67,0,0,0,31:55,Oklahoma,17,away,0,1,1,81,0,3,5,20,3-12,1-1,278,211,20-28,7.5,67,37,1.8,5-45,1,1,0,28:05,9,0,2,,,
372,400763435,Texas Tech,66,home,0,3,6,0,1,6,22,0,2,12,13,0,3,33,11-15,0-0,776,515,39-56,9.2,261,31,8.4,7-50,0,0,0,28:03,Iowa State,31,away,0,3,1,51,0,2,7,19,5-15,1-3,495,180,15-30,6.0,315,45,7.0,4-45,3,0,3,31:57,42,0,2,,,
373,400756952,South Florida,45,home,2,4,0,0,1,2,32,0,2,9,14,0,1,26,7-11,0-0,540,259,15-22,11.8,281,47,6.0,9-85,1,1,0,27:33,Syracuse,24,away,1,1,2,118,0,7,6,22,7-15,2-2,305,232,21-34,6.8,73,33,2.2,6-64,3,2,1,32:27,,,,,,
374,400787256,Fresno State,14,home,1,1,6,0,1,1,85,0,5,2,,,,10,3-14,2-4,194,112,10-20,5.6,82,42,2.0,5-30,4,1,3,28:19,Utah State,56,away,1,7,1,36,0,2,6,21,8-16,1-1,482,281,19-27,10.4,201,43,4.7,7-59,1,1,0,31:41,6,0,4,14,0,3
375,400787255,Colorado State,10,home,0,0,,,,1,,,,4,3,0,1,14,5-17,2-2,256,151,14-30,5.0,105,37,2.8,8-64,3,1,2,28:32,Boise State,41,away,1,3,2,,,,11,27,4-12,1-3,597,396,24-37,10.7,201,44,4.6,6-65,1,0,1,31:28,12,0,4,20,0,2
376,400787254,Air Force,31,home,2,3,6,0,1,1,24,0,1,7,0,0,2,16,5-14,0-0,379,80,5-10,8.0,299,58,5.2,2-30,2,1,1,30:37,Wyoming,17,away,1,0,2,25,0,1,5,19,2-12,1-1,307,192,15-29,6.6,115,35,3.3,1-10,4,2,2,29:23,2,0,1,0,0,1
377,400787258,Nevada,35,home,1,3,1,0,2,2,25,0,1,5,2,0,1,30,5-10,1-2,517,166,16-19,8.7,351,54,6.5,1-5,2,2,0,31:29,New Mexico,17,away,2,1,0,25,0,2,5,14,5-15,2-2,273,138,19-24,5.8,135,37,3.6,5-60,2,1,1,28:31,,,,,,
378,400787257,Hawai'i,14,home,1,2,37,0,4,0,127,0,5,2,,,,14,5-16,1-2,251,198,19-39,5.1,53,28,1.9,4-30,3,1,2,23:43,San Diego State,28,away,1,3,1,34,0,2,4,19,5-16,0-0,402,184,11-15,12.3,218,57,3.8,11-70,1,1,0,36:17,55,0,4,20,0,2
379,400787259,San José State,33,away,0,2,2,0,2,2,100,0,4,9,59,0,2,21,7-16,1-2,444,329,30-48,6.9,115,24,4.8,3-22,2,1,1,28:24,UNLV,27,home,1,1,2,24,0,1,9,22,7-17,0-0,403,217,15-30,7.2,186,48,3.9,4-40,2,0,2,31:36,9,0,1,4,0,1
380,400763537,Maryland,28,away,0,3,25,0,2,1,48,0,3,4,,,,20,5-14,1-2,386,133,10-27,4.9,253,42,6.0,9-63,2,0,2,29:36,Ohio State,49,home,0,5,2,68,0,3,7,31,5-11,1-2,499,317,23-30,10.6,182,47,3.9,6-45,0,0,0,30:24,28,0,1,25,0,2
381,400763540,Rutgers,24,home,0,0,,,,3,86,0,5,6,0,0,1,15,3-12,2-3,349,208,15-26,8.0,141,32,4.4,3-20,0,0,0,25:48,Michigan State,31,away,0,2,2,69,0,4,7,22,11-17,1-1,489,367,24-39,9.4,122,37,3.3,1-5,1,0,1,34:12,,,,,,
382,400763535,Northwestern,0,away,0,0,,,,0,75,0,4,0,,,,13,2-13,0-1,168,130,15-33,3.9,38,25,1.5,5-39,1,0,1,22:55,Michigan,38,home,0,3,0,96,1,1,8,21,7-14,1-1,380,179,17-23,7.8,201,46,4.4,3-28,0,0,0,37:05,,,,37,1,1
383,400763538,Indiana,7,away,1,1,23,0,5,0,20,0,1,1,,,,14,3-16,0-1,234,155,15-33,4.7,79,33,2.4,8-65,1,0,1,24:25,Penn State,29,home,0,2,2,21,0,1,5,22,5-14,0-0,420,266,22-40,6.7,154,32,4.8,3-30,1,1,0,35:35,32,0,5,0,0,1
384,400763536,Nebraska,21,home,0,2,,,,1,17,0,2,3,,,,13,8-18,0-0,325,129,11-28,4.6,196,37,5.3,9-89,1,1,0,28:04,Wisconsin,23,away,1,1,1,8,0,1,11,25,5-16,1-1,469,322,24-50,6.4,147,34,4.3,6-45,0,0,0,31:56,12,0,3,,,
385,400763539,Purdue,13,home,0,1,6,0,3,1,58,0,3,1,0,0,1,17,3-17,3-6,275,207,21-49,4.2,68,28,2.4,0-0,4,1,3,23:57,Minnesota,41,away,1,2,2,24,0,1,11,17,6-14,0-0,408,82,11-18,4.6,326,48,6.8,6-55,1,0,1,36:03,30,0,3,30,1,3
386,400763534,Illinois,20,away,0,1,23,0,2,1,97,0,4,8,,,,20,5-15,0-1,363,317,25-43,7.4,46,24,1.9,5-45,2,1,1,24:09,Iowa,29,home,1,1,2,,,,11,23,4-16,1-2,478,200,15-31,6.5,278,51,5.5,6-80,0,0,0,35:51,26,0,3,0,0,1
387,400763622,Florida International,52,home,0,3,55,0,2,3,52,0,2,10,31,1,1,22,2-7,1-2,518,368,15-22,16.7,150,31,4.8,5-38,0,0,0,24:33,UTEP,12,away,0,0,1,124,0,7,4,13,8-20,1-2,267,117,12-24,4.9,150,47,3.2,3-20,1,0,1,35:27,10,0,1,,,
388,400763621,Florida Atlantic,26,home,1,1,3,0,1,2,20,0,1,8,,,,19,6-15,0-1,391,249,15-29,8.6,142,32,4.4,5-50,0,0,0,26:01,Rice,27,away,0,1,3,6,0,1,3,29,8-15,0-1,487,284,22-35,8.1,203,50,4.1,10-88,1,1,0,33:59,17,0,2,,,
389,400757049,Washington State,45,away,1,1,30,0,4,5,28,0,1,9,3,0,1,31,6-19,4-5,641,505,50-75,6.7,136,30,4.5,7-45,2,2,0,32:52,Oregon,38,home,2,3,2,17,0,4,8,18,5-16,1-3,533,123,13-24,5.1,410,50,8.2,5-44,2,1,1,27:08,2,0,1,,,
390,400757045,USC,12,home,0,1,12,0,3,0,66,0,3,6,7,0,1,20,1-13,2-2,346,156,16-29,5.4,190,39,4.9,8-62,3,1,2,27:31,Washington,17,away,1,1,1,55,0,3,5,17,6-17,0-0,299,164,17-33,5.0,135,36,3.8,7-60,1,0,1,32:29,15,0,1,4,0,2
391,400757048,Utah,30,home,1,2,20,0,1,1,29,0,2,12,30,0,5,21,4-17,2-2,435,170,16-26,6.5,265,51,5.2,5-48,3,1,2,33:30,California,24,away,1,1,2,41,0,2,6,25,5-12,0-1,467,340,25-47,7.2,127,28,4.5,4-43,6,1,5,26:30,0,0,1,0,0,2
392,400757046,Arizona,44,home,0,5,,,,0,23,0,1,14,6,0,1,27,10-19,0-1,644,276,17-30,9.2,368,58,6.3,7-56,0,0,0,35:46,Oregon State,7,away,0,1,0,131,0,7,1,14,5-16,0-1,249,98,12-35,2.8,151,31,4.9,5-59,1,0,1,24:14,,,,,,
393,400764884,UCF,13,home,0,0,-4,0,1,1,96,0,6,7,,,,21,2-12,0-0,315,255,27-50,5.1,60,14,4.3,5-52,4,1,3,21:56,Connecticut,40,away,1,4,1,122,0,5,8,20,5-15,0-1,433,263,18-24,11.0,170,45,3.8,11-69,0,0,0,38:04,11,0,2,35,0,3
394,400764881,East Carolina,38,away,1,2,63,1,5,2,84,0,4,8,7,0,1,27,3-12,1-1,518,385,30-42,9.2,133,32,4.2,7-64,3,2,1,27:45,BYU,45,home,2,3,3,27,0,1,9,26,6-16,3-4,508,341,25-38,9.0,167,43,3.9,7-61,2,1,1,32:15,21,0,4,0,0,1
395,400757047,Colorado,23,away,0,2,,,,1,,,,5,0,0,1,19,6-16,0-1,450,401,26-41,9.8,49,28,1.8,9-88,2,1,1,26:36,Arizona State,48,home,1,1,5,90,0,4,12,21,10-17,1-1,491,260,20-31,8.4,231,40,5.8,3-19,1,0,1,33:24,18,0,2,30,0,1
396,400763626,Western Kentucky,58,home,1,1,14,0,1,6,78,0,3,16,0,0,1,24,11-18,1-1,593,428,29-37,11.6,165,40,4.1,3-35,2,1,1,35:07,Middle Tennessee,28,away,1,1,3,146,0,9,4,22,4-14,2-4,419,296,28-43,6.9,123,30,4.1,4-41,2,1,1,24:53,,,,0,0,1
397,400763624,Portland State,66,away,1,6,1,0,2,3,40,0,2,12,,,,27,5-11,0-0,670,302,13-22,13.7,368,46,8.0,5-65,0,0,0,33:37,North Texas,7,home,0,0,1,158,0,7,1,13,3-18,2-4,198,122,16-41,3.0,76,31,2.5,8-74,1,1,0,26:23,15,0,3,,,
398,400763625,Louisiana Tech,34,away,0,2,2,0,1,1,76,0,4,10,34,1,2,24,8-16,0-0,444,351,28-44,8.0,93,31,3.0,5-40,2,0,2,35:41,UT San Antonio,31,home,0,0,4,157,0,6,7,15,7-16,1-1,300,227,18-27,8.4,73,39,1.9,6-32,2,0,2,24:19,2,0,2,65,0,2
399,400764882,Tulane,10,away,2,0,,,,1,77,0,6,4,,,,8,2-15,0-1,110,102,17-30,3.4,8,27,0.3,9-102,2,0,2,25:42,Temple,49,home,0,3,3,6,0,2,7,23,7-14,2-3,345,223,14-18,12.4,122,46,2.7,7-55,2,2,0,34:18,3,0,2,35,1,2
400,400764880,SMU,28,away,1,1,3,0,1,3,85,0,5,4,,,,21,9-16,0-1,399,248,21-35,7.1,151,39,3.9,7-51,3,3,0,31:21,Houston,49,home,3,7,0,20,0,1,7,23,8-12,0-0,457,243,16-18,13.5,214,48,4.5,6-55,1,1,0,28:39,,,,,,
401,400764883,Louisiana Monroe,24,away,0,2,,,,1,119,0,6,6,,,,21,8-18,1-2,404,231,25-48,4.8,173,29,6.0,8-73,3,2,1,24:56,Tulsa,34,home,2,2,2,80,0,5,10,31,12-24,1-3,563,341,28-45,7.6,222,62,3.6,10-82,0,0,0,35:04,23,0,1,0,0,1
402,400787449,Texas State,27,away,0,2,,,,1,190,1,7,3,,,,16,4-15,3-4,351,178,13-33,5.4,173,37,4.7,9-71,1,1,0,25:28,Louisiana,49,home,1,3,3,100,1,1,7,27,9-15,0-2,526,238,22-30,7.9,288,52,5.5,6-50,0,0,0,34:32,52,0,4,,,
403,400787448,Appalachian State,37,away,1,0,5,0,1,3,,,,13,47,1,1,24,8-16,0-1,498,314,21-28,11.2,184,41,4.5,8-56,1,0,1,36:08,Georgia State,3,home,0,0,0,54,0,3,3,14,5-14,0-1,225,166,21-39,4.3,59,21,2.8,7-60,2,1,1,23:52,,,,17,0,1
404,400763623,Southern Mississippi,10,away,0,0,25,0,3,1,52,0,3,4,0,0,1,26,7-19,1-6,439,314,29-58,5.4,125,35,3.6,8-55,5,4,1,32:22,Marshall,31,home,4,1,2,86,0,3,7,14,1-11,0-0,277,163,11-21,7.8,114,35,3.3,8-96,1,0,1,27:38,,,,0,0,1
405,400787326,Kent State,15,away,0,0,28,0,4,1,60,0,3,7,11,0,1,18,7-19,0-1,327,135,20-25,5.4,192,50,3.8,9-103,1,0,1,36:23,UMass,10,home,0,1,0,100,0,4,4,16,4-14,0-1,257,171,17-33,5.2,86,27,3.2,9-76,1,0,1,23:37,9,0,1,0,0,1
406,400787452,Georgia Southern,56,home,0,5,8,0,2,1,109,0,4,8,36,0,1,24,5-11,1-1,592,85,4-8,10.6,507,59,8.6,7-86,1,1,0,34:24,New Mexico State,26,away,1,0,3,63,0,4,2,19,5-14,0-2,386,253,20-37,6.8,133,29,4.6,4-40,1,0,1,25:36,4,0,1,,,
407,400787453,Troy,16,home,0,0,23,0,1,1,,,,10,,,,22,4-17,2-2,381,238,20-38,6.3,143,37,3.9,7-47,4,2,2,26:51,Idaho,19,away,2,1,0,4,0,1,13,20,7-18,0-0,330,207,20-36,5.8,123,37,3.3,6-59,0,0,0,33:09,6,0,1,19,0,2
408,400757053,USC,31,away,1,1,,,,3,137,0,7,7,,,,19,6-16,2-3,590,440,31-47,9.4,150,30,5.0,10-105,2,0,2,31:08,Notre Dame,41,home,0,2,2,135,0,6,11,21,5-12,0-0,476,262,16-25,10.5,214,35,6.1,4-40,1,1,0,28:52,48,1,3,19,0,2
